Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,兰卡斯特大学Lancaster University,85.3%,82.1%,51.4%,406,81.8%,100.0,免费评估
2,拉夫堡大学Loughborough University,82.1%,86.9%,62.3%,370,81.0%,99.8,免费评估
3,纽卡斯尔大学Newcastle University,92.3%,92.8%,37.8%,408,75.8%,99.6,免费评估
4,Cardiff University,89.7%,88.1%,55.4%,407,67.4%,99.3,免费评估
5,华威大学The University of Warwick,93.0%,92.5%,61.7%,423,49.6%,98.4,免费评估
6,伦敦国王学院King's College London,89.2%,84.6%,55.8%,454,52.8%,97.8,免费评估
7,利兹大学University of Leeds,83.7%,90.9%,54.5%,411,64.6%,97.7,免费评估
8,谢菲尔德大学The University of Sheffield,75.9%,88.1%,37.9%,419,82.4%,97.3,免费评估
9,南安普顿大学University of Southampton,93.8%,94.5%,42.7%,391,54.5%,95.6,免费评估
10,萨里大学University of Surrey,90.2%,85.8%,30.2%,396,63.2%,93.9,免费评估
11,莱斯特大学University of Leicester,79.8%,82.3%,46.1%,364,65.4%,92.7,免费评估
12,利物浦大学The University of Liverpool,83.9%,88.9%,27.5%,390,63.1%,92.1,免费评估
13,伦敦城市大学City University London,74.7%,79.0%,30.1%,412,70.8%,91.9,免费评估
14,伦敦大学玛丽女王学院Queen Mary University of London,86.1%,83.3%,35.1%,414,50.5%,91.5,免费评估
15,埃塞克斯大学University of Essex,69.9%,77.2%,43.6%,372,72.3%,91.3,免费评估
16,英国女王大学Queen's University Belfast,86.4%,89.9%,38.3%,347,51.4%,90.1,免费评估
17,东英吉利大学University of East Anglia,80.5%,83.0%,43.8%,376,50.1%,89.8,免费评估
18,思克莱德大学University of Strathclyde,69.5%,75.0%,39.4%,459,50.0%,89.4,免费评估
18,斯特林大学University of Stirling,80.7%,83.4%,36.0%,389,50.5%,89.4,免费评估
20,伦敦大学金史密斯学院Goldsmiths University of London,68.2%,75.0%,60.0%,386,50.8%,89.2,免费评估
21,基尔大学Keele University,84.2%,89.8%,25.0%,316,64.4%,89.0,免费评估
22,罗伯特高登大学The Robert Gordon University,83.3%,82.9%,7.5%,372,69.9%,88.9,免费评估
23,伦敦大学皇家霍洛威学院Royal Holloway University of London,77.9%,76.1%,38.1%,386,53.4%,88.7,免费评估
24,班戈大学Bangor University,92.9%,90.7%,24.7%,305,51.0%,87.7,免费评估
25,斯旺西大学Swansea University,92.7%,93.8%,18.5%,312,52.3%,87.6,免费评估
26,德蒙福特大学De Montfort University,82.7%,83.3%,31.2%,281,64.8%,87.4,免费评估
27,埃克塞特大学University of Exeter,82.7%,83.0%,,455,47.7%,86.5,免费评估
28,Coventry University,88.7%,89.4%,18.1%,300,55.9%,86.4,免费评估
29,威斯敏斯特大学University of Westminster,75.2%,79.3%,28.3%,353,55.4%,85.9,免费评估
30,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,74.1%,77.9%,15.2%,410,53.8%,85.7,免费评估
31,诺桑比亚大学Northumbria University,84.3%,85.3%,22.2%,342,47.3%,85.5,免费评估
32,龙比亚大学Napier University,80.0%,84.3%,9.5%,390,49.8%,85.2,免费评估
32,伯恩茅斯大学Bournemouth University,77.1%,78.9%,15.1%,353,59.6%,85.2,免费评估
34,诺丁汉特伦特大学Nottingham Trent University,83.2%,85.8%,10.0%,299,61.7%,84.7,免费评估
34,University of Lincoln,77.7%,84.3%,4.0%,339,64.4%,84.7,免费评估
36,牛津布鲁克斯大学Oxford Brookes University,79.3%,77.5%,25.3%,339,48.7%,84.2,免费评估
36,肯特大学University of Kent,55.5%,62.1%,,387,90.9%,84.2,免费评估
38,罗汉普顿大学Roehampton University,79.3%,81.0%,26.4%,255,62.4%,84.0,免费评估
39,朴茨茅斯大学University of Portsmouth,86.7%,84.8%,12.8%,286,52.9%,83.3,免费评估
40,阿尔斯特大学University of Ulster,80.0%,83.6%,34.0%,283,44.2%,83.0,免费评估
40,索尔福德大学University of Salford,74.4%,76.3%,36.9%,343,39.6%,83.0,免费评估
40,布拉德福德大学University of Bradford,79.9%,84.1%,,296,65.9%,83.0,免费评估
43,布鲁内尔大学Brunel University,77.5%,81.2%,23.0%,337,44.4%,82.9,免费评估
44,利兹圣三一大学Leeds Trinity University,86.5%,85.8%,3.9%,269,57.4%,82.3,免费评估
45,约克圣约翰大学York St John University,89.8%,85.3%,4.4%,280,51.2%,82.2,免费评估
45,温切斯特大学University of Winchester,84.2%,85.1%,15.8%,296,45.8%,82.2,免费评估
47,利兹贝克特大学Leeds Beckett University,86.0%,83.2%,11.0%,270,53.2%,82.1,免费评估
47,格罗斯特大学University of Gloucestershire,87.1%,83.0%,9.3%,308,45.6%,82.1,免费评估
49,"特威克南圣玛丽大学St Mary's, Twickenham",86.7%,88.1%,9.1%,256,53.6%,82.0,免费评估
50,法尔茅斯大学Falmouth University,83.1%,77.8%,,279,63.8%,81.7,免费评估
51,中央兰开夏大学University of Central Lancashire,71.6%,79.6%,7.9%,320,60.1%,81.6,免费评估
