Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,86%,4.8/9,502,81.00%,100.0,免费评估
2,牛津大学University of Oxford,82%,4.7/9,503,78.00%,96.8,免费评估
3,伦敦大学学院University College London,83%,4.3/9,487,75.00%,94.9,免费评估
4,巴斯大学University of Bath,76%,4.6/9,480,68.00%,89.8,免费评估
5,约克大学The University of York,83%,3.5/9,439,65.00%,87.4,免费评估
6,谢菲尔德大学The University of Sheffield,80%,3.1/9,412,74.00%,87.0,免费评估
7,伦敦大学皇家霍洛威学院Royal Holloway University of London,84%,3.3/9,398,65.00%,86.2,免费评估
8,杜伦大学Durham University,81%,3.1/9,423,67.00%,85.4,免费评估
9,布里斯托大学University of Bristol,78%,2.7/9,454,70.00%,85.3,免费评估
9,格拉斯哥大学University of Glasgow,85%,3.4/9,387,61.00%,85.3,免费评估
11,拉夫堡大学Loughborough University,81%,3.6/9,404,62.00%,84.7,免费评估
12,圣安德鲁斯大学University of St Andrews,83%,3.5/9,444,53.00%,84.6,免费评估
13,埃克塞特大学University of Exeter,83%,2.9/9,431,58.00%,83.9,免费评估
13,萨塞克斯大学University of Sussex,80%,3.1/9,387,69.00%,83.9,免费评估
15,阿斯顿大学Aston University,82%,2.8/9,378,66.00%,83.1,免费评估
15,伯明翰大学University of Birmingham,76%,4.1/9,406,60.00%,83.1,免费评估
15,卡迪夫大学Cardiff University,76%,3.9/9,425,60.00%,83.1,免费评估
18,利兹大学University of Leeds,78%,2.6/9,432,65.00%,82.5,免费评估
19,兰卡斯特大学Lancaster University,79%,2.3/9,404,69.00%,82.3,免费评估
20,华威大学The University of Warwick,77%,2.6/9,438,65.00%,82.2,免费评估
21,爱丁堡大学The University of Edinburgh,74%,3.1/9,427,65.00%,81.4,免费评估
22,肯特大学University of Kent,78%,2.2/9,371,73.00%,81.2,免费评估
23,南安普顿大学University of Southampton,77%,3.1/9,421,56.00%,80.5,免费评估
24,诺丁汉大学University of Nottingham,75%,2.8/9,430,60.00%,80.0,免费评估
25,纽卡斯尔大学Newcastle University,76%,2.3/9,430,60.00%,79.3,免费评估
26,莱斯特大学University of Leicester,80%,1.3/9,367,70.00%,78.8,免费评估
27,诺桑比亚大学Northumbria University,84%,1.4/9,332,64.00%,78.6,免费评估
28,赫尔大学The University of Hull,82%,1.8/9,320,66.00%,78.5,免费评估
29,班戈大学Bangor University,79%,3.4/9,301,55.00%,77.6,免费评估
30,阿伯丁大学University of Aberdeen,84%,2.2/9,322,54.00%,77.1,免费评估
31,埃塞克斯大学University of Essex,80%,2.7/9,334,55.00%,76.9,免费评估
32,思克莱德大学University of Strathclyde,79%,1.4/9,369,61.00%,76.0,免费评估
