Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,牛津大学University of Oxford,UnitedKingdom,100.0,81.3,73.3,100.0,,296.0,免费评估
2,Utrecht University,Netherlands,80.7,84.6,92.9,94.5,,278.4,免费评估
3,剑桥大学University of Cambridge,UnitedKingdom,84.5,79.4,76.4,87.9,,267.1,免费评估
4,杜伦大学Durham University,UnitedKingdom,74.2,86.0,76.6,79.2,,254.7,免费评估
5,Stockholm University,Sweden,65.6,92.4,95.3,76.2,,253.3,免费评估
6,伦敦大学学院University College London,UnitedKingdom,79.3,80.6,69.3,74.3,,248.0,免费评估
7,澳大利亚国立大学The Australian National University,Australia,79.4,81.1,66.3,72.3,,246.0,免费评估
8,University of Copenhagen,Denmark,72.4,78.9,88.0,77.1,,245.9,免费评估
9,Swiss Federal Institute of Technology Zurich,Switzerland,65.1,79.9,96.9,77.7,,242.1,免费评估
10,Université Grenoble Alpes,France,58.1,89.2,92.8,75.6,,241.5,免费评估
11,University of Wageningen,Netherlands,64.1,87.8,87.6,70.0,,239.4,免费评估
12,科罗拉多大学波尔得分校University of Colorado Boulder,UnitedStates,67.3,81.8,76.6,74.5,,238.9,免费评估
13,昆士兰大学The University of Queensland,Australia,68.8,75.6,76.5,74.3,,233.9,免费评估
14,"西雅图华盛顿大学University of Washington,Seattle Campus",UnitedStates,60.0,90.5,72.4,67.7,,232.7,免费评估
15,埃克塞特大学University of Exeter,UnitedKingdom,63.2,81.3,76.7,70.3,,230.1,免费评估
16,利兹大学University of Leeds,UnitedKingdom,68.0,75.6,74.2,71.6,,230.0,免费评估
17,哥伦比亚大学Columbia University,UnitedStates,61.9,83.9,79.7,68.1,,229.9,免费评估
18,俄亥俄州立大学Ohio State University,UnitedStates,60.1,81.6,76.2,70.5,,227.4,免费评估
19,英属哥伦比亚大学University of British Columbia,Canada,67.5,77.1,72.4,68.1,,227.2,免费评估
19,University of Bern,Switzerland,65.0,77.1,95.7,66.0,,227.2,免费评估
21,多伦多大学University of Toronto,Canada,72.8,73.2,67.5,66.2,,225.7,免费评估
22,南安普顿大学University of Southampton,UnitedKingdom,63.5,76.6,83.2,68.8,,225.6,免费评估
22,墨尔本大学The University of Melbourne,Australia,70.6,71.0,67.9,70.5,,225.6,免费评估
24,University of Zurich,Switzerland,57.1,84.2,90.9,65.5,,225.0,免费评估
25,Lund University,Sweden,59.6,80.1,88.6,65.5,,222.9,免费评估
26,Wuhan University,China,69.3,71.5,63.0,69.3,,222.7,免费评估
27,亚利桑那州立大学Arizona State University,UnitedStates,60.7,80.8,63.7,68.1,,222.4,免费评估
27,"加州大学伯克利分校University of California,Berkeley",UnitedStates,59.7,86.0,71.2,62.4,,222.4,免费评估
29,爱丁堡大学The University of Edinburgh,UnitedKingdom,64.0,81.1,71.1,62.7,,222.0,免费评估
30,谢菲尔德大学The University of Sheffield,UnitedKingdom,64.8,75.3,66.8,66.4,,219.9,免费评估
31,曼彻斯特大学The University of Manchester,UnitedKingdom,66.1,79.6,63.8,61.1,,219.5,免费评估
32,Aarhus University,Denmark,58.5,77.6,97.5,63.7,,219.3,免费评估
33,National University of Singapore,Singapore,72.4,71.8,68.4,58.9,,216.8,免费评估
34,Beijing Normal University,China,63.4,75.3,76.9,62.2,,216.3,免费评估
35,VU University Amsterdam,Netherlands,57.5,73.7,91.2,65.5,,215.0,免费评估
36,威斯康星大学-麦迪逊分校University of Wisconsin-Madison,UnitedStates,61.1,72.9,69.5,65.0,,212.9,免费评估
37,布里斯托大学University of Bristol,UnitedKingdom,62.2,73.7,80.9,60.6,,212.6,免费评估
38,University of Bergen,Norway,54.6,81.8,93.1,56.7,,211.7,免费评估
39,University of Oslo,Norway,52.4,90.5,77.2,52.2,,210.5,免费评估
39,亚伯大学Aberystwyth University,UnitedKingdom,55.1,82.8,76.7,57.3,,210.5,免费评估
41,"明尼苏达大学双城校区University of Minnesota,Twin Cities",UnitedStates,56.1,74.0,78.5,64.5,,210.3,免费评估
42,University of Helsinki,Finland,55.9,76.6,81.6,61.4,,210.2,免费评估
43,纽卡斯尔大学Newcastle University,UnitedKingdom,57.4,81.3,66.4,57.8,,209.9,免费评估
44,Ghent University,Belgium,60.9,71.8,85.5,59.5,,209.3,免费评估
45,哈佛大学Harvard University,UnitedStates,58.2,79.4,68.9,57.8,,209.2,免费评估
46,伦敦政治经济学院The London School of Economics and Political Science,UnitedKingdom,55.9,86.5,57.9,54.9,,209.0,免费评估
47,Peking University,China,56.7,79.1,78.5,57.0,,208.5,免费评估
48,"加利福尼亚大学圣塔芭芭拉分校University of California, Santa Barbara",UnitedStates,48.4,85.3,73.6,58.9,,207.5,免费评估
49,新南威尔士大学The University of New South Wales,Australia,60.9,71.0,75.0,60.3,,207.2,免费评估
50,东英吉利大学University of East Anglia,UnitedKingdom,42.9,100.0,80.9,48.0,,207.1,免费评估
