Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,阿尔斯特大学University of Ulster,159,4.55,3.24,100.0,100.0,免费评估
2,卡迪夫大学Cardiff University,160,4.36,3.42,99.0,99.4,免费评估
3,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,180,4.26,3.11,98.0,98.5,免费评估
4,曼彻斯特大学The University of Manchester,164,4.21,3.12,98.0,98.5,免费评估
5,谢菲尔德大学The University of Sheffield,141,4.28,3.51,97.0,97.7,免费评估
6,阿斯顿大学Aston University,143,4.19,3.37,97.0,97.4,免费评估
7,布拉德福德大学University of Bradford,129,4.18,3.22,100.0,97.3,免费评估
8,伦敦城市大学City University London,148,4.4,3.06,97.0,97.0,免费评估
9,利物浦大学The University of Liverpool,130,4.65,3.09,93.0,95.0,免费评估
10,普利茅斯大学University of Plymouth,170,3.92,2.58,94.0,94.7,免费评估
11,赫特福德大学University of Hertfordshire,134,4.16,,,93.9,免费评估
12,Canterbury Christ Church,91,3.81,,100.0,93.3,免费评估
13,朴茨茅斯大学University of Portsmouth,135,3.76,,,93.2,免费评估
14,剑桥安鲁大学Anglia Ruskin University,107,4.25,2.92,95.0,93.2,免费评估
