Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,诺丁汉大学University of Nottingham,79%,4.7/9,441.0,100.00%,100.0,免费评估
2,爱丁堡大学The University of Edinburgh,90%,5.0/9,,77.00%,99.7,免费评估
3,东英吉利大学University of East Anglia,92%,2.9/9,383.0,100.00%,99.4,免费评估
4,The Queen's,87%,3.0/9,418.0,100.00%,99.0,免费评估
5,巴斯大学University of Bath,83%,3.3/9,408.0,97.00%,96.3,免费评估
5,曼彻斯特大学The University of Manchester,79%,4.2/9,421.0,95.00%,96.3,免费评估
7,卡迪夫大学Cardiff University,85%,2.9/9,403.0,98.00%,96.1,免费评估
8,阿斯顿大学Aston University,82%,2.8/9,418.0,100.00%,95.3,免费评估
9,伦敦大学学院University College London,80%,3.4/9,444.0,85.00%,93.5,免费评估
10,肯特大学University of Kent,89%,1.8/9,343.0,100.00%,93.2,免费评估
11,思克莱德大学University of Strathclyde,79%,2.9/9,426.0,91.00%,92.3,免费评估
12,剑桥大学University of Cambridge,85%,3.3/9,,82.00%,92.0,免费评估
13,伦敦大学药剂学院School of Pharmacy,72%,3.7/9,382.0,100.00%,90.9,免费评估
14,格拉斯哥大学University of Glasgow,83%,2.9/9,385.0,82.00%,90.5,免费评估
15,罗伯特高登大学The Robert Gordon University,85%,,423.0,100.00%,90.0,免费评估
16,伦敦国王学院King's College London,78%,2.9/9,396.0,90.00%,89.8,免费评估
17,利兹大学University of Leeds,87%,3.1/9,362.0,75.00%,89.7,免费评估
18,布拉德福德大学University of Bradford,78%,2.9/9,338.0,90.00%,87.9,免费评估
19,利物浦大学The University of Liverpool,83%,3.0/9,379.0,72.00%,87.8,免费评估
20,哈德斯菲尔德大学University of Huddersfield,86%,1.3/9,354.0,,87.7,免费评估
21,雷丁大学University of Reading,81%,2.3/9,349.0,,87.3,免费评估
22,布莱顿大学University of Brighton,74%,2.1/9,359.0,100.00%,87.0,免费评估
23,布里斯托大学University of Bristol,78%,2.9/9,401.0,75.00%,86.5,免费评估
24,德蒙福特大学De Montfort University,80%,2.1/9,290.0,95.00%,85.8,免费评估
24,利物浦约翰摩尔斯大学Liverpool John Moores University,79%,1.5/9,332.0,97.00%,85.8,免费评估
26,纽卡斯尔大学Newcastle University,83%,,419.0,88.00%,85.6,免费评估
27,朴茨茅斯大学University of Portsmouth,78%,2.9/9,281.0,92.00%,85.5,免费评估
28,阿伯丁大学University of Aberdeen,86%,,366.0,89.00%,85.0,免费评估
29,桑德兰大学University of Sunderland,81%,0.9/9,320.0,96.00%,84.7,免费评估
30,赫特福德大学University of Hertfordshire,88%,1.8/9,299.0,74.00%,84.3,免费评估
31,格林威治大学The University of Greenwich,90%,1.4/9,253.0,77.00%,83.0,免费评估
32,诺丁汉特伦特大学Nottingham Trent University,76%,3.1/9,219.0,,78.9,免费评估
33,金斯顿大学Kingston University,80%,1.5/9,249.0,74.00%,77.0,免费评估
