Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,帝国理工学院Imperial College London,91.1%,91.3%,59.6%,193,87.6%,100.0,免费评估
2,剑桥大学University of Cambridge,,,58.0%,240,84.0%,99.3,免费评估
3,牛津大学University of Oxford,,,52.1%,209,82.2%,96.5,免费评估
4,杜伦大学Durham University,84.4%,81.7%,42.2%,176,91.2%,94.8,免费评估
5,布里斯托大学University of Bristol,90.1%,88.6%,55.8%,158,73.4%,94.3,免费评估
6,圣安德鲁斯大学University of St Andrews,81.5%,82.4%,44.2%,216,75.0%,93.1,免费评估
7,南安普顿大学University of Southampton,81.5%,84.4%,58.3%,149,79.1%,92.6,免费评估
8,埃克塞特大学University of Exeter,89.2%,84.7%,45.7%,144,77.9%,92.5,免费评估
9,伦敦大学皇家霍洛威学院Royal Holloway University of London,84.2%,85.3%,43.4%,132,81.5%,91.1,免费评估
10,东英吉利大学University of East Anglia,82.1%,87.1%,47.4%,142,77.5%,91.0,免费评估
11,利兹大学University of Leeds,82.1%,84.2%,41.9%,157,78.0%,90.8,免费评估
12,曼彻斯特大学The University of Manchester,82.2%,81.3%,44.5%,162,73.7%,90.2,免费评估
12,格拉斯哥大学University of Glasgow,79.6%,81.4%,38.5%,190,73.3%,90.2,免费评估
14,阿伯丁大学University of Aberdeen,80.1%,83.1%,38.2%,160,78.7%,90.0,免费评估
15,亚伯大学Aberystwyth University,89.9%,87.6%,34.9%,103,79.3%,89.9,免费评估
16,伯明翰大学University of Birmingham,76.6%,78.2%,38.6%,150,81.9%,88.7,免费评估
17,班戈大学Bangor University,81.9%,82.8%,31.5%,137,79.2%,88.5,免费评估
18,伦敦大学学院University College London,73.9%,82.8%,47.9%,166,67.9%,87.8,免费评估
19,莱斯特大学University of Leicester,82.1%,83.4%,37.2%,131,71.6%,87.6,免费评估
20,朴茨茅斯大学University of Portsmouth,84.9%,79.1%,19.8%,109,85.9%,87.4,免费评估
21,爱丁堡大学The University of Edinburgh,74.8%,74.5%,38.2%,194,68.3%,87.3,免费评估
22,纽卡斯尔大学Newcastle University,76.9%,89.5%,35.4%,136,,87.2,免费评估
23,利物浦大学The University of Liverpool,81.1%,85.8%,30.3%,136,72.0%,87.1,免费评估
24,德比大学University of Derby,88.5%,91.3%,3.6%,107,81.7%,86.8,免费评估
25,卡迪夫大学Cardiff University,78.6%,82.3%,21.3%,133,75.0%,85.4,免费评估
26,基尔大学Keele University,84.1%,85.5%,12.2%,105,78.6%,85.3,免费评估
27,赫尔大学The University of Hull,82.8%,77.8%,31.7%,109,66.7%,84.3,免费评估
28,普利茅斯大学University of Plymouth,78.7%,78.8%,25.3%,118,62.4%,82.2,免费评估
29,布莱顿大学University of Brighton,85.6%,83.9%,5.1%,98,55.1%,79.6,免费评估
30,金斯顿大学Kingston University,75.0%,71.4%,6.9%,105,68.8%,78.6,免费评估
31,艾芝西尔大学Edge Hill University,77.1%,71.9%,,104*,67.7%,78.1,免费评估
32,南威尔士大学The University of South Wales,70.5%,73.4%,,94*,43.0%,71.2,免费评估
