Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,牛津大学University of Oxford,100.0,93,94,65,11.3,,595,8.0,74.0,免费评估
2,圣安德鲁斯大学University of St Andrews,99.5,89,93,71,18.1,9.0,524,10.0,92.0,免费评估
3,剑桥大学University of Cambridge,99.0,98,97,75,16.5,,558,8.0,,免费评估
4,伦敦政治经济学院The London School of Economics and Political Science,98.2,87,87,76,10.7,9.0,550,8.0,90.0,免费评估
5,伦敦大学学院University College London,91.6,78,87,66,15.5,10.0,557,8.0,80.0,免费评估
6,杜伦大学Durham University,85.8,88,87,74,19.8,8.0,511,9.0,81.0,免费评估
7,萨里大学University of Surrey,85.1,96,93,86,17.5,8.0,404,6.0,,免费评估
8,华威大学The University of Warwick,82.8,89,91,68,17.7,9.0,512,7.0,82.0,免费评估
9,伦敦国王学院King's College London,82.3,91,88,69,18.0,8.0,475,9.0,70.0,免费评估
10,伯明翰大学University of Birmingham,81.9,86,92,73,22.1,10.0,416,8.0,76.0,免费评估
11,布里斯托大学University of Bristol,80.5,80,91,71,16.1,8.0,476,7.0,75.0,免费评估
12,约克大学The University of York,79.8,86,92,72,17.3,8.0,472,7.0,74.0,免费评估
13,伦敦大学玛丽女王学院Queen Mary University of London,77.9,86,86,76,17.8,10.0,439,5.0,75.0,免费评估
14,邓迪大学University of Dundee,76.0,95,93,80,20.9,8.0,384,9.0,60.0,免费评估
15,白金汉大学The University of Buckingham,74.8,97,94,87,15.7,3.0,296,,,免费评估
16,东英吉利大学University of East Anglia,74.2,88,95,68,16.9,7.0,410,6.0,71.0,免费评估
17,兰卡斯特大学Lancaster University,74.0,94,93,73,16.3,7.0,436,5.0,71.0,免费评估
18,巴斯大学University of Bath,73.8,87,91,61,20.1,7.0,472,9.0,74.0,免费评估
19,诺丁汉大学University of Nottingham,73.5,90,92,73,18.7,7.0,437,8.0,71.0,免费评估
20,肯特大学University of Kent,73.2,95,93,78,14.1,6.0,385,5.0,68.0,免费评估
