Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,斯旺西大学Swansea University,100.0,97.0,96.2,82.2,16,5,-,10,100,免费评估
2,布里斯托大学University of Bristol,94.1,96.0,99.0,82.3,12.8,8,383,7,-,免费评估
3,巴斯大学University of Bath,90.9,90.0,92.0,80.2,13.5,6,397,8,84,免费评估
4,温切斯特大学University of Winchester,89.7,96.0,95.7,88.8,11.7,7,322,9,68,免费评估
5,萨塞克斯大学University of Sussex,86.2,92.0,87.4,68.9,10.8,9,378,8,85,免费评估
6,利兹大学University of Leeds,84.8,93.1,92.6,73.5,15.6,9,395,7,-,免费评估
7,萨福克学院University Campus Suffolk,84.7,93.0,96.0,78.4,20.6,-,360,8,84,免费评估
8,西英格兰大学University of the West of England,84.5,83.0,83.5,71.3,14.6,3,353,10,97,免费评估
9,英国女王大学Queen's University Belfast,83.8,89.0,95.0,67.9,15.4,3,387,8,87,免费评估
10,兰卡斯特大学Lancaster University,81.4,92.0,94.0,75.8,18.2,7,405,6,-,免费评估
11,罗伯特高登大学The Robert Gordon University,80.0,100.0,98.0,68.5,16.3,3,352,4,93,免费评估
12,布鲁内尔大学Brunel University,79.5,82.0,82.6,72.1,7.5,10,356,3,-,免费评估
13,曼彻斯特城市大学Manchester Metropolitan University,79.1,89.9,88.0,82.2,14.4,3,362,4,84,免费评估
14,米德塞斯大学Middlesex University,78.9,88.0,91.6,81.9,19.1,10,296,5,85,免费评估
15,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,77.9,97.0,91.0,73.9,18.8,6,-,9,83,免费评估
15,伯明翰大学University of Birmingham,77.9,86.0,90.0,78.6,-,9,386,6,-,免费评估
17,哈德斯菲尔德大学University of Huddersfield,76.6,88.0,87.2,81.4,17.8,4,345,7,73,免费评估
18,肯特大学University of Kent,75.6,77.0,80.3,71.8,9,5,311,8,79,免费评估
19,东英吉利大学University of East Anglia,75.4,88.0,88.3,70.8,15.1,5,409,5,65,免费评估
19,泰晤士河谷大学Thames Valley University,75.4,81.2,93.5,84.3,9.5,8,257,4,-,免费评估
21,约克大学The University of York,73.1,71.7,80.2,69.3,13.4,9,-,4,-,免费评估
22,蒂赛德大学Teesside University,73.0,83.2,90.3,84.2,20.1,7,-,2,79,免费评估
23,考文垂大学Coventry University,71.0,87.1,87.3,79.0,15,5,299,6,81,免费评估
23,朴茨茅斯大学University of Portsmouth,71.0,68.7,86.5,72.3,22.9,5,334,9,89,免费评估
25,诺丁汉大学University of Nottingham,70.9,87.9,92.5,70.7,19.5,6,362,-,-,免费评估
26,邓迪大学University of Dundee,70.5,83.2,84.5,64.3,21.4,9,393,8,67,免费评估
27,利物浦约翰摩尔斯大学Liverpool John Moores University,69.9,82.8,87.2,76.8,12.6,8,344,6,48,免费评估
27,思克莱德大学University of Strathclyde,69.9,94.0,99.2,70.3,13.2,7,380,1,-,免费评估
29,诺桑比亚大学Northumbria University,69.5,85.0,86.8,81.2,16.5,5,350,7,57,免费评估
30,伯恩茅斯大学Bournemouth University,69.2,92.0,90.5,74.7,13.6,8,336,4,66,免费评估
31,林肯大学University of Lincoln,68.6,94.0,94.0,73.2,19.4,4,336,3,79,免费评估
31,牛津布鲁克斯大学Oxford Brookes University,68.6,68.0,73.0,65.6,15.1,-,387,7,-,免费评估
33,谢菲尔德哈莱姆大学Sheffield Hallam University,67.6,84.2,88.0,75.8,21.6,4,315,9,71,免费评估
34,斯特林大学University of Stirling,66.9,91.0,91.0,62.0,14.3,4,373,3,-,免费评估
35,赫尔大学The University of Hull,64.6,87.0,90.2,62.2,26.2,4,345,9,79,免费评估
36,伦敦大学金史密斯学院Goldsmiths University of London,64.4,72.7,78.5,66.7,21.4,6,-,9,78,免费评估
37,南安普顿索伦特大学Southampton Solent University,64.1,84.8,90.0,68.3,16.1,3,299,5,84,免费评估
38,西苏格兰大学University of the West of Scotland,63.9,79.0,79.2,61.6,16.5,3,339,8,67,免费评估
39,赫特福德大学University of Hertfordshire,63.4,55.4,71.1,61.3,16.1,5,323,8,83,免费评估
40,切斯特大学University of Chester,62.8,55.4,74.4,70.2,7.7,4,291,4,85,免费评估
41,格罗斯特大学University of Gloucestershire,62.7,76.0,82.5,64.1,24.9,8,286,9,73,免费评估
42,中央兰开夏大学University of Central Lancashire,62.4,84.0,85.5,80.4,23.7,7,320,6,62,免费评估
43,爱丁堡大学The University of Edinburgh,62.3,67.3,81.3,46.9,12.5,8,396,4,-,免费评估
44,德蒙福特大学De Montfort University,62.2,81.0,89.8,71.1,22.7,4,316,5,81,免费评估
45,剑桥安鲁大学Anglia Ruskin University,61.4,89.0,93.5,76.8,21,8,269,3,75,免费评估
46,金斯顿大学Kingston University,61.2,58.0,74.1,62.7,19,7,317,6,85,免费评估
47,桑德兰大学University of Sunderland,61.0,86.0,92.5,81.8,20.9,5,311,4,62,免费评估
48,东伦敦大学University of East London,60.2,71.7,81.2,65.9,17.4,10,279,6,62,免费评估
48,索尔福德大学University of Salford,60.2,64.0,76.7,71.0,12,5,355,2,64,免费评估
50,基尔大学Keele University,59.2,69.7,90.1,55.3,16.6,4,326,5,-,免费评估
50,伯明翰城市大学Birmingham City University,59.2,82.0,83.0,66.3,20.6,4,302,7,78,免费评估
52,布拉德福德大学University of Bradford,58.6,73.3,76.6,71.5,16.2,9,302,3,64,免费评估
53,奇切斯特大学University of Chichester,58.5,80.0,84.1,60.7,10.4,4,293,5,70,免费评估
54,阿尔斯特大学University of Ulster,58.0,83.4,82.5,68.5,19.5,3,307,7,69,免费评估
55,普利茅斯大学University of Plymouth,57.8,57.0,74.8,70.9,14.1,8,279,4,73,免费评估
56,斯塔福德郡大学Staffordshire University,57.0,77.8,88.0,66.4,17.3,5,271,4,81,免费评估
57,新白金汉大学Buckinghamshire New University,55.5,77.8,80.7,64.0,15,4,281,2,85,免费评估
58,德比大学University of Derby,54.2,83.8,86.9,74.8,17.7,4,275,2,73,免费评估
59,布莱顿大学University of Brighton,53.7,80.5,84.8,65.5,12.6,4,315,4,47,免费评估
60,波尔顿大学University of Bolton,53.1,88.6,90.3,83.1,29,3,264,4,73,免费评估
61,诺丁汉特伦特大学Nottingham Trent University,53.0,90.1,86.3,84.2,30.1,4,303,7,60,免费评估
62,贝德福德大学University of Bedfordshire,52.5,72.0,77.0,64.3,17,6,-,3,-,免费评估
63,利物浦霍普大学Liverpool Hope University,52.3,63.4,71.6,71.9,20.9,3,335,-,-,免费评估
64,北安普顿大学The University of Northampton,51.1,86.0,85.8,67.9,33.9,3,300,8,62,免费评估
65,格林多大学Glyndwr University,50.6,79.8,87.5,71.3,20.1,3,232,5,64,免费评估
66,格林威治大学The University of Greenwich,48.8,89.0,90.0,68.3,17.3,4,-,3,51,免费评估
67,伦敦南岸大学London South Bank University,48.3,60.0,81.3,44.2,14.5,3,-,7,62,免费评估
67,卡迪夫都市大学Cardiff Metropolitan University,48.3,81.2,85.3,79.7,23.7,3,313,1,75,免费评估
69,"圣马克与圣约翰大学University of St Mark & St John, Plymouth",48.1,87.0,91.0,77.4,23.9,5,259,3,59,免费评估
70,伍斯特大学University of Worcester,47.1,67.0,77.8,56.5,15.2,2,-,7,68,免费评估
71,纽曼大学Newman University,44.5,92.9,88.4,81.0,24.8,3,274,3,41,免费评估
72,南威尔士大学The University of South Wales,43.8,75.0,83.3,72.3,22,3,302,3,45,免费评估
73,圣大卫三一学院University of Wales Trinity Saint David,39.9,83.0,87.0,77.1,35.3,3,260,-,-,免费评估
74,伦敦都市大学London Metropolitan University,38.4,72.0,78.4,65.1,19.6,3,273,2,53,免费评估
75,哥比亚大学University of Cumbria,33.8,70.7,77.7,66.3,27.4,4,280,2,60,免费评估
76,艾芝西尔大学Edge Hill University,32.5,77.0,81.5,69.0,22.9,3,299,2,32,免费评估
