Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,89.7%,89.8%,54.0%,566,83.9%,100.0,免费评估
2,牛津大学University of Oxford,88.2%,84.8%,41.3%,561,83.3%,95.8,免费评估
3,杜伦大学Durham University,82.4%,86.2%,34.6%,537,86.4%,92.9,免费评估
4,伯明翰大学University of Birmingham,84.4%,85.7%,33.7%,,82.4%,91.6,免费评估
5,埃克塞特大学University of Exeter,85.7%,89.4%,35.1%,470,76.8%,91.4,免费评估
6,布拉德福德大学University of Bradford,83.2%,80.5%,36.0%,435,83.1%,89.9,免费评估
7,谢菲尔德大学The University of Sheffield,87.6%,92.4%,41.2%,429*,50.5%,89.3,免费评估
8,圣安德鲁斯大学University of St Andrews,84.8%,85.3%,26.4%,490,,89.0,免费评估
9,伦敦大学学院University College London,76.8%,79.5%,43.7%,472,66.2%,88.8,免费评估
10,巴斯大学University of Bath,87.4%,86.4%,27.4%,425,,88.1,免费评估
11,曼彻斯特大学The University of Manchester,75.9%,81.1%,48.9%,370,62.5%,87.2,免费评估
12,诺丁汉大学University of Nottingham,80.0%,82.9%,39.4%,349,73.6%,87.1,免费评估
13,爱丁堡大学The University of Edinburgh,73.7%,80.9%,30.3%,477,,84.8,免费评估
14,伦敦大学玛丽女王学院Queen Mary University of London,87.9%,82.3%,35.1%,407,37.5%*,84.4,免费评估
14,朴茨茅斯大学University of Portsmouth,84.1%,88.8%,32.2%,268,67.8%,84.4,免费评估
16,利兹大学University of Leeds,79.7%,74.4%,30.6%,389,64.1%,83.5,免费评估
17,格拉斯哥大学University of Glasgow,72.9%,76.5%,26.3%,490,62.3%,83.3,免费评估
