Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,班戈大学Bangor University,84.7%,80.7%,34.7%,186,100.0%,100.0,免费评估
2,埃克塞特大学University of Exeter,80.5%,83.9%,42.4%,161,97.7%,97.0,免费评估
3,利兹大学University of Leeds,81.8%,79.4%,31.7%,162,100.0%,96.9,免费评估
4,罗伯特高登大学The Robert Gordon University,85.8%,89.2%,4.9%,177,100.0%,96.4,免费评估
5,利物浦大学The University of Liverpool,88.0%,88.6%,35.3%,143,97.0%,95.5,免费评估
6,西英格兰大学University of the West of England,95.3%,93.2%,8.2%,138,98.3%,93.9,免费评估
6,布拉德福德大学University of Bradford,82.9%,86.6%,9.5%,150,100.0%,93.9,免费评估
8,德比大学University of Derby,92.7%,94.5%,,137,100.0%,93.4,免费评估
9,蒂赛德大学Teesside University,96.9%,95.0%,2.4%,135,97.7%,92.9,免费评估
10,哥比亚大学University of Cumbria,89.2%,78.7%,0.7%,148,98.9%,92.6,免费评估
11,索尔福德大学University of Salford,92.0%,83.3%,3.8%,130,100.0%,92.4,免费评估
12,卡迪夫大学Cardiff University,74.7%,72.2%,36.8%,138,96.3%,92.2,免费评估
13,朴茨茅斯大学University of Portsmouth,87.7%,81.5%,24.3%,143,93.5%,92.1,免费评估
14,谢菲尔德哈莱姆大学Sheffield Hallam University,90.9%,87.3%,3.7%,138,96.5%,91.6,免费评估
15,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,74.4%,73.8%,8.1%,176,92.6%,90.8,免费评估
16,萨福克学院University Campus Suffolk,91.8%,90.4%,,119,97.8%,90.3,免费评估
16,赫特福德大学University of Hertfordshire,82.2%,86.0%,4.0%,136,96.8%,90.3,免费评估
18,玛格丽特女王大学Queen Margaret University,83.7%,79.8%,1.5%,153,93.9%,90.1,免费评估
19,阿尔斯特大学University of Ulster,74.9%,76.1%,27.7%,145,91.1%,89.6,免费评估
20,伦敦城市大学City University London,96.7%,96.4%,19.2%,134,86.7%,89.5,免费评估
21,坎特伯雷大学Canterbury Christ Church University,67.7%,69.0%,2.2%,137,98.1%,88.0,免费评估
22,伯明翰城市大学Birmingham City University,76.6%,68.5%,1.5%,130,97.1%,87.9,免费评估
23,"Kingston/St George's, London",74.0%,74.8%,2.6%,129,96.6%,87.7,免费评估
24,伦敦南岸大学London South Bank University,74.9%,61.2%,13.7%,121,94.0%,86.3,免费评估
