Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,巴斯大学University of Bath,87,1.3,476.0,87,100.0,免费评估
2,思克莱德大学University of Strathclyde,89,1.2,498.0,77,98.3,免费评估
3,华威大学The University of Warwick,86,1.3,484.0,79,97.7,免费评估
4,拉夫堡大学Loughborough University,90,0.9,452.0,86,97.0,免费评估
5,伦敦政治经济学院The London School of Economics and Political Science,78,1.3,509.0,86,95.5,免费评估
6,格拉斯哥大学University of Glasgow,89,0.7,488.0,82,94.2,免费评估
7,兰卡斯特大学Lancaster University,83,1.3,380.0,86,93.3,免费评估
8,卡迪夫大学Cardiff University,80,1.4,430.0,73,92.3,免费评估
9,利兹大学University of Leeds,81,1.1,438.0,79,91.7,免费评估
10,伦敦城市大学City University London,84,0.9,426.0,75,89.7,免费评估
11,埃克塞特大学University of Exeter,82,0.8,464.0,80,89.7,免费评估
12,纽卡斯尔大学Newcastle University,82,0.7,443.0,83,89.1,免费评估
13,布里斯托大学University of Bristol,84,0.8,435.0,74,89.0,免费评估
14,诺丁汉大学University of Nottingham,78,1.1,403.0,79,88.6,免费评估
15,爱丁堡大学The University of Edinburgh,79,0.7,453.0,78,86.9,免费评估
16,罗伯特高登大学The Robert Gordon University,87,0.3,368.0,91,86.9,免费评估
17,杜伦大学Durham University,78,0.9,402.0,80,86.0,免费评估
18,南安普顿大学University of Southampton,77,0.9,441.0,70,84.7,免费评估
19,英国女王大学Queen's University Belfast,76,0.9,421.0,74,84.5,免费评估
20,肯特大学University of Kent,80,0.8,373.0,71,84.4,免费评估
21,曼彻斯特大学The University of Manchester,74,1.2,424.0,64,84.3,免费评估
22,雷丁大学University of Reading,78,0.7,400.0,75,83.7,免费评估
23,伯明翰大学University of Birmingham,77,1.0,409.0,62,83.2,免费评估
24,布鲁内尔大学Brunel University,84,0.7,336.0,67,83.1,免费评估
25,斯特林大学University of Stirling,86,0.5,384.0,64,83.1,免费评估
26,谢菲尔德大学The University of Sheffield,77,0.9,400.0,61,82.0,免费评估
27,伦敦大学玛丽女王学院Queen Mary University of London,79,0.9,403.0,56,81.8,免费评估
28,东英吉利大学University of East Anglia,83,0.7,359.0,60,81.4,免费评估
29,赫瑞瓦特大学Heriot Watt University,79,0.7,355.0,69,80.8,免费评估
29,德蒙福特大学De Montfort University,87,0.6,289.0,57,80.1,免费评估
31,邓迪大学University of Dundee,82,0.5,348.0,61,79.4,免费评估
32,朴茨茅斯大学University of Portsmouth,86,0.5,296.0,61,79.4,免费评估
32,林肯大学University of Lincoln,94,,302.0,57,79.3,免费评估
34,阿伯丁大学University of Aberdeen,75,0.6,389.0,67,78.7,免费评估
35,埃塞克斯大学University of Essex,78,0.8,330.0,59,78.5,免费评估
36,赫尔大学The University of Hull,83,0.6,334.0,54,78.5,免费评估
37,亚伯大学Aberystwyth University,90,0.4,264.0,50,78.0,免费评估
37,班戈大学Bangor University,80,1.0,314.0,44,78.0,免费评估
37,布拉德福德大学University of Bradford,81,0.8,286.0,57,78.0,免费评估
40,布莱顿大学University of Brighton,80,0.9,265.0,53,77.1,免费评估
41,索尔福德大学University of Salford,89,0.4,265.0,47,77.1,免费评估
42,阿尔斯特大学University of Ulster,83,0.5,302.0,57,76.9,免费评估
43,伯恩茅斯大学Bournemouth University,83,0.4,298.0,59,76.8,免费评估
43,诺桑比亚大学Northumbria University,82,0.2,322.0,66,76.8,免费评估
45,西英格兰大学University of the West of England,79,0.6,283.0,64,76.8,免费评估
46,萨里大学University of Surrey,78,0.7,403.0,37,76.3,免费评估
47,谢菲尔德哈莱姆大学Sheffield Hallam University,82,0.4,292.0,62,76.0,免费评估
48,斯旺西大学Swansea University,74,0.6,327.0,64,75.7,免费评估
49,基尔大学Keele University,76,0.7,305.0,61,75.6,免费评估
50,格拉摩根大学University of Glamorgan,86,0.3,255.0,59,75.4,免费评估
51,龙比亚大学Napier University,82,0.2,292.0,67,75.1,免费评估
52,格林威治大学The University of Greenwich,86,0.3,254.0,53,75.0,免费评估
53,哈德斯菲尔德大学University of Huddersfield,78,0.3,309.0,67,74.9,免费评估
54,中央兰开夏大学University of Central Lancashire,80,0.4,314.0,49,73.7,免费评估
55,牛津布鲁克斯大学Oxford Brookes University,83,,323.0,57,73.4,免费评估
56,曼彻斯特城市大学Manchester Metropolitan University,76,0.5,281.0,62,73.2,免费评估
57,利物浦大学The University of Liverpool,75,0.7,,48,72.4,免费评估
58,普利茅斯大学University of Plymouth,77,0.4,282.0,55,72.2,免费评估
58,伯明翰城市大学Birmingham City University,77,0.4,272.0,59,72.0,免费评估
