Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,Oxford,100.0,93,88,65,13.2,10,523,10.0,75.0,免费评估
2,剑桥大学University of Cambridge,94.1,84,89,67,13.6,10,507,9.0,78.0,免费评估
3,圣安德鲁斯大学University of St Andrews,92.8,100,96,88,12.6,7,423,8.0,,免费评估
4,伦敦国王学院King's College London,82.4,91,92,71,11.6,8,423,7.0,,免费评估
5,杜伦大学Durham University,76.2,92,92,67,15.5,4,439,8.0,73.0,免费评估
6,伦敦大学亚非学院SOAS University of London,75.4,85,93,63,11.8,7,338,7.0,,免费评估
7,爱丁堡大学The University of Edinburgh,74.8,88,93,62,16.5,9,452,7.0,72.0,免费评估
8,格拉斯哥大学University of Glasgow,70.4,90,88,68,16.5,7,363,9.0,,免费评估
9,埃克塞特大学University of Exeter,66.0,98,95,76,16.3,4,392,5.0,52.0,免费评估
10,罗汉普顿大学Roehampton University,65.5,94,93,71,16.0,4,260,9.0,,免费评估
11,谢菲尔德大学The University of Sheffield,65.2,100,98,77,19.1,4,353,8.0,,免费评估
12,兰卡斯特大学Lancaster University,63.7,88,87,68,14.3,8,363,2.0,78.0,免费评估
13,斯特林大学University of Stirling,63.0,98,93,83,17.4,4,300,,,免费评估
14,兰彼得大学University of Wales Lampeter,61.1,88,92,73,17.6,4,292,5.0,,免费评估
15,格罗斯特大学University of Gloucestershire,58.9,90,94,65,13.2,6,231,,,免费评估
16,英国女王大学Queen's University Belfast,58.5,84,94,61,17.7,6,296,8.0,60.0,免费评估
17,肯特大学University of Kent,58.1,94,88,74,14.5,5,298,4.0,,免费评估
18,布里斯托大学University of Bristol,57.4,79,89,53,17.5,7,403,6.0,,免费评估
19,诺丁汉大学University of Nottingham,57.3,93,96,56,19.3,5,381,6.0,60.0,免费评估
20,约克圣约翰大学York St John University,56.0,98,97,89,19.5,6,266,2.0,51.0,免费评估
21,海斯罗珀学院Heythrop College of the University of London,55.9,91,93,80,15.5,5,322,5.0,38.0,免费评估
22,曼彻斯特大学The University of Manchester,55.3,89,92,58,20.1,7,368,7.0,58.0,免费评估
23,哥比亚大学University of Cumbria,55.1,78,86,69,9.3,7,230,1.0,,免费评估
24,Trinity University College,55.0,96,96,83,,3,231,3.0,,免费评估
25,班戈大学Bangor University,54.6,86,94,80,16.0,4,288,3.0,58.0,免费评估
26,卡迪夫大学Cardiff University,53.5,90,90,73,21.2,6,337,6.0,54.0,免费评估
27,赫尔大学The University of Hull,53.2,75,87,72,16.6,3,275,,,免费评估
28,切斯特大学University of Chester,51.0,82,92,77,20.7,3,246,3.0,84.0,免费评估
29,巴斯斯巴大学Bath Spa University,50.4,92,98,82,23.0,2,289,6.0,,免费评估
30,利兹大学University of Leeds,48.6,75,88,56,18.5,6,367,5.0,56.0,免费评估
31,Newman University College,46.3,94,98,78,24.0,3,223,5.0,,免费评估
32,伯明翰大学University of Birmingham,42.0,81,80,53,20.0,7,355,1.0,65.0,免费评估
33,"St Mary's UC, Twickenham",39.7,88,92,77,26.6,3,268,4.0,,免费评估
34,温切斯特大学University of Winchester,37.4,80,87,50,19.6,3,272,7.0,,免费评估
35,Leeds Trinity University College,34.6,84,88,74,20.3,2,236,3.0,,免费评估
36,坎特伯雷大学Canterbury Christ Church University,30.1,87,86,65,22.2,3,230,3.0,,免费评估
