Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,87.90%,85.90%,60.70%,632,92.00%,100.0,免费评估
2,牛津大学University of Oxford,82.80%,83.10%,67.50%,611,87.70%,98.1,免费评估
3,帝国理工学院Imperial College London,80.00%,84.60%,59.70%,580,86.90%,95.9,免费评估
4,圣安德鲁斯大学University of St Andrews,85.20%,87.20%,44.20%,569,88.80%,95.5,免费评估
4,杜伦大学Durham University,84.10%,90.30%,44.00%,588,86.30%,95.5,免费评估
6,华威大学The University of Warwick,80.30%,84.10%,55.80%,555,82.70%,94.0,免费评估
7,邓迪大学University of Dundee,90.60%,93.30%,48.20%,393,82.80%,93.3,免费评估
8,伦敦大学学院University College London,81.00%,83.80%,42.00%,529,87.30%,92.8,免费评估
9,兰卡斯特大学Lancaster University,85.30%,89.30%,45.80%,434,85.60%,92.7,免费评估
10,巴斯大学University of Bath,85.90%,80.90%,35.70%,512,88.00%,92.5,免费评估
11,布里斯托大学University of Bristol,78.50%,80.20%,57.30%,504,82.40%,92.2,免费评估
12,诺丁汉大学University of Nottingham,80.60%,87.10%,44.80%,472,82.70%,91.4,免费评估
13,萨里大学University of Surrey,88.50%,89.50%,31.50%,441,82.40%,91.1,免费评估
13,利兹大学University of Leeds,81.00%,86.30%,42.00%,456,84.40%,91.1,免费评估
15,爱丁堡大学The University of Edinburgh,80.50%,84.60%,43.70%,510,78.00%,90.7,免费评估
16,埃克塞特大学University of Exeter,81.70%,87.60%,37.90%,464,82.50%,90.6,免费评估
16,纽卡斯尔大学Newcastle University,87.60%,90.80%,32.00%,424,81.60%,90.6,免费评估
18,拉夫堡大学Loughborough University,85.90%,89.30%,31.00%,419,85.20%,90.5,免费评估
19,赫瑞瓦特大学Heriot Watt University,86.30%,86.70%,42.30%,419,78.50%,90.4,免费评估
20,格拉斯哥大学University of Glasgow,81.50%,83.40%,41.40%,501,76.70%,90.0,免费评估
21,伯明翰大学University of Birmingham,82.10%,84.30%,34.10%,449,82.50%,89.5,免费评估
21,南安普顿大学University of Southampton,80.20%,82.90%,41.90%,433,82.30%,89.5,免费评估
23,曼彻斯特大学The University of Manchester,78.60%,83.30%,44.30%,484,75.20%,89.1,免费评估
