Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,546.0,4.32,2.9,80.0,100.0,免费评估
2,剑桥大学University of Cambridge,536.0,4.27,2.9,76.0,98.7,免费评估
3,杜伦大学Durham University,465.0,4.24,3.05,76.0,97.1,免费评估
4,伦敦大学学院University College London,,4.62,2.8,64.0,93.5,免费评估
5,埃克塞特大学University of Exeter,423.0,3.89,2.75,76.0,92.6,免费评估
6,约克大学The University of York,383.0,4.67,2.75,66.0,92.4,免费评估
7,罗伯特高登大学The Robert Gordon University,,4.09,2.05,86.0,90.4,免费评估
8,伯明翰大学University of Birmingham,410.0,4.24,2.55,66.0,90.4,免费评估
9,爱丁堡大学The University of Edinburgh,483.0,3.64,2.6,62.0,90.0,免费评估
10,伦敦大学亚非学院SOAS University of London,,4.07,2.7,,89.1,免费评估
11,英国女王大学Queen's University Belfast,326.0,4.56,2.75,60.0,88.9,免费评估
12,雷丁大学University of Reading,345.0,4.38,2.95,54.0,88.9,免费评估
13,格拉斯哥大学University of Glasgow,435.0,4.47,2.45,52.0,88.8,免费评估
14,卡迪夫大学Cardiff University,380.0,4.27,2.6,60.0,88.7,免费评估
15,诺丁汉大学University of Nottingham,364.0,4.23,2.7,60.0,88.6,免费评估
16,谢菲尔德大学The University of Sheffield,357.0,4.13,2.75,60.0,88.2,免费评估
17,纽卡斯尔大学Newcastle University,346.0,4.4,2.5,60.0,87.4,免费评估
18,莱斯特大学University of Leicester,361.0,3.98,2.8,54.0,86.9,免费评估
19,利物浦大学The University of Liverpool,359.0,4.3,2.85,44.0,86.4,免费评估
20,班戈大学Bangor University,,4.11,2.45,,86.4,免费评估
21,南安普顿大学University of Southampton,371.0,4.16,2.8,42.0,85.6,免费评估
22,阿伯丁大学University of Aberdeen,401.0,4.01,2.5,48.0,85.4,免费评估
23,布里斯托大学University of Bristol,373.0,3.7,2.45,60.0,85.3,免费评估
24,利物浦约翰摩尔斯大学Liverpool John Moores University,,4.19,2.35,54.0,85.0,免费评估
25,林肯大学University of Lincoln,,4.07,,70.0,84.6,免费评估
26,曼彻斯特大学The University of Manchester,339.0,4.38,2.65,42.0,84.5,免费评估
27,布拉德福德大学University of Bradford,269.0,4.16,2.6,58.0,84.2,免费评估
28,肯特大学University of Kent,355.0,3.93,1.9,62.0,82.7,免费评估
29,德比大学University of Derby,,4.12,,54.0,80.6,免费评估
30,德蒙福特大学De Montfort University,,4.1,,54.0,80.6,免费评估
31,温切斯特大学University of Winchester,285.0,4.33,1.9,50.0,79.7,免费评估
32,伯恩茅斯大学Bournemouth University,291.0,3.92,2.15,46.0,79.0,免费评估
33,斯旺西大学Swansea University,316.0,3.97,,46.0,78.2,免费评估
34,中央兰开夏大学University of Central Lancashire,273.0,4.27,1.9,44.0,77.9,免费评估
35,切斯特大学University of Chester,288.0,4.04,,,77.7,免费评估
36,赫尔大学The University of Hull,258.0,4.22,,48.0,77.6,免费评估
37,高地与群岛大学University of the Highlands and Islands,234.0,4.31,1.85,,76.7,免费评估
38,金斯顿大学Kingston University,,4.36,,28.0,75.2,免费评估
39,伍斯特大学University of Worcester,,4.04,,30.0,74.0,免费评估
