Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,埃塞克斯大学University of Essex,100.0,96.0,97.0,89.5,18.7,5,139.0,8,89.0,免费评估
2,市政厅音乐及戏剧学院Guildhall School of Music and Drama,98.9,87.1,89.4,71.1,6.1,7,142.0,8,76.0,免费评估
3,萨里大学University of Surrey,98.5,90.5,96.7,78.5,12.1,8,165.0,7,68.0,免费评估
4,皇家威尔士音乐戏剧学院Royal Welsh College of Music and Drama,97.7,94.9,92.3,76.3,8.5,6,151.0,6,90.0,免费评估
5,舞蹈与戏剧艺术学院Conservatoire for Dance and Drama,96.9,92.3,91.6,74.4,9.3,10,138.0,7,76.0,免费评估
6,兰卡斯特大学Lancaster University,95.7,95.6,95.7,80.1,12.4,9,167.0,6,,免费评估
7,伯明翰城市大学Birmingham City University,94.5,91.0,91.6,88.4,9.3,10,125.0,7,79.0,免费评估
8,"中央演讲与戏剧学院Central School of Speech & Drama, U of London",94.3,,,,10.0,9,143.0,5,78.0,免费评估
9,苏格兰皇家音乐学院Royal Conservatoire of Scotland,92.2,74.8,84.9,75.3,9.8,7,146.0,6,89.0,免费评估
10,伯明翰大学University of Birmingham,90.5,88.1,92.4,66.5,12.2,9,174.0,6,80.0,免费评估
11,利物浦表演艺术学院The Liverpool Institute for Performing Arts,86.9,96.8,96.8,70.4,15.3,2,136.0,9,76.0,免费评估
12,中央兰开夏大学University of Central Lancashire,86.5,85.4,90.8,77.4,14.5,9,146.0,6,67.0,免费评估
12,格拉斯哥大学University of Glasgow,86.5,89.1,90.5,66.0,12.6,4,196.0,7,,免费评估
14,拉夫堡大学Loughborough University,85.2,77.4,86.0,69.6,9.9,4,149.0,8,,免费评估
15,诺丁汉特伦特大学Nottingham Trent University,84.9,89.0,94.3,85.4,11.5,4,175.0,1,66.0,免费评估
16,萨塞克斯大学University of Sussex,84.4,89.9,98.3,87.0,13.7,2,154.0,3,,免费评估
17,利物浦约翰摩尔斯大学Liverpool John Moores University,83.6,91.7,97.0,67.3,15.3,3,143.0,9,65.0,免费评估
18,埃克塞特大学University of Exeter,83.4,94.0,91.7,76.6,16.3,2,157.0,6,74.0,免费评估
19,华威大学The University of Warwick,83.0,80.9,90.7,66.7,11.8,5,162.0,7,74.0,免费评估
20,曼彻斯特大学The University of Manchester,82.7,,,,13.0,9,173.0,6,48.0,免费评估
21,Arts Uni Bournemouth,81.9,92.1,92.4,78.5,15.7,4,149.0,1,85.0,免费评估
22,林肯大学University of Lincoln,81.7,95.8,94.3,77.0,11.3,4,125.0,4,77.0,免费评估
23,东伦敦大学University of East London,81.4,89.3,91.3,71.8,16.0,10,137.0,5,72.0,免费评估
24,艾芝西尔大学Edge Hill University,81.2,88.8,92.7,80.0,10.3,4,136.0,7,61.0,免费评估
25,斯塔福德郡大学Staffordshire University,80.5,89.0,91.4,68.7,14.7,3,115.0,9,62.0,免费评估
26,肯特大学University of Kent,80.2,87.1,88.0,75.5,14.5,6,135.0,7,67.0,免费评估
27,格林威治大学The University of Greenwich,79.3,82.8,85.7,63.6,11.0,6,151.0,7,71.0,免费评估
27,伦敦南岸大学London South Bank University,79.3,84.8,98.3,75.9,16.5,3,123.0,9,73.0,免费评估
29,玛格丽特女王大学Queen Margaret University,78.9,78.6,89.3,66.7,25.3,2,187.0,10,74.0,免费评估
30,阿尔斯特大学University of Ulster,78.1,91.6,93.9,86.2,9.3,5,125.0,2,,免费评估
31,伦敦大学玛丽女王学院Queen Mary University of London,77.9,92.0,97.6,71.0,11.0,7,138.0,6,58.0,免费评估
32,切斯特大学University of Chester,77.8,90.1,91.4,85.5,12.5,4,123.0,9,48.0,免费评估
33,德蒙福特大学De Montfort University,77.6,85.7,90.0,75.2,14.1,4,118.0,7,77.0,免费评估
34,圣大卫三一学院University of Wales Trinity Saint David,77.5,76.8,87.7,71.4,14.0,6,133.0,6,76.0,免费评估
35,约克大学The University of York,76.7,89.6,91.6,69.3,16.9,7,159.0,3,71.0,免费评估
36,纽曼大学Newman University,76.6,77.9,89.8,79.8,11.0,3,122.0,6,,免费评估
37,曼彻斯特城市大学Manchester Metropolitan University,76.3,77.8,85.8,61.6,10.1,4,140.0,3,76.0,免费评估
38,诺桑比亚大学Northumbria University,76.1,87.4,90.9,75.8,10.4,5,147.0,3,54.0,免费评估
39,哈德斯菲尔德大学University of Huddersfield,75.4,92.8,92.3,77.6,10.8,3,120.0,3,55.0,免费评估
40,伦敦大学皇家霍洛威学院Royal Holloway University of London,75.3,82.2,92.8,63.9,11.3,6,147.0,7,57.0,免费评估
40,布鲁内尔大学Brunel University,75.3,78.0,84.4,63.2,,8,134.0,7,,免费评估
42,伍斯特大学University of Worcester,74.7,100.0,93.3,68.3,12.4,3,126.0,7,,免费评估
43,罗斯布鲁弗学院Rose Bruford College,74.5,88.0,91.7,73.0,16.7,4,136.0,3,57.0,免费评估
44,英国女王大学Queen's University Belfast,74.1,80.3,89.0,55.3,13.8,8,146.0,8,69.0,免费评估
45,三一拉邦艺术学院Trinity Laban Conservatoire of Music and Dance,73.8,81.4,86.8,62.8,9.6,7,137.0,5,66.0,免费评估
46,考文垂大学Coventry University,73.7,86.1,96.6,71.8,,7,128.0,8,48.0,免费评估
47,东英吉利大学University of East Anglia,73.6,96.0,90.0,49.4,14.9,3,164.0,7,,免费评估
48,Uni of the Arts London,72.8,68.3,80.0,68.3,16.7,10,148.0,6,69.0,免费评估
49,"特威克南圣玛丽大学St Mary's, Twickenham",72.4,92.0,95.0,73.7,17.8,2,124.0,8,55.0,免费评估
50,普利茅斯大学University of Plymouth,72.3,71.5,82.8,80.3,17.7,6,123.0,8,60.0,免费评估
51,法尔茅斯大学Falmouth University,72.0,90.0,91.3,74.5,16.2,8,137.0,7,51.0,免费评估
52,奇切斯特大学University of Chichester,71.7,80.3,89.1,72.1,12.6,3,133.0,4,47.0,免费评估
53,布里斯托大学University of Bristol,71.6,69.3,88.1,62.9,13.2,6,180.0,5,,免费评估
54,罗汉普顿大学Roehampton University,70.4,80.2,87.8,70.4,11.4,6,126.0,8,58.0,免费评估
55,米德塞斯大学Middlesex University,70.2,88.2,89.4,72.5,11.2,6,132.0,5,65.0,免费评估
56,金斯顿大学Kingston University,68.3,84.1,85.9,76.5,14.6,9,131.0,7,44.0,免费评估
57,北安普顿大学The University of Northampton,68.0,83.2,93.7,69.1,17.5,7,118.0,7,,免费评估
58,亚伯大学Aberystwyth University,67.9,88.9,93.0,86.1,16.6,4,122.0,3,75.0,免费评估
59,蒂赛德大学Teesside University,67.6,82.2,89.1,81.4,18.5,8,130.0,4,,免费评估
60,赫尔大学The University of Hull,66.7,91.9,92.7,68.4,14.0,6,128.0,3,54.0,免费评估
61,利兹大学University of Leeds,66.4,72.8,84.5,61.0,14.8,7,162.0,4,66.0,免费评估
62,桑德兰大学University of Sunderland,65.6,81.1,89.5,69.2,16.9,8,118.0,6,69.0,免费评估
63,巴斯斯巴大学Bath Spa University,65.5,77.0,81.8,60.0,17.9,4,135.0,7,62.0,免费评估
63,西苏格兰大学University of the West of Scotland,65.5,68.0,79.1,77.3,25.2,3,,9,,免费评估
65,索尔福德大学University of Salford,65.4,79.2,87.4,70.5,12.2,4,135.0,6,44.0,免费评估
66,约克圣约翰大学York St John University,65.0,72.4,74.7,70.2,9.5,4,124.0,4,,免费评估
67,格罗斯特大学University of Gloucestershire,64.6,83.8,87.6,75.5,22.8,5,143.0,5,67.0,免费评估
68,雷丁大学University of Reading,63.2,93.0,94.0,62.9,19.1,4,139.0,3,,免费评估
69,谢菲尔德哈莱姆大学Sheffield Hallam University,62.3,86.3,88.8,69.1,16.7,5,112.0,9,32.0,免费评估
69,德比大学University of Derby,62.3,75.4,85.8,76.1,14.5,5,117.0,1,76.0,免费评估
71,伍尔弗汉普顿大学University of Wolverhampton,61.5,88.7,95.3,88.3,22.2,6,113.0,3,49.0,免费评估
72,伦敦大学金史密斯学院Goldsmiths University of London,60.7,76.6,84.4,70.4,16.0,6,132.0,4,52.0,免费评估
73,波尔顿大学University of Bolton,60.1,54.1,67.5,64.4,,6,131.0,6,,免费评估
74,贝德福德大学University of Bedfordshire,59.8,84.9,86.7,73.2,16.7,4,101.0,5,68.0,免费评估
74,Bucks New Uni,59.8,69.9,80.0,57.7,10.3,8,129.0,2,53.0,免费评估
