Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,University of Southern California,United States,100.0,71.8,100.0,99.2,97.0,免费评估
2,"University of California, Berkeley (UCB)",United States,95.3,93.8,95.0,89.8,94.0,免费评估
3,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,91.7,100.0,98.8,89.8,93.6,免费评估
4,University of Wisconsin-Madison,United States,95.3,72.1,94.8,96.7,93.2,免费评估
5,University of Texas at Austin,United States,91.2,75.5,97.0,100.0,92.6,免费评估
6,University of Amsterdam,Netherlands,90.1,81.3,96.4,96.7,91.8,免费评估
7,Stanford University,United States,93.9,98.5,89.8,83.6,91.5,免费评估
8,University of Pennsylvania,United States,93.5,85.5,90.3,88.7,91.1,免费评估
9,Michigan State University,United States,85.4,68.8,99.1,94.9,88.4,免费评估
10,"University of California, Los Angeles (UCLA)",United States,86.4,91.4,89.8,87.5,87.8,免费评估
11,Columbia University,United States,91.4,91.4,81.6,77.4,86.6,免费评估
12,National University of Singapore (NUS),Singapore,87.8,98.3,86.2,77.4,86.5,免费评估
13,New York University (NYU),United States,86.5,86.0,87.5,85.0,86.4,免费评估
13,University of Michigan,United States,83.0,79.9,93.4,90.9,86.4,免费评估
15,"Nanyang Technological University, Singapore (NTU)",Singapore,87.5,90.6,86.8,80.7,86.3,免费评估
16,University of Illinois at Urbana-Champaign,United States,87.8,65.2,86.9,87.5,85.3,免费评估
17,Cornell University,United States,74.9,84.1,99.4,95.8,84.9,免费评估
18,Yale University,United States,81.8,92.7,86.4,82.2,83.9,免费评估
19,Northwestern University,United States,75.8,75.5,95.9,92.0,83.0,免费评估
20,"University of California, Santa Barbara (UCSB)",United States,80.2,59.2,97.2,86.3,82.7,免费评估
21,Queensland University of Technology (QUT),Australia,80.8,80.6,91.3,75.6,81.8,免费评估
22,The University of Melbourne,Australia,79.7,97.6,83.1,77.4,81.7,免费评估
23,The Ohio State University,United States,70.3,65.0,98.3,100.0,81.3,免费评估
24,Massachusetts Institute of Technology (MIT),United States,81.4,99.7,83.1,69.3,81.2,免费评估
25,The University of Queensland,Australia,76.4,86.7,86.8,82.2,80.7,免费评估
26,The Chinese University of Hong Kong (CUHK),Hong Kong,78.7,89.0,87.1,73.6,80.4,免费评估
27,伦敦大学金史密斯学院Goldsmiths University of London,United Kingdom,95.8,65.7,65.4,58.0,79.2,免费评估
28,"University of North Carolina, Chapel Hill",United States,73.1,61.9,93.4,86.3,78.7,免费评估
29,Seoul National University,South Korea,78.0,89.3,81.2,71.6,78.5,免费评估
29,威斯敏斯特大学University of Westminster,United Kingdom,88.3,58.6,73.2,69.3,78.5,免费评估
31,City University of Hong Kong,Hong Kong,74.2,80.0,87.7,75.6,77.8,免费评估
32,University of Chicago,United States,73.1,81.1,83.9,79.1,77.3,免费评估
33,Monash University,Australia,72.0,92.8,80.3,79.1,77.2,免费评估
34,Aarhus University,Denmark,73.1,75.2,88.5,75.6,76.9,免费评估
34,Pennsylvania State University,United States,64.9,72.0,92.4,94.0,76.9,免费评估
34,University of Minnesota,United States,70.0,62.4,90.9,87.5,76.9,免费评估
37,伦敦国王学院King's College London,United Kingdom,72.1,86.1,84.2,75.6,76.6,免费评估
38,伦敦城市大学City University London,United Kingdom,80.3,72.8,76.1,69.3,76.5,免费评估
39,University of Florida,United States,71.1,60.1,88.0,83.6,75.9,免费评估
40,The University of New South Wales (UNSW Australia),Australia,70.4,94.8,82.1,73.6,75.8,免费评估
41,拉夫堡大学Loughborough University,United Kingdom,66.2,65.6,96.7,83.6,75.7,免费评估
42,The University of Sydney,Australia,71.7,94.6,77.7,73.6,75.6,免费评估
43,The University of Hong Kong,Hong Kong,79.0,93.2,75.2,58.0,75.5,免费评估
43,University of Oslo,Norway,70.3,69.1,88.1,79.1,75.5,免费评估
45,"University of California, San Diego (UCSD)",United States,70.0,70.0,85.4,80.7,75.2,免费评估
46,利兹大学University of Leeds,United Kingdom,74.6,75.7,79.6,71.6,75.1,免费评估
47,The University of Tokyo,Japan,79.4,95.0,70.0,58.0,74.8,免费评估
48,Boston University,United States,68.3,78.9,87.7,75.6,74.7,免费评估
49,Purdue University,United States,64.0,72.5,87.9,88.7,74.6,免费评估
50,University of Helsinki,Finland,68.0,75.0,85.7,79.1,74.5,免费评估
