Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,伦敦大学金史密斯学院Goldsmiths University of London,100.0,90.1,94.8,86.6,12.6,5,458,7,77,免费评估
2,爱丁堡大学The University of Edinburgh,99.4,88.2,85.8,80.7,16.1,9,432,10,77,免费评估
3,格拉斯哥大学University of Glasgow,92.6,97.0,89.0,71.4,10.7,7,505,-,-,免费评估
4,拉夫堡大学Loughborough University,86.7,83.0,85.8,78.7,15.3,8,433,7,75,免费评估
5,雷丁大学University of Reading,86.6,97.0,90.0,72.7,13,5,373,7,86,免费评估
6,利兹艺术学院Leeds College of Art,85.0,85.0,85.7,76.8,11,3,440,9,64,免费评估
7,利兹大学University of Leeds,82.7,88.9,90.2,78.3,19.1,5,434,7,80,免费评估
8,布鲁内尔大学Brunel University,81.5,90.9,87.0,68.2,15.9,8,384,8,78,免费评估
9,法尔茅斯大学Falmouth University,79.7,90.7,91.5,81.4,22,4,344,8,82,免费评估
10,诺丁汉特伦特大学Nottingham Trent University,78.5,87.6,88.4,80.8,13.6,5,342,7,73,免费评估
11,邓迪大学University of Dundee,77.4,83.0,87.3,83.0,15.8,7,402,8,49,免费评估
12,诺桑比亚大学Northumbria University,77.3,85.1,86.5,75.4,14.8,5,412,8,61,免费评估
13,温切斯特大学University of Winchester,76.5,96.0,99.0,97.6,18.7,2,288,-,-,免费评估
14,南安普顿大学University of Southampton,76.1,90.9,90.8,77.7,16,9,356,2,75,免费评估
15,金斯顿大学Kingston University,75.7,85.0,90.5,79.9,19.4,7,417,5,64,免费评估
16,卡迪夫都市大学Cardiff Metropolitan University,74.9,91.9,90.3,82.9,14.6,6,288,8,58,免费评估
17,诺里奇艺术大学Norwich University of the Arts,74.1,93.9,96.0,85.8,18.2,3,363,5,65,免费评估
18,肯特大学University of Kent,72.6,77.4,74.4,66.2,10.8,9,328,8,62,免费评估
19,曼彻斯特城市大学Manchester Metropolitan University,72.2,79.0,79.2,74.1,17.1,4,451,5,67,免费评估
20,伯恩茅斯艺术大学Arts University Bournemouth,72.1,86.0,85.0,77.4,14.2,4,323,4,79,免费评估
21,布莱顿大学University of Brighton,71.7,80.8,85.7,73.9,14.2,8,360,6,59,免费评估
22,考文垂大学Coventry University,70.6,79.2,87.4,82.6,16.1,5,345,7,61,免费评估
23,斯塔福德郡大学Staffordshire University,70.4,90.0,91.0,85.2,14.8,-,257,7,67,免费评估
24,格拉斯哥艺术学院Glasgow School of Art,69.8,76.4,80.3,72.1,17.8,10,437,3,61,免费评估
25,伦敦艺术大学University of the Arts London,69.6,74.7,82.5,72.9,16.5,10,327,6,60,免费评估
26,北安普顿大学The University of Northampton,69.1,85.0,85.7,80.6,18.5,7,330,6,61,免费评估
27,德比大学University of Derby,68.5,81.0,84.8,82.8,12.4,10,312,3,49,免费评估
27,米德塞斯大学Middlesex University,68.5,84.8,89.0,81.6,17.2,9,298,5,64,免费评估
29,赫特福德大学University of Hertfordshire,67.4,78.0,85.5,77.0,15.8,10,313,6,56,免费评估
30,林肯大学University of Lincoln,67.3,84.7,86.1,80.5,16.2,5,368,3,63,免费评估
31,伦敦南岸大学London South Bank University,66.7,86.0,89.3,70.8,19.3,10,245,8,-,免费评估
32,西英格兰大学University of the West of England,66.3,89.9,89.8,81.5,22.8,5,343,5,68,免费评估
33,德蒙福特大学De Montfort University,65.9,83.0,85.3,77.8,13.2,4,334,2,75,免费评估
34,格林威治大学The University of Greenwich,65.8,81.2,88.8,87.4,24.9,3,346,5,-,免费评估
35,伍斯特大学University of Worcester,65.7,87.0,88.0,72.9,17.7,2,317,7,75,免费评估
36,圣大卫三一学院University of Wales Trinity Saint David,64.8,89.6,90.3,83.2,17.3,6,278,7,52,免费评估
36,利物浦霍普大学Liverpool Hope University,64.8,89.0,94.0,88.4,16.4,2,311,-,-,免费评估
38,格罗斯特大学University of Gloucestershire,63.9,85.9,86.1,65.3,18.1,5,315,9,59,免费评估
39,瑞文斯博学院Ravensbourne College,63.2,90.0,93.0,88.4,-,2,257,2,76,免费评估
39,朴茨茅斯大学University of Portsmouth,63.2,79.0,86.8,84.3,19.6,6,324,9,44,免费评估
41,萨福克学院University Campus Suffolk,63.1,76.0,90.0,82.4,19.3,-,339,4,59,免费评估
42,普利茅斯大学University of Plymouth,62.6,78.0,83.3,73.8,17.6,7,320,8,50,免费评估
43,利物浦约翰摩尔斯大学Liverpool John Moores University,62.5,73.0,77.1,75.0,13.7,4,394,7,50,免费评估
44,巴斯斯巴大学Bath Spa University,62.1,82.9,86.5,71.5,19.3,7,345,4,68,免费评估
45,哥比亚大学University of Cumbria,61.9,88.1,91.3,83.2,25.8,3,362,7,54,免费评估
46,索尔福德大学University of Salford,60.8,70.9,80.7,70.7,18,4,344,9,45,免费评估
47,阿尔斯特大学University of Ulster,60.0,83.0,85.7,78.4,20.7,3,319,8,50,免费评估
48,新白金汉大学Buckinghamshire New University,59.8,76.2,77.0,69.2,13.9,3,324,8,59,免费评估
48,切斯特大学University of Chester,59.8,82.0,82.2,82.6,12.9,4,297,1,77,免费评估
50,创意艺术大学University for the Creative Arts,59.4,77.7,83.5,78.3,11.2,6,328,2,54,免费评估
51,蒂赛德大学Teesside University,58.4,75.0,85.9,67.7,16.7,8,330,3,59,免费评估
52,剑桥安鲁大学Anglia Ruskin University,57.8,81.8,84.7,78.6,22.9,7,334,4,51,免费评估
53,威斯敏斯特大学University of Westminster,57.1,81.0,84.0,76.0,21,4,362,6,44,免费评估
54,南威尔士大学The University of South Wales,55.7,83.0,83.0,75.7,22.6,3,317,7,62,免费评估
55,泰晤士河谷大学Thames Valley University,52.9,84.7,82.9,74.4,17,5,269,6,53,免费评估
56,中央兰开夏大学University of Central Lancashire,52.0,71.8,80.3,73.6,19.2,5,292,4,63,免费评估
57,伯明翰城市大学Birmingham City University,51.3,81.5,86.9,75.6,20.1,6,333,2,53,免费评估
58,罗伯特高登大学The Robert Gordon University,50.5,66.7,68.6,61.3,17.9,4,363,3,69,免费评估
59,谢菲尔德哈莱姆大学Sheffield Hallam University,50.0,76.2,84.2,72.1,16.2,4,328,3,52,免费评估
60,贝德福德大学University of Bedfordshire,49.5,81.0,85.2,82.6,17.1,7,252,2,48,免费评估
61,桑德兰大学University of Sunderland,49.3,86.9,88.7,79.6,15.3,8,309,2,36,免费评估
62,坎特伯雷大学Canterbury Christ Church University,46.6,82.0,82.4,73.7,32.7,3,236,10,-,免费评估
63,龙比亚大学Napier University,45.9,51.5,64.6,51.7,22.4,4,385,7,62,免费评估
64,阿伯泰邓迪大学University of Abertay Dundee,45.5,78.0,80.7,71.6,30.8,2,362,7,58,免费评估
65,格林多大学Glyndwr University,43.4,63.2,73.4,75.6,20.5,4,270,4,55,免费评估
66,南安普顿索伦特大学Southampton Solent University,43.1,74.7,79.6,67.3,18.1,4,288,3,50,免费评估
67,哈德斯菲尔德大学University of Huddersfield,41.4,74.1,77.9,73.0,32.1,3,353,3,63,免费评估
68,利兹贝克特大学Leeds Beckett University,40.0,77.0,76.9,68.1,18.5,3,301,3,48,免费评估
69,东伦敦大学University of East London,39.0,68.0,75.4,69.0,25.5,9,281,4,44,免费评估
70,伯恩茅斯大学Bournemouth University,37.0,75.2,79.9,61.6,32.6,3,328,3,70,免费评估
71,伦敦都市大学London Metropolitan University,32.0,70.8,76.7,70.2,23,3,258,3,45,免费评估
71,约克圣约翰大学York St John University,32.0,58.4,58.0,39.4,11.5,6,-,5,40,免费评估
