Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,圣安德鲁斯大学University of St Andrews,82.4%,82.5%,46.7%,203,85.3%*,100.0,免费评估
2,剑桥大学University of Cambridge,,,45.0%,224,86.0%,99.2,免费评估
3,伯明翰大学University of Birmingham,84.1%,75.2%,50.9%,143,91.1%*,97.2,免费评估
4,杜伦大学Durham University,84.6%,75.3%,34.6%,175,83.3%*,94.5,免费评估
5,爱丁堡大学The University of Edinburgh,76.0%,75.9%,30.1%,198,87.1%,94.2,免费评估
6,牛津大学University of Oxford,,,36.2%,206,83.3%,90.5,免费评估
7,伦敦大学亚非学院SOAS University of London,,,26.3%,154,80.1%,90.1,免费评估
8,利兹大学University of Leeds,74.1%,83.8%,30.6%,162,70.0%,87.9,免费评估
9,埃克塞特大学University of Exeter,69.9%,67.2%,36.0%,175,68.9%,87.0,免费评估
10,曼彻斯特大学The University of Manchester,,,48.9%,148,62.2%,85.3,免费评估
11,威斯敏斯特大学University of Westminster,73.5%,68.8%,11.3%,117,60.7%,76.1,免费评估
