Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,罗伯特高登大学The Robert Gordon University,187.0,4.29,2.85,90,100.0,免费评估
2,萨里大学University of Surrey,164.0,4.3,3.37,90,99.8,免费评估
3,利兹大学University of Leeds,162.0,4.06,3.06,90,98.7,免费评估
4,英国女王大学Queen's University Belfast,149.0,4.02,3.26,90,98.1,免费评估
5,诺丁汉大学University of Nottingham,153.0,4.17,3.12,85,97.2,免费评估
6,伦敦国王学院King's College London,168.0,3.89,3.33,75,96.5,免费评估
7,纽卡斯尔大学Newcastle University,152.0,4.05,2.84,85,96.3,免费评估
8,普利茅斯大学University of Plymouth,156.0,4.44,2.6,80,96.1,免费评估
9,雷丁大学University of Reading,140.0,3.95,3.24,85,95.8,免费评估
10,赫特福德大学University of Hertfordshire,125.0,4.37,2.41,95,94.6,免费评估
11,考文垂大学Coventry University,131.0,4.15,3.14,90,94.1,免费评估
12,阿尔斯特大学University of Ulster,129.0,4.32,3.24,75,93.7,免费评估
13,利兹贝克特大学Leeds Beckett University,130.0,4.21,2.72,85,93.0,免费评估
14,格林威治大学The University of Greenwich,,4.29,2.7,75,93.0,免费评估
15,中央兰开夏大学University of Central Lancashire,135.0,4.2,2.63,80,92.4,免费评估
16,切斯特大学University of Chester,125.0,3.69,2.29,90,91.8,免费评估
17,曼彻斯特城市大学Manchester Metropolitan University,127.0,4.26,2.88,75,91.5,免费评估
18,伦敦都市大学London Metropolitan University,114.0,4.13,2.57,90,91.1,免费评估
19,诺桑比亚大学Northumbria University,131.0,3.98,3.12,70,90.8,免费评估
20,皇家农学院Royal Agricultural University,,3.98,1.4,90,90.8,免费评估
21,利物浦约翰摩尔斯大学Liverpool John Moores University,145.0,4.37,2.75,60,90.8,免费评估
22,哈珀亚当斯大学Harper Adams University,105.0,4.11,2.66,85,89.5,免费评估
23,谢菲尔德哈莱姆大学Sheffield Hallam University,122.0,4.14,2.81,70,89.2,免费评估
24,巴斯斯巴大学Bath Spa University,126.0,4.33,,80,88.4,免费评估
25,阿伯泰邓迪大学University of Abertay Dundee,148.0,3.65,,75,88.2,免费评估
26,罗汉普顿大学Roehampton University,107.0,4.25,2.85,60,87.5,免费评估
27,玛格丽特女王大学Queen Margaret University,156.0,3.37,2.41,55,87.4,免费评估
28,伍斯特大学University of Worcester,116.0,4.6,2.24,55,87.3,免费评估
29,威斯敏斯特大学University of Westminster,124.0,3.78,2.75,55,87.0,免费评估
30,利物浦霍普大学Liverpool Hope University,103.0,4.42,,85,86.9,免费评估
31,伯恩茅斯大学Bournemouth University,121.0,3.89,2.56,60,86.3,免费评估
32,卡迪夫都市大学Cardiff Metropolitan University,116.0,4.2,,75,86.1,免费评估
33,牛津布鲁克斯大学Oxford Brookes University,117.0,3.5,2.96,60,85.4,免费评估
34,利兹圣三一大学Leeds Trinity University,,4.01,,70,85.3,免费评估
35,"特威克南圣玛丽大学St Mary's, Twickenham",111.0,4.28,,70,85.1,免费评估
36,蒂赛德大学Teesside University,,3.95,,70,85.0,免费评估
37,金斯顿大学Kingston University,120.0,3.9,2.82,50,84.9,免费评估
38,伦敦南岸大学London South Bank University,105.0,3.69,2.87,40,83.4,免费评估
39,Suffolk,,3.75,,55,81.1,免费评估
