Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,98,98,76,14.5,10.0,528,9.0,69.0,免费评估
2,伦敦大学学院University College London,97.9,96,91,79,7.7,10.0,443,9.0,75.0,免费评估
3,牛津大学University of Oxford,93.6,96,96,73,12.9,,550,7.0,77.0,免费评估
4,圣安德鲁斯大学University of St Andrews,79.3,93,96,76,13.0,7.0,462,7.0,,免费评估
5,格拉斯哥大学University of Glasgow,73.9,100,96,87,16.4,6.0,378,6.0,,免费评估
6,华威大学The University of Warwick,73.1,92,91,80,14.0,7.0,458,7.0,,免费评估
7,杜伦大学Durham University,68.1,94,93,73,16.0,4.0,475,5.0,,免费评估
7,伦敦国王学院King's College London,68.1,88,89,78,12.5,6.0,408,8.0,55.0,免费评估
9,布里斯托大学University of Bristol,63.4,88,94,77,18.8,6.0,436,9.0,51.0,免费评估
9,埃克塞特大学University of Exeter,63.4,100,98,89,17.6,3.0,438,4.0,,免费评估
11,肯特大学University of Kent,57.5,93,90,85,13.0,4.0,328,6.0,,免费评估
12,爱丁堡大学The University of Edinburgh,57.4,79,87,61,18.4,8.0,442,5.0,69.0,免费评估
13,伦敦大学皇家霍洛威学院Royal Holloway University of London,55.2,88,94,80,15.3,4.0,356,5.0,53.0,免费评估
14,利物浦大学The University of Liverpool,52.4,97,96,73,18.8,6.0,356,4.0,,免费评估
15,伯明翰大学University of Birmingham,51.2,80,92,77,20.6,7.0,388,4.0,59.0,免费评估
16,诺丁汉大学University of Nottingham,47.4,88,90,59,18.7,3.0,403,8.0,63.0,免费评估
17,曼彻斯特大学The University of Manchester,41.0,86,92,64,20.4,6.0,369,4.0,42.0,免费评估
18,纽卡斯尔大学Newcastle University,39.7,87,91,76,22.6,4.0,374,6.0,,免费评估
19,罗汉普顿大学Roehampton University,38.9,90,91,66,16.0,2.0,249,,,免费评估
20,斯旺西大学Swansea University,38.8,93,97,72,19.7,3.0,300,3.0,,免费评估
21,利兹大学University of Leeds,29.7,84,83,59,20.1,3.0,387,2.0,50.0,免费评估
21,雷丁大学University of Reading,29.7,95,88,82,17.8,3.0,340,1.0,34.0,免费评估
