Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,纽卡斯尔大学Newcastle University,83.5%,85.3%,37.3%,191,73.1%,100.0,免费评估
2,伦敦大学学院University College London,94.9%,89.7%,44.7%,161,60.7%,99.3,免费评估
3,兰卡斯特大学Lancaster University,84.6%,87.2%,48.0%,165,65.6%,98.3,免费评估
4,牛津大学University of Oxford,,,39.7%,215,71.4%,98.2,免费评估
5,拉夫堡大学Loughborough University,80.0%,80.9%,35.3%,192,69.9%,97.7,免费评估
6,格拉斯哥大学University of Glasgow,71.6%,65.3%,37.2%,210,75%*,96.5,免费评估
7,布鲁内尔大学Brunel University,82.6%,79.5%,32.8%,145,80.6%,96.2,免费评估
8,利兹大学University of Leeds,80.7%,78.7%,33.6%,170,71.4%,95.8,免费评估
9,亚伯大学Aberystwyth University,94.0%,92.5%,21.6%,120,71.3%,95.0,免费评估
10,肯特大学University of Kent,76.2%,78.3%,44.3%,132,79.5%,94.7,免费评估
11,邓迪大学University of Dundee,82.0%,80.7%,39.9%,156,60.4%,93.7,免费评估
11,班戈大学Bangor University,95.7%,95.0%,,123,75.5%,93.7,免费评估
13,赫瑞瓦特大学Heriot Watt University,78.3%,76.6%,31.1%,158,69.1%,93.0,免费评估
14,阿尔斯特大学University of Ulster,81.7%,73.3%,57.2%,118,63.2%,92.8,免费评估
15,诺丁汉特伦特大学Nottingham Trent University,84.7%,83.7%,4.7%,148,77.3%,92.7,免费评估
16,伦敦大学金史密斯学院Goldsmiths University of London,79.9%,76.9%,25.9%,189,55.6%,92.3,免费评估
17,埃塞克斯大学University of Essex,89.3%,87.5%,46.9%,102*,56.4%,92.0,免费评估
18,西英格兰大学University of the West of England,91.0%,89.4%,15.0%,125,65.7%,91.9,免费评估
18,伯恩茅斯艺术大学Arts University Bournemouth,84.6%,79.6%,2.4%,150,76.7%,91.9,免费评估
18,德蒙福特大学De Montfort University,91.3%,89.4%,10.2%,115,71.7%,91.9,免费评估
21,雷丁大学University of Reading,74.4%,67.4%,38.9%,142,72.2%,91.4,免费评估
22,考文垂大学Coventry University,82.6%,79.3%,18.1%,134,72.2%,91.3,免费评估
23,爱丁堡大学The University of Edinburgh,82.4%,79.2%,27.9%,169,53.0%,91.2,免费评估
24,Manchester Metropolitan University,81.4%,80.0%,9.7%,155,68.6%,90.7,免费评估
25,金斯顿大学Kingston University,85.3%,81.9%,10.1%,152,63.3%,90.6,免费评估
25,林肯大学University of Lincoln,86.7%,84.8%,7.1%,131,70.0%,90.6,免费评估
