Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Harvard University,United States,100.0,55.8,57.7,100.0,100.0,383.7,免费评估
2,Stanford University,United States,79.5,52.7,56.0,89.2,55.5,295.8,免费评估
3,"University of California, Berkeley",United States,74.2,46.3,64.0,77.6,73.4,291.8,免费评估
4,University of North Carolina at Chapel Hill,United States,82.6,38.0,52.0,95.1,39.2,282.3,免费评估
5,Duke University,United States,78.3,41.2,54.9,87.8,48.0,279.3,免费评估
6,Columbia University,United States,75.5,44.5,58.9,72.8,55.5,269.7,免费评估
7,University of Pennsylvania,United States,68.3,46.3,46.6,89.8,48.0,268.1,免费评估
8,University of Wisconsin - Madison,United States,63.5,67.1,60.8,64.9,55.5,255.4,免费评估
9,Texas A&M University,United States,71.3,39.6,66.4,87.1,27.7,248.2,免费评估
10,University of Chicago,United States,64.1,51.2,51.4,70.3,48.0,245.2,免费评估
11,Princeton University,United States,49.5,60.9,65.1,78.4,55.5,245.1,免费评估
12,Carnegie Mellon University,United States,53.3,48.1,51.2,71.1,62.0,242.4,免费评估
13,University of Toronto,Canada,64.7,53.3,76.0,36.4,73.4,241.1,免费评估
14,"University of California, Los Angeles",United States,65.5,48.0,63.4,53.8,55.5,237.9,免费评估
15,University of Michigan-Ann Arbor,United States,83.1,44.5,54.5,82.9,0.0,235.3,免费评估
16,Johns Hopkins University,United States,65.0,50.6,54.3,56.0,48.0,232.2,免费评估
17,剑桥大学University of Cambridge,United Kingdom,76.6,48.5,73.4,66.8,0.0,213.2,免费评估
18,"University of Minnesota, Twin Cities",United States,71.7,39.0,58.0,77.6,0.0,210.4,免费评估
19,North Carolina State University - Raleigh,United States,65.8,41.2,51.0,84.3,0.0,208.8,免费评估
20,University of Washington,United States,80.2,41.6,56.4,60.1,0.0,206.9,免费评估
21,National University of Singapore,Singapore,70.2,38.8,88.7,64.0,0.0,197.6,免费评估
22,Pennsylvania State University - University Park,United States,68.8,40.2,63.7,67.7,0.0,197.3,免费评估
23,Pierre and Marie Curie University - Paris 6,France,73.0,38.6,64.9,56.0,0.0,191.2,免费评估
24,"University of California, Davis",United States,58.6,43.3,65.0,69.4,0.0,185.4,免费评估
25,Yale University,United States,62.0,45.9,63.5,61.1,0.0,183.5,免费评估
26,Swiss Federal Institute of Technology Zurich,Switzerland,60.8,72.8,77.1,47.8,0.0,183.2,免费评估
27,牛津大学University of Oxford,United Kingdom,72.2,46.8,81.4,42.5,0.0,182.4,免费评估
27,华威大学The University of Warwick,United Kingdom,70.7,39.2,76.4,49.1,0.0,182.4,免费评估
29,The University of Melbourne,Australia,59.7,42.4,80.1,61.1,0.0,179.8,免费评估
30,Massachusetts Institute of Technology (MIT),United States,57.7,75.1,66.6,42.5,0.0,173.3,免费评估
31,The University of Texas at Austin,United States,47.1,40.4,60.2,47.8,27.7,172.5,免费评估
32,"Rutgers, The State University of New Jersey - New Brunswick",United States,51.3,53.0,67.2,62.1,0.0,172.2,免费评估
33,Purdue University - West Lafayette,United States,49.0,35.9,53.6,46.6,27.7,171.0,免费评估
34,巴斯大学University of Bath,United Kingdom,42.5,52.7,80.1,29.0,39.2,166.3,免费评估
35,伦敦大学学院University College London,United Kingdom,58.6,57.0,73.4,42.5,0.0,166.2,免费评估
36,University of Paris-Sud (Paris 11),France,49.4,37.8,51.4,26.9,39.2,164.2,免费评估
37,KU Leuven,Belgium,77.6,38.6,84.3,19.0,0.0,163.1,免费评估
37,University of Waterloo,Canada,63.0,33.8,77.6,43.9,0.0,163.1,免费评估
39,University of British Columbia,Canada,61.4,41.4,82.3,41.1,0.0,162.1,免费评估
40,University of Southern California,United States,55.6,44.0,66.4,49.1,0.0,161.1,免费评估
41,Cornell University,United States,58.6,37.6,63.4,47.8,0.0,160.8,免费评估
42,The Ohio State University - Columbus,United States,59.5,44.4,54.2,43.9,0.0,160.7,免费评估
43,"University of California, San Diego",United States,55.6,59.5,65.3,39.6,0.0,159.2,免费评估
44,Iowa State University,United States,54.0,32.1,56.3,56.0,0.0,158.6,免费评估
45,The University of Hong Kong,China-Hong Kong,59.1,41.8,68.5,41.1,0.0,157.5,免费评估
46,Georgia Institute of Technology,United States,53.3,37.2,71.4,50.3,0.0,156.0,免费评估
47,Peking University,China,45.5,44.7,84.9,53.8,0.0,152.9,免费评估
48,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,51.7,37.6,74.1,49.1,0.0,152.8,免费评估
49,"The Imperial College of Science, Technology and Medicine",United Kingdom,59.5,38.8,70.2,36.4,0.0,152.0,免费评估
50,University of Florida,United States,53.1,31.6,53.0,50.3,0.0,151.0,免费评估
