Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,39.2%,213,84.8%,100.0,免费评估
2,巴斯大学University of Bath,87.5%,84.3%,43.4%,165,83.9%,99.3,免费评估
3,兰卡斯特大学Lancaster University,86.9%,87.5%,51.4%,149,82.8%,99.0,免费评估
4,埃克塞特大学University of Exeter,85.5%,82.8%,41.0%,162,78.9%,97.0,免费评估
4,布里斯托大学University of Bristol,85.3%,78.6%,46.7%,160,78.4%,97.0,免费评估
6,拉夫堡大学Loughborough University,91.3%,87.5%,40.6%,153,69.2%,96.4,免费评估
7,格拉斯哥大学University of Glasgow,79.4%,74.6%,41.8%,198,70.3%,96.2,免费评估
8,爱丁堡大学The University of Edinburgh,77.4%,72.2%,48.8%,177,65.6%,93.6,免费评估
9,伦敦政治经济学院The London School of Economics and Political Science,68.8%,65.5%,45.2%,179,80.7%,93.0,免费评估
10,萨里大学University of Surrey,86.0%,82.5%,30.2%,158,63.4%,92.2,免费评估
11,肯特大学University of Kent,77.0%,74.7%,59.0%,124,73.7%,92.0,免费评估
12,利兹大学University of Leeds,75.9%,76.8%,47.6%,154,67.5%,91.9,免费评估
13,曼彻斯特大学The University of Manchester,76.6%,75.2%,50.4%,153,64.3%,91.6,免费评估
14,杜伦大学Durham University,78.9%,77.9%,28.7%,168,66.3%,90.9,免费评估
15,伦敦国王学院King's College London,77.8%,74.3%,42.2%,154,,90.7,免费评估
16,斯特林大学University of Stirling,80.0%,78.3%,33.8%,168,57.8%,90.5,免费评估
16,诺丁汉大学University of Nottingham,80.1%,77.0%,43.5%,139,64.9%,90.5,免费评估
18,约克大学The University of York,75.5%,71.6%,45.1%,138,73.5%,90.4,免费评估
19,University of Lincoln,88.3%,82.2%,,123,85.7%,89.1,免费评估
20,谢菲尔德大学The University of Sheffield,75.2%,78.6%,26.8%,135,78.0%,89.0,免费评估
21,朴茨茅斯大学University of Portsmouth,84.6%,82.1%,32.2%,107,70.8%,88.7,免费评估
22,利物浦大学The University of Liverpool,88.9%,85.4%,8.6%,121,73.9%,88.6,免费评估
22,班戈大学Bangor University,83.9%,81.7%,39.6%,123,57.1%,88.6,免费评估
24,纽卡斯尔大学Newcastle University,75.9%,76.9%,30.3%,144,66.9%,88.2,免费评估
25,南安普顿大学University of Southampton,74.4%,72.4%,52.8%,139,55.6%,88.1,免费评估
26,伯明翰大学University of Birmingham,72.3%,67.0%,31.1%,149,74.1%,88.0,免费评估
26,阿伯丁大学University of Aberdeen,79.2%,76.3%,31.0%,175,45.8%,88.0,免费评估
28,阿斯顿大学Aston University,78.4%,75.2%,38.6%,125,63.0%,87.5,免费评估
29,华威大学The University of Warwick,67.4%,66.6%,31.7%,153,75.3%,87.4,免费评估
29,考文垂大学Coventry University,84.6%,82.1%,5.6%,113,82.0%,87.4,免费评估
31,利物浦大学The University of Liverpool,,,24.5%,136,69.3%,87.1,免费评估
32,埃塞克斯大学University of Essex,74.1%,73.3%,44.3%,112,67.9%,86.8,免费评估
33,基尔大学Keele University,80.9%,77.2%,25.0%,117,66.5%,86.2,免费评估
34,阿伯泰邓迪大学University of Abertay Dundee,82.5%,80.7%,5.0%,161,56.3%,86.1,免费评估
35,英国女王大学Queen's University Belfast,81.0%,76.7%,26.2%,137,55.1%,86.0,免费评估
36,牛津布鲁克斯大学Oxford Brookes University,81.9%,79.8%,17.8%,122,65.2%,85.9,免费评估
36,哈德斯菲尔德大学University of Huddersfield,85.5%,78.5%,9.5%,113,72.2%,85.9,免费评估
38,萨塞克斯大学University of Sussex,70.6%,66.8%,29.7%,138,70.2%,85.7,免费评估
39,玛格丽特女王大学Queen Margaret University,85.0%,84.8%,,129,63.3%,84.9,免费评估
39,莱斯特大学University of Leicester,79.2%,78.2%,18.4%,124,63.0%,84.9,免费评估
41,卡迪夫大学Cardiff University,73.4%,69.4%,30.8%,140,58.3%,84.8,免费评估
42,纽曼大学Newman University,89.0%,79.5%,2.2%,117,63.6%,84.7,免费评估
42,诺丁汉特伦特大学Nottingham Trent University,81.9%,82.1%,5.1%,129,64.2%,84.7,免费评估
42,格罗斯特大学University of Gloucestershire,84.3%,80.9%,14.5%,108,64.1%,84.7,免费评估
42,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,82.8%,72.1%,12.7%,179,39.1%,84.7,免费评估
46,诺桑比亚大学Northumbria University,78.4%,73.8%,12.7%,132,64.9%,84.4,免费评估
47,龙比亚大学Napier University,80.2%,78.2%,5.3%,152,55.7%,84.3,免费评估
48,剑桥安鲁大学Anglia Ruskin University,93.5%,88.5%,26.4%,87,44.6%,84.2,免费评估
49,西英格兰大学University of the West of England,85.6%,82.4%,10.9%,118,55.8%,84.0,免费评估
50,索尔福德大学University of Salford,83.3%,79.0%,27.7%,113,48.2%,83.7,免费评估
50,罗伯特高登大学The Robert Gordon University,77.5%,81.9%,4.9%,153,53.5%,83.7,免费评估
52,阿尔斯特大学University of Ulster,81.2%,79.3%,39.2%,113,40.6%,83.4,免费评估
52,德蒙福特大学De Montfort University,82.1%,78.4%,11.2%,107*,65.0%,83.4,免费评估
54,中央兰开夏大学University of Central Lancashire,78.5%,74.9%,11.8%,112,67.7%,83.1,免费评估
55,普利茅斯大学University of Plymouth,83.9%,79.3%,16.0%,109,55.0%,83.0,免费评估
55,德比大学University of Derby,89.6%,84.7%,13.5%,100,50.0%,83.0,免费评估
57,罗汉普顿大学Roehampton University,71.7%,71.6%,24.9%,104,71.4%,82.9,免费评估
58,蒂赛德大学Teesside University,74.0%,71.3%,15.0%,117,68.5%,82.6,免费评估
58,东伦敦大学University of East London,86.1%,80.5%,13.7%,114,48.3%,82.6,免费评估
60,贝德福德大学University of Bedfordshire,81.7%,80.6%,16.3%,93,61.8%,82.4,免费评估
60,"特威克南圣玛丽大学St Mary's, Twickenham",82.7%,86.7%,,107,62.2%,82.4,免费评估
