Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,牛津大学University of Oxford,100.0,96.4,98.7,82.3,10.4,10,234.0,4,99,免费评估
2,剑桥大学University of Cambridge,91.0,78.0,89.1,46.2,6.1,10,241.0,3,99,免费评估
3,伦敦大学玛丽女王学院Queen Mary University of London,88.9,94.0,94.7,75.0,8.1,7,220.0,8,100,免费评估
4,邓迪大学University of Dundee,84.5,93.1,95.3,66.1,6.8,5,231.0,6,99,免费评估
5,埃克塞特大学University of Exeter,83.3,95.8,96.3,66.1,7.8,7,214.0,4,100,免费评估
6,基尔大学Keele University,80.4,95.0,95.3,83.5,7.0,4,190.0,4,100,免费评估
7,伦敦大学学院University College London,80.3,89.0,90.7,52.8,5.6,6,215.0,6,100,免费评估
8,格拉斯哥大学University of Glasgow,79.8,91.9,96.0,62.5,8.2,6,237.0,4,98,免费评估
9,斯旺西大学Swansea University,78.8,88.1,92.5,53.3,6.2,4,,9,100,免费评估
10,爱丁堡大学The University of Edinburgh,78.2,79.0,84.8,45.2,6.3,9,233.0,4,99,免费评估
11,帝国理工学院Imperial College London,78.0,87.1,90.3,56.5,7.3,8,215.0,4,100,免费评估
12,阿伯丁大学University of Aberdeen,76.9,97.0,96.3,62.0,6.8,2,222.0,6,100,免费评估
13,纽卡斯尔大学Newcastle University,76.4,94.1,96.0,68.4,7.2,5,210.0,1,100,免费评估
14,Plymouth,75.5,95.8,96.3,66.1,7.6,4,197.0,4,100,免费评估
15,东英吉利大学University of East Anglia,74.0,96.0,96.5,69.8,7.6,3,197.0,8,100,免费评估
16,布莱顿苏塞克斯医学院Brighton Sussex Medical School,72.2,98.0,97.5,78.9,10.4,8,183.0,8,100,免费评估
17,圣安德鲁斯大学University of St Andrews,71.4,98.0,96.3,75.7,11.0,3,224.0,8,99,免费评估
18,赫尔约克医学院Hull York Medical School,69.9,89.9,96.0,75.4,9.1,3,195.0,7,100,免费评估
19,Cardiff,69.8,97.0,89.5,64.8,9.8,9,197.0,6,100,免费评估
20,伯明翰大学University of Birmingham,69.3,90.0,92.5,62.6,7.8,3,205.0,5,100,免费评估
21,利兹大学University of Leeds,66.5,95.0,96.2,56.0,9.4,3,209.0,7,100,免费评估
22,诺丁汉大学University of Nottingham,64.3,85.1,91.0,49.3,7.3,3,201.0,7,100,免费评估
23,布里斯托大学University of Bristol,64.0,84.2,92.8,55.4,8.9,4,205.0,6,100,免费评估
24,南安普顿大学University of Southampton,63.8,85.0,90.8,62.8,7.5,4,189.0,8,100,免费评估
25,谢菲尔德大学The University of Sheffield,61.5,93.9,94.8,72.7,9.7,3,192.0,7,100,免费评估
26,曼彻斯特大学The University of Manchester,61.0,79.0,83.4,58.5,8.1,8,200.0,2,100,免费评估
27,英国女王大学Queen's University Belfast,59.9,94.0,97.0,72.1,10.9,4,198.0,5,100,免费评估
28,莱斯特大学University of Leicester,57.9,80.0,82.3,41.0,6.7,6,198.0,3,100,免费评估
29,利物浦大学The University of Liverpool,56.6,75.0,77.7,53.9,6.3,6,187.0,3,100,免费评估
30,"圣乔治医学院St George's, University of London",55.9,81.8,87.8,55.7,8.8,4,189.0,8,100,免费评估
31,King's College London,42.1,62.4,82.4,30.8,7.5,4,187.0,5,99,免费评估
32,华威大学The University of Warwick,35.4,69.0,80.0,42.4,12.9,2,,9,100,免费评估
