Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,University of Notre Dame,United States,74.8,100.0,92.5,100.0,96.7,免费评估
2,牛津大学University of Oxford,United Kingdom,95.1,93.9,85.9,95.8,94.6,免费评估
3,Harvard University,United States,100.0,90.4,92.4,94.5,94.4,免费评估
4,杜伦大学Durham University,United Kingdom,76.8,76.5,82.6,97.1,91.6,免费评估
5,剑桥大学University of Cambridge,United Kingdom,93.5,81.8,79.5,94.3,91.5,免费评估
6,Yale University,United States,87.5,88.4,86.2,91.1,90.0,免费评估
7,Eberhard Karls Universität Tübingen,Germany,66.6,73.4,74.8,97.8,89.9,免费评估
8,Duke University,United States,72.3,92.2,94.4,89.6,88.6,免费评估
9,University of Chicago,United States,74.9,86.4,90.0,89.4,87.7,免费评估
10,Boston College,United States,67.7,88.4,88.3,90.0,87.4,免费评估
11,The Hebrew University of Jerusalem,Israel,63.9,76.5,71.3,94.2,87.1,免费评估
12,Princeton University,United States,62.3,81.8,82.7,90.1,85.8,免费评估
12,Université catholique de Louvain (UCLouvain),Belgium,66.5,76.5,79.6,90.7,85.8,免费评估
14,"University of California, Berkeley (UCB)",United States,86.1,79.3,82.1,86.6,85.4,免费评估
15,Stanford University,United States,89.3,86.4,85.0,84.6,85.3,免费评估
16,KU Leuven,Belgium,59.4,76.5,71.2,91.6,84.8,免费评估
17,伦敦国王学院King's College London,United Kingdom,63.2,73.4,72.8,90.9,84.6,免费评估
17,圣安德鲁斯大学University of St Andrews,United Kingdom,65.3,73.4,77.7,90.0,84.6,免费评估
19,爱丁堡大学The University of Edinburgh,United Kingdom,73.2,88.4,85.0,85.0,84.2,免费评估
19,University of Toronto,Canada,82.6,92.2,88.1,82.7,84.2,免费评估
21,University of Göttingen,Germany,70.8,66.3,66.3,90.6,83.8,免费评估
22,Columbia University,United States,84.2,79.3,84.6,83.5,83.3,免费评估
22,Vrije Universiteit Amsterdam,Netherlands,55.9,88.4,86.9,85.9,83.3,免费评估
24,Emory University,United States,58.0,76.5,80.8,87.4,82.7,免费评估
25,Ruprecht-Karls-Universität Heidelberg,Germany,65.9,70.1,78.7,86.8,82.2,免费评估
25,阿伯丁大学University of Aberdeen,United Kingdom,49.6,88.4,92.7,84.5,82.2,免费评估
27,Ludwig-Maximilians-Universität München,Germany,71.2,73.4,72.6,86.1,82.0,免费评估
28,Boston University,United States,72.5,90.4,100.0,79.2,81.7,免费评估
29,"University of California, Los Angeles (UCLA)",United States,87.7,76.5,75.6,81.8,81.2,免费评估
30,Georgetown University,United States,87.6,93.9,91.9,76.6,81.0,免费评估
31,University of Zurich,Switzerland,53.5,73.4,79.7,83.7,79.3,免费评估
32,The Chinese University of Hong Kong (CUHK),Hong Kong SAR,89.0,62.1,61.4,82.1,78.7,免费评估
33,Fordham University,United States,80.6,86.4,87.9,75.5,78.3,免费评估
34,伯明翰大学University of Birmingham,United Kingdom,72.8,84.2,89.6,76.2,78.0,免费评估
35,Humboldt-Universität zu Berlin,Germany,66.8,62.1,60.1,83.4,77.3,免费评估
36,University of Oslo,Norway,56.5,73.4,73.5,80.8,76.9,免费评估
37,International Islamic University Malaysia (IIUM),Malaysia,77.8,66.3,62.3,79.5,76.3,免费评估
38,Aarhus University,Denmark,66.3,84.2,88.5,74.6,76.1,免费评估
39,Baylor University,United States,51.4,95.5,91.8,73.9,75.6,免费评估
40,Pontificia Universidad Católica de Chile (UC),Chile,93.6,70.1,66.3,74.4,75.1,免费评估
40,University of British Columbia,Canada,70.6,66.3,78.4,76.5,75.1,免费评估
42,伦敦大学亚非学院SOAS University of London,United Kingdom,78.0,73.4,73.7,75.0,75.0,免费评估
43,McGill University,Canada,68.9,76.5,85.6,73.5,74.6,免费评估
44,University of Copenhagen,Denmark,49.1,79.3,79.1,75.5,73.6,免费评估
45,University of Lausanne,Switzerland,41.5,66.3,69.5,79.4,73.3,免费评估
46,McMaster University,Canada,75.1,70.1,78.2,72.1,72.8,免费评估
46,Uppsala University,Sweden,56.0,76.5,77.4,74.0,72.8,免费评估
48,Leiden University,Netherlands,66.3,70.1,74.3,73.8,72.7,免费评估
49,University of Helsinki,Finland,75.7,86.4,86.1,67.8,72.3,免费评估
49,Vanderbilt University,United States,48.9,79.3,85.5,72.7,72.3,免费评估
