Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,南安普顿大学University of Southampton,92.0%,90.3%,65.7%,441,100.0%,100.0,免费评估
2,伯明翰大学University of Birmingham,77.3%,87.2%,63.7%,456,98.9%,97.9,免费评估
3,Cardiff University,84.4%,87.9%,36.8%,486,97.0%,96.9,免费评估
4,东英吉利大学University of East Anglia,92.7%,98.8%,24.9%,459,96.9%,96.4,免费评估
5,利物浦大学The University of Liverpool,91.7%,93.0%,35.3%,405,96.8%,94.6,免费评估
5,罗伯特高登大学The Robert Gordon University,92.3%,92.1%,4.9%,481,96.2%,94.6,免费评估
7,基尔大学Keele University,89.6%,92.1%,20.9%,408,100.0%,94.2,免费评估
8,布拉德福德大学University of Bradford,99.5%,98.5%,9.5%,424,95.0%,93.7,免费评估
9,诺丁汉大学University of Nottingham,85.8%,87.8%,40.6%,428,92.0%,93.1,免费评估
10,伯恩茅斯大学Bournemouth University,96.3%,98.5%,4.7%,391,94.6%,91.2,免费评估
11,诺桑比亚大学Northumbria University,94.9%,91.9%,14.0%,396,93.2%,91.1,免费评估
12,谢菲尔德哈莱姆大学Sheffield Hallam University,86.6%,86.3%,3.7%,403,98.1%,90.8,免费评估
12,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,87.5%,90.8%,8.1%,441,91.4%,90.8,免费评估
14,哈德斯菲尔德大学University of Huddersfield,89.6%,89.6%,13.2%,408,92.7%,90.5,免费评估
15,Coventry University,93.2%,95.6%,4.5%,380,95.1%,90.4,免费评估
16,伦敦国王学院King's College London,74.7%,83.5%,34.6%,445,88.8%,90.3,免费评估
16,赫特福德大学University of Hertfordshire,95.3%,92.3%,4.0%,395,93.5%,90.3,免费评估
18,Manchester Metropolitan University,88.3%,89.8%,12.0%,389,94.0%,90.0,免费评估
19,布莱顿大学University of Brighton,96.2%,95.4%,4.8%,377,93.3%,89.9,免费评估
20,牛津布鲁克斯大学Oxford Brookes University,73.6%,83.7%,3.0%,427,95.6%,88.9,免费评估
20,布鲁内尔大学Brunel University,89.5%,92.0%,18.2%,382,89.5%,88.9,免费评估
22,西英格兰大学University of the West of England,79.7%,89.4%,8.2%,391,94.2%,88.6,免费评估
23,约克圣约翰大学York St John University,92.7%,93.6%,1.9%,385,90.7%,88.4,免费评估
23,玛格丽特女王大学Queen Margaret University,60.0%,66.4%,1.5%,472*,97.6%,88.4,免费评估
25,阿尔斯特大学University of Ulster,80.6%,87.9%,27.7%,386,88.9%,88.3,免费评估
26,蒂赛德大学Teesside University,81.5%,84.4%,2.4%,383,95.1%,87.9,免费评估
27,东伦敦大学University of East London,77.3%,88.4%,7.6%,355,95.4%,87.1,免费评估
28,利兹贝克特大学Leeds Beckett University,81.2%,84.1%,3.5%,393,91.4%,87.0,免费评估
29,"Kingston/St George's, London",70.7%,68.0%,2.6%,411,93.1%,85.8,免费评估
30,哥比亚大学University of Cumbria,88.3%,95.1%,0.7%,376,85.4%,85.5,免费评估
31,普利茅斯大学University of Plymouth,80.4%,83.3%,9.5%,354,90.6%,85.4,免费评估
32,伍斯特大学University of Worcester,87.6%,87.4%,2.6%,329,..,84.5,免费评估
33,索尔福德大学University of Salford,91.1%,87.9%,3.8%,370,82.9%,84.4,免费评估
34,中央兰开夏大学University of Central Lancashire,83.1%,85.7%,8.3%,350,82.8%,82.8,免费评估
