Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,南安普顿大学University of Southampton,100.0,83.0,58.0,7,8.0,84.0,6.0,444.0,,免费评估
2,帝国理工学院Imperial College London,96.2,70.0,46.0,10,15.8,78.0,4.0,492.0,,免费评估
3,邓迪大学University of Dundee,94.1,88.0,70.0,8,9.9,,,312.0,,免费评估
4,谢菲尔德大学The University of Sheffield,93.9,82.0,50.0,8,16.6,94.0,6.0,384.0,,免费评估
5,布里斯托大学University of Bristol,93.5,89.0,52.0,4,12.6,90.0,5.0,464.0,,免费评估
6,拉夫堡大学Loughborough University,93.0,87.0,72.0,7,12.3,86.0,3.0,378.0,,免费评估
7,巴斯大学University of Bath,91.0,91.0,49.0,5,16.6,84.0,5.0,455.0,,免费评估
8,纽卡斯尔大学Newcastle University,90.2,84.0,59.0,8,17.6,90.0,5.0,362.0,,免费评估
9,卡迪夫大学Cardiff University,88.3,81.0,69.0,7,17.2,84.0,5.0,395.0,,免费评估
10,诺丁汉大学University of Nottingham,87.8,84.0,56.0,9,14.2,70.0,4.0,381.0,,免费评估
11,思克莱德大学University of Strathclyde,87.5,77.0,54.0,5,15.6,81.0,7.0,420.0,,免费评估
12,桑德兰大学University of Sunderland,87.4,,,8,12.0,,8.0,211.0,,免费评估
13,萨里大学University of Surrey,86.3,86.0,77.0,4,18.3,87.0,5.0,337.0,,免费评估
14,兰卡斯特大学Lancaster University,85.8,77.0,55.0,9,10.3,85.0,2.0,333.0,,免费评估
14,利兹大学University of Leeds,85.8,73.0,46.0,10,16.7,76.0,6.0,351.0,,免费评估
16,布鲁内尔大学Brunel University,85.6,66.0,58.0,5,13.9,82.0,8.0,359.0,,免费评估
17,爱丁堡大学The University of Edinburgh,84.7,67.0,33.0,8,20.0,88.0,7.0,414.0,,免费评估
18,西英格兰大学University of the West of England,83.9,75.0,55.0,3,13.6,75.0,10.0,264.0,,免费评估
19,普利茅斯大学University of Plymouth,81.9,88.0,62.0,8,12.6,60.0,7.0,248.0,,免费评估
20,金斯顿大学Kingston University,81.7,75.0,59.0,9,16.6,55.0,9.0,235.0,,免费评估
21,伯明翰大学University of Birmingham,80.9,61.0,47.0,8,17.2,74.0,7.0,351.0,,免费评估
22,斯旺西大学Swansea University,80.2,79.0,56.0,6,11.6,79.0,3.0,306.0,,免费评估
23,萨塞克斯大学University of Sussex,79.8,72.0,65.0,5,17.1,70.0,7.0,351.0,,免费评估
24,英国女王大学Queen's University Belfast,79.7,73.0,56.0,5,13.8,80.0,4.0,360.0,,免费评估
25,伯明翰城市大学Birmingham City University,78.9,68.0,57.0,6,12.3,,8.0,209.0,,免费评估
26,伦敦大学学院University College London,78.3,68.0,44.0,8,13.3,68.0,3.0,419.0,,免费评估
27,格拉斯哥大学University of Glasgow,77.1,78.0,46.0,7,15.0,67.0,3.0,381.0,,免费评估
28,伦敦国王学院King's College London,77.0,89.0,61.0,5,13.2,68.0,2.0,348.0,,免费评估
28,罗伯特高登大学The Robert Gordon University,77.0,,,8,17.2,92.0,1.0,322.0,,免费评估
30,伦敦大学玛丽女王学院Queen Mary University of London,76.4,83.0,68.0,6,15.9,60.0,4.0,301.0,,免费评估
31,索尔福德大学University of Salford,76.0,68.0,49.0,4,14.5,64.0,9.0,288.0,,免费评估
32,赫瑞瓦特大学Heriot Watt University,75.8,74.0,41.0,7,11.3,76.0,1.0,350.0,,免费评估
33,朴茨茅斯大学University of Portsmouth,74.0,79.0,69.0,5,21.0,74.0,7.0,224.0,,免费评估
34,曼彻斯特大学The University of Manchester,73.2,66.0,31.0,9,21.6,70.0,3.0,411.0,,免费评估
35,曼彻斯特城市大学Manchester Metropolitan University,72.4,85.0,73.0,3,20.1,72.0,7.0,258.0,,免费评估
36,阿斯顿大学Aston University,71.9,78.0,47.0,3,15.9,76.0,4.0,307.0,,免费评估
36,利物浦大学The University of Liverpool,71.9,74.0,51.0,4,18.7,72.0,4.0,367.0,,免费评估
38,布拉德福德大学University of Bradford,71.7,75.0,57.0,4,16.0,64.0,8.0,227.0,,免费评估
39,考文垂大学Coventry University,70.1,72.0,59.0,4,22.7,65.0,9.0,296.0,,免费评估
40,诺桑比亚大学Northumbria University,68.4,87.0,62.0,2,,86.0,3.0,277.0,,免费评估
41,赫特福德大学University of Hertfordshire,67.3,81.0,59.0,3,19.9,65.0,7.0,238.0,,免费评估
42,哈德斯菲尔德大学University of Huddersfield,66.9,73.0,61.0,2,20.5,76.0,6.0,247.0,,免费评估
43,北安普顿大学The University of Northampton,66.4,,,3,18.4,53.0,9.0,248.0,,免费评估
43,牛津布鲁克斯大学Oxford Brookes University,66.4,86.0,49.0,4,29.1,70.0,8.0,266.0,,免费评估
