Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,86.0%,86.3%,52.5%,648,87.5%,100.0,免费评估
2,牛津大学University of Oxford,83.4%,87.4%,50.9%,565,83.8%,96.5,免费评估
3,爱丁堡大学The University of Edinburgh,80.8%,90.9%,62.9%,502,66.8%,93.1,免费评估
4,谢菲尔德大学The University of Sheffield,83.6%,89.0%,57.4%,457,72.4%,92.6,免费评估
4,伦敦大学学院University College London,75.8%,86.0%,55.4%,493,79.5%,92.6,免费评估
6,帝国理工学院Imperial College London,69.3%,81.5%,61.6%,522,78.9%,92.1,免费评估
7,埃塞克斯大学University of Essex,83.6%,90.4%,46.8%,394,83.4%,91.7,免费评估
8,萨里大学University of Surrey,85.7%,91.6%,37.5%,422,80.0%,91.2,免费评估
9,约克大学The University of York,84.1%,91.7%,41.9%,466,72.2%,91.1,免费评估
9,巴斯大学University of Bath,86.8%,91.8%,31.5%,462,77.2%,91.1,免费评估
11,伯明翰大学University of Birmingham,87.0%,87.1%,38.1%,417,79.6%,90.8,免费评估
12,埃克塞特大学University of Exeter,86.2%,91.3%,39.7%,447,72.2%,90.7,免费评估
13,圣安德鲁斯大学University of St Andrews,82.0%,90.2%,37.6%,525,67.5%,90.6,免费评估
14,兰卡斯特大学Lancaster University,84.4%,85.7%,46.5%,447,71.1%,90.3,免费评估
15,布拉德福德大学University of Bradford,78.9%,86.7%,46.8%,475,71.7%,90.2,免费评估
16,杜伦大学Durham University,75.6%,83.1%,32.9%,536,77.8%,89.9,免费评估
17,曼彻斯特大学The University of Manchester,82.4%,89.6%,38.3%,453,72.3%,89.7,免费评估
18,华威大学The University of Warwick,86.6%,87.5%,37.1%,420,72.5%,89.3,免费评估
19,利兹大学University of Leeds,82.4%,89.3%,40.9%,421,71.5%,89.0,免费评估
20,格拉斯哥大学University of Glasgow,81.7%,87.7%,33.4%,466,70.6%,88.6,免费评估
21,英国女王大学Queen's University Belfast,80.8%,86.8%,47.3%,369,74.4%,88.3,免费评估
22,东英吉利大学University of East Anglia,83.7%,91.1%,38.8%,405,66.8%,87.9,免费评估
22,肯特大学University of Kent,87.3%,93.4%,39.1%,365,66.9%,87.9,免费评估
24,南安普顿大学University of Southampton,81.5%,90.7%,34.2%,397,71.5%,87.4,免费评估
25,斯旺西大学Swansea University,85.8%,89.2%,38.6%,339,72.0%,87.3,免费评估
26,伦敦国王学院King's College London,75.9%,85.1%,38.0%,433,71.6%,87.0,免费评估
26,邓迪大学University of Dundee,78.8%,80.9%,55.4%,415,61.4%,87.0,免费评估
