Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,帝国理工学院Imperial College London,100.0,97.0,98.8,97.6,10.6,10,553,7,85,免费评估
2,伦敦大学学院University College London,81.5,75.9,81.5,52.9,8.7,10,449,10,-,免费评估
3,圣安德鲁斯大学University of St Andrews,77.9,88.9,92.0,56.5,10.0,5,514,8,-,免费评估
4,莱斯特大学University of Leicester,74.8,94.1,96.2,82.8,10.1,6,393,7,71,免费评估
5,曼彻斯特大学The University of Manchester,74.2,91.2,90.7,74.0,9.4,9,418,6,68,免费评估
6,格拉斯哥大学University of Glasgow,73.6,100.0,97.8,71.7,9.8,4,470,3,80,免费评估
7,利兹大学University of Leeds,73.3,92.0,92.2,66.5,8.2,4,420,8,74,免费评估
8,伦敦大学皇家霍洛威学院Royal Holloway University of London,73.2,92.0,98.5,70.8,12.1,6,367,9,77,免费评估
9,杜伦大学Durham University,71.1,83.0,88.8,70.6,10.8,5,490,5,77,免费评估
9,东英吉利大学University of East Anglia,71.1,98.3,96.8,66.5,9.8,4,396,8,70,免费评估
11,爱丁堡大学The University of Edinburgh,70.2,77.8,82.3,56.8,10.5,9,468,7,68,免费评估
12,利物浦大学The University of Liverpool,69.9,93.2,96.0,77.3,13.2,8,390,6,73,免费评估
13,雷丁大学University of Reading,68.7,81.0,85.8,62.9,6.2,-,400,4,-,免费评估
14,布里斯托大学University of Bristol,67.0,96.0,96.2,68.4,14.2,4,464,5,75,免费评估
15,伯明翰大学University of Birmingham,66.9,89.0,92.5,64.2,14.6,6,390,6,82,免费评估
16,北安普顿大学The University of Northampton,66.3,98.0,95.5,90.8,12.6,3,318,7,-,免费评估
17,南安普顿大学University of Southampton,65.1,86.5,91.0,52.6,13.3,6,409,6,77,免费评估
18,阿伯丁大学University of Aberdeen,64.6,77.4,84.9,57.1,16.0,4,419,7,88,免费评估
19,阿尔斯特大学University of Ulster,63.8,92.0,91.8,79.0,10.9,3,285,8,-,免费评估
20,纽卡斯尔大学Newcastle University,63.1,88.9,86.8,66.5,10.9,8,391,3,-,免费评估
21,斯特林大学University of Stirling,60.1,88.0,85.2,59.9,12.2,7,394,5,65,免费评估
22,苏格兰农业学院Scotland's Rural College,55.5,75.0,85.4,52.4,16.3,5,362,8,-,免费评估
22,西英格兰大学University of the West of England,55.5,86.1,90.5,68.2,20.2,3,301,9,70,免费评估
24,曼彻斯特城市大学Manchester Metropolitan University,54.1,84.8,81.5,78.7,11.2,3,322,3,-,免费评估
25,卡迪夫大学Cardiff University,53.0,86.0,92.2,60.2,17.5,5,368,5,68,免费评估
26,普利茅斯大学University of Plymouth,51.3,90.5,89.5,72.5,15.6,4,300,7,55,免费评估
27,基尔大学Keele University,48.8,93.1,98.0,81.0,19.9,3,337,3,54,免费评估
28,艾芝西尔大学Edge Hill University,48.2,84.3,91.4,70.5,18.8,3,287,5,-,免费评估
29,布莱顿大学University of Brighton,48.1,88.4,92.0,68.1,18.5,3,284,7,57,免费评估
30,亚伯大学Aberystwyth University,45.6,92.0,98.0,70.4,13.9,3,269,1,-,免费评估
31,伯恩茅斯大学Bournemouth University,45.4,78.2,82.5,55.3,14.6,3,-,3,-,免费评估
32,班戈大学Bangor University,45.3,94.4,90.1,65.5,17.3,4,316,3,56,免费评估
33,德比大学University of Derby,44.0,97.0,94.7,77.8,18.9,4,269,1,-,免费评估
34,金斯顿大学Kingston University,41.7,65.5,77.8,56.8,11.3,4,269,4,50,免费评估
35,朴茨茅斯大学University of Portsmouth,36.5,86.5,89.4,67.6,19.7,3,294,1,57,免费评估
36,中央兰开夏大学University of Central Lancashire,35.3,62.0,62.2,54.1,18.6,6,299,-,-,免费评估
37,南威尔士大学The University of South Wales,30.4,40.0,52.5,24.0,12.6,2,256,6,-,免费评估
