Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,87.5%,86.3%,60.7%,642,93.1%,100.0,免费评估
1,牛津大学University of Oxford,89.4%,88.8%,67.5%,628,86.5%,100.0,免费评估
3,帝国理工学院Imperial College London,81.3%,88.0%,59.7%,616,88.5%,97.4,免费评估
4,圣安德鲁斯大学University of St Andrews,88.0%,90.0%,44.2%,546,87.8%,95.6,免费评估
5,华威大学The University of Warwick,81.4%,85.6%,55.8%,565,83.5%,94.6,免费评估
6,杜伦大学Durham University,83.1%,86.5%,44.0%,589,84.2%,94.2,免费评估
7,巴斯大学University of Bath,86.1%,84.8%,35.7%,523,87.3%,92.9,免费评估
8,布拉德福德大学University of Bradford,76.2%,81.7%,57.3%,523,81.6%,92.0,免费评估
9,兰卡斯特大学Lancaster University,83.5%,85.9%,45.8%,446,84.8%,91.8,免费评估
10,邓迪大学University of Dundee,87.4%,85.5%,48.2%,453,77.6%,91.5,免费评估
11,爱丁堡大学The University of Edinburgh,77.2%,85.6%,43.7%,512,81.1%,90.7,免费评估
12,诺丁汉大学University of Nottingham,81.2%,85.6%,44.8%,488,78.0%,90.6,免费评估
13,纽卡斯尔大学Newcastle University,90.0%,90.5%,32.0%,427,79.1%,90.5,免费评估
14,格拉斯哥大学University of Glasgow,80.2%,83.5%,41.4%,467,81.7%,90.0,免费评估
15,利兹大学University of Leeds,79.6%,85.1%,42.0%,460,79.3%,89.6,免费评估
16,萨里大学University of Surrey,85.9%,86.6%,31.5%,438,80.0%,89.4,免费评估
16,拉夫堡大学Loughborough University,85.8%,89.2%,31.0%,419,80.5%,89.4,免费评估
18,埃克塞特大学University of Exeter,77.0%,82.8%,37.9%,474,82.7%,89.2,免费评估
19,赫瑞瓦特大学Heriot Watt University,85.0%,83.7%,42.3%,418,75.8%,89.0,免费评估
19,英国女王大学Queen's University Belfast,88.1%,91.2%,25.0%,418,78.4%,89.0,免费评估
21,伯明翰大学University of Birmingham,83.3%,84.1%,34.1%,421,81.7%,88.9,免费评估
22,伦敦大学学院University College London,75.0%,82.1%,42.0%,542,74.5%,88.8,免费评估
23,埃塞克斯大学University of Essex,82.1%,87.5%,28.5%,366,88.1%,88.7,免费评估
24,Cardiff University,81.9%,84.6%,31.6%,440,78.1%,88.0,免费评估
25,基尔大学Keele University,92.0%,92.5%,19.5%,366,75.9%,87.8,免费评估
26,思克莱德大学University of Strathclyde,77.2%,88.8%,34.6%,463,74.2%,87.7,免费评估
27,约克大学The University of York,81.9%,82.8%,27.0%,438,79.2%,87.4,免费评估
27,东英吉利大学University of East Anglia,84.8%,87.7%,33.7%,381,74.3%,87.4,免费评估
29,曼彻斯特大学The University of Manchester,76.5%,82.3%,44.3%,464,71.7%,87.3,免费评估
30,伦敦政治经济学院The London School of Economics and Political Science,68.5%,76.0%,28.7%,553,82.0%,86.8,免费评估
31,雷丁大学University of Reading,83.5%,84.6%,35.3%,351,74.2%,86.3,免费评估
32,利物浦霍普大学Liverpool Hope University,90.2%,94.0%,8.8%,301,81.5%,86.2,免费评估
33,谢菲尔德大学The University of Sheffield,78.5%,84.9%,34.0%,427,70.8%,85.9,免费评估
33,南安普顿大学University of Southampton,68.7%,79.3%,41.9%,431,79.0%,85.9,免费评估
35,伦敦国王学院King's College London,76.3%,78.8%,37.1%,468,69.9%,85.7,免费评估
35,肯特大学University of Kent,79.6%,85.4%,28.2%,337,80.1%,85.7,免费评估
37,Coventry University,91.3%,94.0%,9.4%,309,76.6%,85.6,免费评估
38,莱斯特大学University of Leicester,74.5%,84.2%,25.0%,378,83.4%,85.5,免费评估
39,斯旺西大学Swansea University,83.2%,84.6%,20.7%,326,81.5%,85.4,免费评估
40,南威尔士大学The University of South Wales,90.8%,86.8%,10.1%,354,71.2%,84.4,免费评估
40,诺桑比亚大学Northumbria University,85.7%,90.3%,16.7%,361,69.2%,84.4,免费评估
42,赫特福德大学University of Hertfordshire,84.7%,81.3%,20.2%,282,80.0%,84.0,免费评估
43,西英格兰大学University of the West of England,89.4%,89.4%,10.6%,296,73.7%,83.9,免费评估
44,伦敦大学皇家霍洛威学院Royal Holloway University of London,76.0%,79.3%,35.5%,406,66.4%,83.6,免费评估
45,诺丁汉特伦特大学Nottingham Trent University,91.3%,89.7%,18.4%,298,64.1%,83.4,免费评估
