Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,格拉斯哥大学University of Glasgow,91.3%,89.9%,29.3%,228.0,99.2%,100.0,免费评估
2,英国女王大学Queen's University Belfast,96.3%,94.3%,50.7%,193.0,100.0%,98.7,免费评估
3,邓迪大学University of Dundee,90.8%,86.8%,22.1%,220.0,100.0%,95.7,免费评估
4,纽卡斯尔大学Newcastle University,93.0%,89.6%,43.6%,184.0,98.5%,93.3,免费评估
5,曼彻斯特大学The University of Manchester,78.3%,77.9%,57.1%,185.0,98.5%,91.6,免费评估
6,卡迪夫大学Cardiff University,87.3%,88.8%,36.8%,188.0,99.3%,90.8,免费评估
7,利兹大学University of Leeds,83.6%,88.0%,31.7%,187.0,99.1%,88.2,免费评估
8,布里斯托大学University of Bristol,73.2%,67.8%,47.1%,192.0,99.0%,88.1,免费评估
9,普利茅斯大学University of Plymouth,98.8%,98.6%,9.5%,184.0,96.6%,87.3,免费评估
10,伦敦大学玛丽女王学院Queen Mary University of London,67.6%,69.1%,48.3%,191.0,97.5%,86.8,免费评估
10,伦敦国王学院King's College London,78.5%,74.6%,40.9%,184.0,99.1%,86.8,免费评估
12,谢菲尔德大学The University of Sheffield,90.8%,87.2%,28.5%,170.0,97.5%,85.1,免费评估
13,伯明翰大学University of Birmingham,82.2%,81.4%,19.2%,187.0,100.0%,84.0,免费评估
14,利物浦大学The University of Liverpool,73.0%,71.3%,31.7%,182.0,99.2%,82.0,免费评估
15,中央兰开夏大学University of Central Lancashire,80.5%,74.3%,8.3%,,100.0%,76.6,免费评估
