Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,94.9,94.0,77.3,10.6,-,665,6,86,免费评估
2,牛津大学University of Oxford,93.2,93.2,95.3,72.4,11.5,-,574,8,76,免费评估
3,圣安德鲁斯大学University of St Andrews,92.2,97.9,97.0,59.6,8.8,10,511,8,76,免费评估
4,约克大学The University of York,91.6,97.0,97.5,78.3,11.7,10,457,7,72,免费评估
5,阿尔斯特大学University of Ulster,90.4,96.4,95.3,80.4,7.2,9,310,9,71,免费评估
6,埃克塞特大学University of Exeter,85.9,91.3,94.0,76.0,13.9,8,432,8,73,免费评估
6,布里斯托大学University of Bristol,85.9,95.7,93.8,78.3,11.3,8,470,5,72,免费评估
8,莱斯特大学University of Leicester,84.1,95.4,93.1,71.8,10.2,9,419,6,69,免费评估
9,兰卡斯特大学Lancaster University,82.7,98.1,93.8,72.8,12.7,8,430,6,72,免费评估
10,爱丁堡大学The University of Edinburgh,82.5,87.4,88.5,47.5,12.2,10,492,8,66,免费评估
11,格罗斯特大学University of Gloucestershire,82.1,100.0,100.0,95.8,-,3,284,9,-,免费评估
12,谢菲尔德大学The University of Sheffield,81.9,95.5,94.9,67.3,17.8,6,471,7,80,免费评估
13,萨里大学University of Surrey,81.7,92.6,92.3,69.7,12.1,9,435,6,75,免费评估
14,巴斯大学University of Bath,81.2,95.8,94.0,70.4,15.4,5,466,7,79,免费评估
15,帝国理工学院Imperial College London,81.0,80.9,85.8,56.4,13.5,8,541,7,81,免费评估
16,伦敦大学学院University College London,80.9,87.8,88.9,51.4,13.9,9,508,8,71,免费评估
17,伯明翰大学University of Birmingham,79.8,92.0,92.5,65.2,16.9,9,431,6,81,免费评估
18,曼彻斯特大学The University of Manchester,79.6,93.1,93.5,67.5,13.3,9,456,4,67,免费评估
19,东英吉利大学University of East Anglia,77.8,96.0,97.3,73.4,13.4,6,433,6,62,免费评估
20,华威大学The University of Warwick,77.7,80.5,86.0,54.8,12.6,10,457,6,69,免费评估
21,伦敦国王学院King's College London,76.7,93.8,85.2,58.9,12.2,7,437,3,86,免费评估
22,诺丁汉大学University of Nottingham,76.5,91.1,92.4,74.4,15.6,7,422,5,71,免费评估
23,利物浦大学The University of Liverpool,75.9,88.9,87.4,59.3,11.9,9,411,7,66,免费评估
24,格拉斯哥大学University of Glasgow,75.5,93.9,95.2,67.2,19.8,8,482,2,77,免费评估
25,艾芝西尔大学Edge Hill University,75.1,95.1,95.6,88.4,12.7,5,263,3,-,免费评估
25,坎特伯雷大学Canterbury Christ Church University,75.1,99.9,95.7,83.9,-,3,247,9,-,免费评估
27,皇家兽医学院Royal Veterinary College,74.3,98.0,96.0,59.0,-,7,373,6,69,免费评估
28,卡迪夫大学Cardiff University,73.9,91.7,88.1,60.4,12.1,9,425,5,65,免费评估
29,纽卡斯尔大学Newcastle University,73.8,90.9,91.5,71.4,17.9,6,429,5,70,免费评估
30,考文垂大学Coventry University,73.5,94.9,96.0,84.6,18.4,3,304,7,76,免费评估
31,邓迪大学University of Dundee,72.7,93.2,91.2,58.4,15.2,8,476,7,56,免费评估
32,阿斯顿大学Aston University,71.7,92.9,92.8,75.5,16.5,5,375,7,54,免费评估
33,朴茨茅斯大学University of Portsmouth,71.4,90.1,91.1,72.6,12.9,6,319,9,55,免费评估
34,英国女王大学Queen's University Belfast,69.6,88.0,92.1,68.8,12.8,4,379,4,69,免费评估
35,阿伯丁大学University of Aberdeen,69.4,87.7,91.2,64.3,12.4,8,416,5,56,免费评估
36,杜伦大学Durham University,69.0,86.7,88.0,58.5,21.9,5,524,3,78,免费评估
37,南安普顿大学University of Southampton,68.6,93.4,92.5,71.3,21.8,5,416,3,66,免费评估
37,巴斯斯巴大学Bath Spa University,68.6,90.9,90.3,84.6,19.1,3,295,9,58,免费评估
39,基尔大学Keele University,68.4,90.8,92.8,67.3,18.5,3,387,6,68,免费评估
40,伦敦大学玛丽女王学院Queen Mary University of London,67.8,85.3,86.1,57.4,14.6,7,406,3,70,免费评估
40,Leeds Met,67.8,89.3,93.2,68.6,15.7,3,265,8,69,免费评估
