Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,531.0,,2.8,65.0,100.0,免费评估
2,伦敦大学学院University College London,473.0,4.26,2.9,62.0,94.9,免费评估
3,兰卡斯特大学Lancaster University,432.0,4.15,3.05,67.0,94.4,免费评估
4,纽卡斯尔大学Newcastle University,466.0,4.18,3.05,51.0,92.9,免费评估
5,布鲁内尔大学Brunel University,407.0,4.16,2.1,77.0,92.7,免费评估
6,雷丁大学University of Reading,383.0,4.11,2.95,65.0,92.0,免费评估
7,拉夫堡大学Loughborough University,426.0,3.97,2.81,60.0,91.8,免费评估
8,爱丁堡大学The University of Edinburgh,452.0,3.9,2.75,57.0,91.8,免费评估
9,赫瑞瓦特大学Heriot Watt University,407.0,3.61,2.2,76.0,91.0,免费评估
10,利兹大学University of Leeds,424.0,3.96,2.55,59.0,90.8,免费评估
11,伦敦大学金史密斯学院Goldsmiths University of London,383.0,4.28,2.64,57.0,90.3,免费评估
12,西英格兰大学University of the West of England,377.0,4.25,2.55,60.0,90.3,免费评估
13,牛津布鲁克斯大学Oxford Brookes University,430.0,4.16,2.45,51.0,90.0,免费评估
14,曼彻斯特城市大学Manchester Metropolitan University,431.0,3.97,2.3,56.0,89.8,免费评估
15,法尔茅斯大学Falmouth University,364.0,4.23,2.2,64.0,89.5,免费评估
16,肯特大学University of Kent,341.0,3.8,2.95,64.0,89.4,免费评估
17,伯恩茅斯大学Bournemouth University,325.0,4.07,2.85,63.0,89.3,免费评估
18,威斯敏斯特大学University of Westminster,400.0,3.8,2.95,50.0,89.0,免费评估
19,诺桑比亚大学Northumbria University,400.0,3.9,2.25,58.0,88.8,免费评估
20,考文垂大学Coventry University,368.0,4.05,1.7,69.0,88.6,免费评估
21,布莱顿大学University of Brighton,349.0,4.27,2.85,50.0,88.5,免费评估
22,邓迪大学University of Dundee,399.0,3.88,2.7,48.0,88.2,免费评估
23,罗伯特高登大学The Robert Gordon University,370.0,4.01,2.2,59.0,88.1,免费评估
24,林肯大学University of Lincoln,369.0,3.92,1.65,68.0,87.9,免费评估
25,金斯顿大学Kingston University,391.0,3.92,2.05,57.0,87.8,免费评估
26,诺丁汉特伦特大学Nottingham Trent University,352.0,4.04,1.95,63.0,87.7,免费评估
27,伦敦艺术大学University of the Arts London,353.0,3.96,2.49,54.0,87.4,免费评估
28,巴斯斯巴大学Bath Spa University,377.0,3.96,2.1,55.0,87.3,免费评估
29,诺里奇艺术大学Norwich University of the Arts,336.0,4.24,2.25,55.0,87.2,免费评估
30,阿伯泰邓迪大学University of Abertay Dundee,386.0,4.02,,68.0,87.0,免费评估
31,南威尔士大学The University of South Wales,324.0,3.95,2.75,51.0,86.5,免费评估
32,南安普顿大学University of Southampton,380.0,4.29,2.15,43.0,86.5,免费评估
33,伯明翰城市大学Birmingham City University,353.0,3.82,2.7,48.0,86.5,免费评估
34,龙比亚大学Napier University,386.0,3.85,1.7,56.0,86.3,免费评估
35,利物浦约翰摩尔斯大学Liverpool John Moores University,386.0,4.08,2.1,44.0,86.1,免费评估
36,赫特福德大学University of Hertfordshire,364.0,3.89,2.55,44.0,86.0,免费评估
37,哈德斯菲尔德大学University of Huddersfield,355.0,4.2,,63.0,85.6,免费评估
38,德蒙福特大学De Montfort University,347.0,3.94,2.15,49.0,85.3,免费评估
39,米德塞斯大学Middlesex University,313.0,4.09,2.05,54.0,85.2,免费评估
40,索尔福德大学University of Salford,329.0,4.22,1.95,50.0,85.2,免费评估
41,伯恩茅斯艺术大学Arts University Bournemouth,324.0,4.16,1.2,64.0,85.2,免费评估
42,普利茅斯大学University of Plymouth,330.0,4.14,2.35,44.0,85.1,免费评估
43,北安普顿大学The University of Northampton,319.0,4.42,1.25,55.0,84.5,免费评估
44,创意艺术大学University for the Creative Arts,333.0,4.01,1.9,49.0,84.4,免费评估
45,卡迪夫都市大学Cardiff Metropolitan University,307.0,4.02,2.75,40.0,84.3,免费评估
46,高地与群岛大学University of the Highlands and Islands,,4.15,,58.0,84.2,免费评估
47,德比大学University of Derby,318.0,4.24,1.9,46.0,84.1,免费评估
48,中央兰开夏大学University of Central Lancashire,330.0,4.17,1.45,51.0,83.9,免费评估
49,阿尔斯特大学University of Ulster,321.0,4.23,2.3,36.0,83.6,免费评估
50,谢菲尔德哈莱姆大学Sheffield Hallam University,321.0,3.92,2.35,40.0,83.4,免费评估
51,蒂赛德大学Teesside University,340.0,4.44,,46.0,83.0,免费评估
52,亚伯大学Aberystwyth University,367.0,3.57,1.95,41.0,82.9,免费评估
53,剑桥安鲁大学Anglia Ruskin University,305.0,4.19,1.95,41.0,82.8,免费评估
54,格罗斯特大学University of Gloucestershire,338.0,3.89,1.8,42.0,82.7,免费评估
55,格林威治大学The University of Greenwich,278.0,3.73,1.65,57.0,82.3,免费评估
56,新白金汉大学Buckinghamshire New University,279.0,3.99,1.95,,82.2,免费评估
57,萨福克学院University Campus Suffolk,325.0,4.29,,47.0,82.2,免费评估
58,约克圣约翰大学York St John University,316.0,4.4,,,82.1,免费评估
