Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,伦敦大学学院University College London,83.1%,87.0%,54.1%,169.0,100.0%,100.0,免费评估
2,剑桥大学University of Cambridge,,,49.0%,204.0,89.7%,98.5,免费评估
3,爱丁堡大学The University of Edinburgh,80.1%,75.3%,35.1%,193.0,100.0%,97.5,免费评估
4,谢菲尔德大学The University of Sheffield,84.4%,84.6%,36.6%,151.0,96.2%,95.1,免费评估
5,伯明翰大学University of Birmingham,83.9%,78.1%,42.0%,147.0,97.9%,94.9,免费评估
6,英国女王大学Queen's University Belfast,82.4%,83.9%,35.2%,139.0,93.3%,92.6,免费评估
7,卡迪夫大学Cardiff University,84.2%,80.4%,36.8%,148.0,85.5%,92.2,免费评估
8,拉夫堡大学Loughborough University,69.6%,67.7%,58.3%,156.0,87.5%,91.6,免费评估
9,赫瑞瓦特大学Heriot Watt University,72.2%,79.7%,38.1%,159.0,89.7%,91.4,免费评估
10,利物浦大学The University of Liverpool,85.5%,84.3%,26.3%,132.0,,90.0,免费评估
11,邓迪大学University of Dundee,83.4%,83.7%,8.7%,166.0,85.2%,89.9,免费评估
12,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,85.2%,85.4%,9.1%,164.0,80.6%,89.5,免费评估
13,雷丁大学University of Reading,72.2%,77.6%,40.0%,146.0,,88.2,免费评估
14,曼彻斯特大学The University of Manchester,72.6%,75.4%,36.5%,155.0,74.1%,87.3,免费评估
15,曼彻斯特城市大学Manchester Metropolitan University,85.1%,85.0%,9.7%,,75.0%,87.0,免费评估
16,纽卡斯尔大学Newcastle University,69.3%,71.1%,43.7%,128.0,85.7%,86.8,免费评估
17,阿尔斯特大学University of Ulster,86.1%,84.5%,28.6%,117.0,70.2%,86.0,免费评估
17,格罗斯特大学University of Gloucestershire,78.3%,77.1%,20.6%,113.0,91.7%,86.0,免费评估
19,西英格兰大学University of the West of England,81.4%,79.7%,10.6%,115.0,91.4%,85.6,免费评估
20,格林威治大学The University of Greenwich,85.3%,81.2%,2.0%,161.0,66.7%,85.0,免费评估
21,牛津布鲁克斯大学Oxford Brookes University,77.6%,80.4%,17.6%,133.0,76.9%,84.7,免费评估
22,利兹大学University of Leeds,60.1%,66.0%,32.0%,162.0,,83.1,免费评估
23,利兹贝克特大学Leeds Beckett University,80.2%,78.7%,5.6%,106.0,68.8%,79.2,免费评估
24,伯明翰城市大学Birmingham City University,71.3%,58.6%,2.7%,112.0,77.8%,76.7,免费评估
25,威斯敏斯特大学University of Westminster,68.8%,68.8%,10.7%,117.0,50.0%,73.6,免费评估
