Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,55.7%,244,84.8%,100.0,免费评估
2,圣安德鲁斯大学University of St Andrews,89.8%,89.0%,51.0%,225,81.3%,98.8,免费评估
3,牛津大学University of Oxford,,,52.1%,237,88.4%,97.6,免费评估
4,杜伦大学Durham University,83.0%,80.3%,46.2%,221,88.4%,96.7,免费评估
5,诺丁汉大学University of Nottingham,89.8%,90.5%,48.3%,185,79.2%,95.7,免费评估
6,华威大学The University of Warwick,84.5%,83.2%,46.1%,199,82.6%,94.8,免费评估
6,伯明翰大学University of Birmingham,84.3%,83.9%,33.8%,212,89.0%,94.8,免费评估
8,兰卡斯特大学Lancaster University,90.4%,88.7%,37.6%,176,84.7%,94.3,免费评估
9,曼彻斯特大学The University of Manchester,,,44.9%,210,83.8%,93.6,免费评估
10,巴斯大学University of Bath,84.9%,80.7%,40.0%,200,81.2%,93.2,免费评估
11,University of Strathclyde,88.4%,88.3%,45.3%,188,70.1%,92.7,免费评估
12,埃克塞特大学University of Exeter,85.5%,86.9%,42.4%,178,78.4%,92.6,免费评估
13,爱丁堡大学The University of Edinburgh,78.0%,73.1%,48.7%,214,76.5%,92.2,免费评估
13,布里斯托大学University of Bristol,,,43.7%,181,83.2%,92.2,免费评估
15,帝国理工学院Imperial College London,64.8%,66.3%,49.6%,236,86.5%,91.9,免费评估
16,南安普顿大学University of Southampton,85.7%,86.7%,44.1%,159,77.9%,91.8,免费评估
16,利兹大学University of Leeds,84.4%,83.7%,41.8%,169,80.4%,91.8,免费评估
18,格拉斯哥大学University of Glasgow,77.8%,76.8%,42.0%,199,79.8%,91.2,免费评估
19,约克大学The University of York,79.7%,79.1%,35.8%,169,86.9%,90.5,免费评估
20,斯旺西大学Swansea University,89.6%,92.3%,33.0%,134,80.5%,90.3,免费评估
20,赫瑞瓦特大学Heriot Watt University,82.4%,82.4%,44.1%,167,75.0%,90.3,免费评估
22,莱斯特大学University of Leicester,89.0%,87.7%,40.8%,142,73.9%,90.2,免费评估
23,萨里大学University of Surrey,81.8%,82.4%,39.6%,170,77.5%,90.1,免费评估
24,伦敦大学学院University College London,66.7%,65.0%,45.1%,201,88.1%,89.8,免费评估
25,英国女王大学Queen's University Belfast,78.0%,81.0%,44.4%,163,75.6%,89.1,免费评估
25,伦敦国王学院King's College London,,,35.8%,179,80.8%,89.1,免费评估
27,利物浦大学The University of Liverpool,,,31.5%,162,80.2%,89.0,免费评估
28,伦敦大学皇家霍洛威学院Royal Holloway University of London,84.7%,82.9%,31.5%,145,80.7%,88.6,免费评估
29,谢菲尔德大学The University of Sheffield,82.0%,83.8%,36.8%,169,72.0%,88.5,免费评估
30,拉夫堡大学Loughborough University,86.2%,85.4%,19.0%,142,84.9%,87.7,免费评估
31,萨塞克斯大学University of Sussex,81.6%,80.4%,24.7%,143,86.9%,87.6,免费评估
32,Northumbria University,84.4%,86.2%,30.7%,143,,87.5,免费评估
33,邓迪大学University of Dundee,82.6%,86.7%,34.1%,166,68.0%,87.4,免费评估
34,卡迪夫大学Cardiff University,79.4%,86.1%,34.9%,147,71.8%,86.5,免费评估
35,伦敦大学玛丽女王学院Queen Mary University of London,82.0%,81.7%,27.6%,144,76.4%,86.1,免费评估
36,阿伯丁大学University of Aberdeen,78.6%,79.2%,32.0%,174,68.8%,85.9,免费评估
37,朴茨茅斯大学University of Portsmouth,88.4%,80.9%,21.8%,123,75.0%,85.0,免费评估
38,诺丁汉特伦特大学Nottingham Trent University,92.1%,90.6%,20.1%,123,66.8%,84.8,免费评估
39,赫特福德大学University of Hertfordshire,86.4%,84.9%,20.2%,126,74.6%,84.7,免费评估
40,基尔大学Keele University,87.1%,89.7%,31.8%,124,59.0%,84.0,免费评估
41,赫尔大学The University of Hull,79.5%,76.0%,24.2%,130,74.4%,83.0,免费评估
42,肯特大学University of Kent,68.4%,67.9%,30.7%,132,76.5%,81.3,免费评估
43,中央兰开夏大学University of Central Lancashire,78.5%,72.2%,19.8%,134,71.4%,81.2,免费评估
44,西苏格兰大学University of the West of Scotland,90.6%,85.5%,19.1%,142,46.7%,80.4,免费评估
44,亚伯大学Aberystwyth University,76.9%,77.3%,12.4%,114,78.5%,80.4,免费评估
46,索尔福德大学University of Salford,88.2%,88.5%,4.4%,114,65.2%,79.9,免费评估
47,南威尔士大学The University of South Wales,82.7%,81.8%,,128*,46.2%,73.7,免费评估
