Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,华威大学The University of Warwick,88,4.1,450.0,74,100.0,免费评估
2,莱斯特大学University of Leicester,91,2.8,389.0,62,92.8,免费评估
3,兰卡斯特大学Lancaster University,83,4.0,,58,90.3,免费评估
4,伯明翰大学University of Birmingham,85,2.7,373.0,58,87.1,免费评估
5,萨塞克斯大学University of Sussex,76,3.7,384.0,65,86.8,免费评估
6,曼彻斯特大学The University of Manchester,79,4.1,402.0,41,85.8,免费评估
7,诺丁汉大学University of Nottingham,79,3.0,374.0,64,85.5,免费评估
8,东英吉利大学University of East Anglia,83,2.8,366.0,49,84.2,免费评估
9,伦敦国王学院King's College London,78,2.5,,70,82.9,免费评估
10,赫尔大学The University of Hull,90,2.4,288.0,42,82.2,免费评估
10,肯特大学University of Kent,86,3.8,294.0,28,82.2,免费评估
12,基尔大学Keele University,84,2.2,319.0,53,81.7,免费评估
13,利物浦大学The University of Liverpool,79,2.1,332.0,52,78.7,免费评估
14,埃塞克斯大学University of Essex,79,2.4,276.0,56,77.9,免费评估
15,邓迪大学University of Dundee,85,,343.0,44,74.5,免费评估
16,朴茨茅斯大学University of Portsmouth,84,2.4,252.0,28,74.4,免费评估
17,斯旺西大学Swansea University,76,1.6,299.0,42,72.1,免费评估
18,林肯大学University of Lincoln,82,,273.0,54,71.9,免费评估
19,伦敦大学金史密斯学院Goldsmiths University of London,76,,360.0,52,71.0,免费评估
20,温切斯特大学University of Winchester,83,,256.0,33,67.6,免费评估
21,德比大学University of Derby,80,,223.0,40,65.6,免费评估
22,坎特伯雷大学Canterbury Christ Church University,79,,210.0,35,63.8,免费评估
