Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,哈佛大学Harvard University,United States,100.0,98.9,97.2,100.0,99.5,免费评估
2,牛津大学University of Oxford,United Kingdom,98.2,100.0,90.4,86.1,96.5,免费评估
3,剑桥大学University of Cambridge,United Kingdom,97.9,99.9,87.5,85.1,96.1,免费评估
4,耶鲁大学Yale University,United States,96.1,87.7,100.0,97.6,94.0,免费评估
5,New York University,United States,99.6,80.6,94.8,95.7,93.1,免费评估
6,斯坦福大学Stanford University,United States,87.8,90.9,94.0,89.7,89.3,免费评估
7,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,89.2,96.4,83.1,75.5,89.0,免费评估
8,墨尔本大学The University of Melbourne,Australia,91.1,92.9,79.1,74.0,88.5,免费评估
9,芝加哥大学The University of Chicago,United States,85.4,82.3,96.0,95.7,86.5,免费评估
10,"University of California, Berkeley",United States,86.1,81.9,90.0,91.3,85.8,免费评估
11,哥伦比亚大学Columbia University,United States,87.0,82.8,92.8,84.1,85.6,免费评估
12,伦敦大学学院University College London,United Kingdom,88.1,81.3,87.1,79.5,84.8,免费评估
13,悉尼大学The University of Sydney,Australia,82.5,95.2,77.1,67.0,83.7,免费评估
14,新南威尔士大学The University of New South Wales,Australia,80.7,91.5,81.9,76.9,83.5,免费评估
15,澳大利亚国立大学The Australian National University,Australia,79.7,91.8,71.9,67.0,81.0,免费评估
16,蒙纳什大学Monash University,Australia,74.4,91.5,77.1,72.4,79.4,免费评估
17,乔治城大学Georgetown University,United States,81.4,65.9,95.9,92.1,79.1,免费评估
18,The University of Hong Kong,Hong Kong,74.6,93.9,70.4,67.0,79.0,免费评估
19,National University of Singapore,Singapore,74.7,93.5,71.0,64.9,78.6,免费评估
20,伦敦国王学院King's College London,United Kingdom,72.5,83.0,85.6,80.7,77.6,免费评估
21,多伦多大学University of Toronto,Canada,76.7,77.2,81.2,74.0,76.7,免费评估
22,The University of Tokyo,Japan,79.8,91.1,46.3,46.8,76.6,免费评估
23,Leiden University,Netherlands,81.3,76.5,66.7,62.6,76.4,免费评估
24,Ruprecht-Karls-Universität Heidelberg,Germany,83.3,79.0,48.3,54.3,76.0,免费评估
24,宾夕法尼亚大学University of Pennsylvania,United States,64.9,83.9,92.0,92.1,76.0,免费评估
26,KU Leuven,Belgium,77.6,77.0,72.7,64.9,75.3,免费评估
27,Université Paris 1 Panthéon-Sorbonne,France,82.4,83.1,47.5,42.0,74.8,免费评估
28,奥克兰大学The University of Auckland,New Zealand,71.8,88.1,60.2,57.4,74.0,免费评估
28,Ludwig-Maximilians-Universität München,Germany,80.9,71.9,58.4,60.1,74.0,免费评估
30,康奈尔大学Cornell University,United States,64.4,78.8,94.2,88.8,73.8,免费评估
31,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",United States,68.9,68.2,90.2,88.0,72.6,免费评估
32,爱丁堡大学The University of Edinburgh,United Kingdom,75.6,73.0,63.2,62.6,72.3,免费评估
33,麦吉尔大学McGill University,Canada,70.3,79.1,63.5,67.0,72.1,免费评估
34,诺丁汉大学University of Nottingham,United Kingdom,67.6,79.3,72.8,68.9,71.6,免费评估
35,"University of California, Los Angeles",United States,59.8,79.1,93.6,87.0,71.3,免费评估
36,英属哥伦比亚大学University of British Columbia,Canada,67.5,76.8,81.2,68.9,71.2,免费评估
37,奥塔哥大学University of Otago,New Zealand,70.2,80.5,72.8,54.3,71.1,免费评估
38,华威大学The University of Warwick,United Kingdom,64.4,81.2,74.1,70.7,70.8,免费评估
39,"弗吉尼亚大学University of Virginia,Main Campus",United States,67.2,62.1,92.6,88.8,70.2,免费评估
40,University of Cape Town,South Africa,70.9,73.2,62.8,62.6,70.0,免费评估
41,University Hamburg,Germany,76.9,60.9,67.7,64.9,69.9,免费评估
42,杜克大学Duke University,United States,60.0,71.3,90.2,91.3,69.6,免费评估
43,Pontificia Universidad Católica de Chile,Chile,65.0,78.8,65.9,64.9,69.2,免费评估
44,Tsinghua University,China,64.8,86.6,57.6,50.8,68.9,免费评估
45,西北大学Northwestern University,United States,64.5,64.0,86.5,86.1,68.7,免费评估
46,阿德莱德大学The University of Adelaide,Australia,65.2,81.9,60.2,54.3,68.4,免费评估
47,布里斯托大学University of Bristol,United Kingdom,63.8,80.4,60.2,60.1,68.1,免费评估
48,Utrecht University,Netherlands,63.3,72.3,74.7,72.4,68.0,免费评估
49,惠灵顿维多利亚大学Victoria University of Wellington,New Zealand,65.7,80.0,56.7,54.3,67.9,免费评估
50,University of Amsterdam,Netherlands,64.7,70.7,68.4,68.9,67.3,免费评估
