Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,87.10%,83.60%,57.10%,645,92.90%,100.0,免费评估
2,牛津大学University of Oxford,82.70%,82.30%,60.60%,584,94.50%,97.8,免费评估
3,帝国理工学院Imperial College London,78.00%,86.20%,64.10%,544,92.30%,96.2,免费评估
4,圣安德鲁斯大学University of St Andrews,92.50%,96.80%,33.40%,512,92.70%,96.0,免费评估
5,杜伦大学Durham University,85.30%,91.50%,38.80%,522,95.20%,95.2,免费评估
6,华威大学The University of Warwick,82.00%,89.00%,54.80%,488,90.80%,94.4,免费评估
7,伦敦大学学院University College London,72.70%,84.80%,62.70%,515,94.70%,94.3,免费评估
8,谢菲尔德大学The University of Sheffield,89.80%,90.90%,51.10%,388,93.60%,93.5,免费评估
9,利兹大学University of Leeds,92.90%,93.20%,41.60%,424,86.90%,93.1,免费评估
10,曼彻斯特大学The University of Manchester,78.50%,88.60%,50.70%,461,92.30%,92.6,免费评估
11,南安普顿大学University of Southampton,78.00%,88.10%,48.20%,462,93.30%,92.3,免费评估
12,斯旺西大学Swansea University,86.00%,87.30%,47.50%,360,97.40%,91.7,免费评估
13,布里斯托大学University of Bristol,70.20%,76.80%,49.20%,503,97.00%,91.1,免费评估
14,伯明翰大学University of Birmingham,77.70%,81.80%,46.40%,451,92.70%,90.8,免费评估
15,约克大学The University of York,79.10%,79.30%,46.90%,440,93.10%,90.6,免费评估
16,格拉斯哥大学University of Glasgow,78.70%,85.80%,50.30%,459,83.60%,90.5,免费评估
16,拉夫堡大学Loughborough University,91.30%,94.40%,18.70%,394,94.20%,90.5,免费评估
18,兰卡斯特大学Lancaster University,75.60%,84.20%,44.80%,411,98.00%,90.3,免费评估
19,萨里大学University of Surrey,84.60%,86.80%,25.30%,426,95.50%,90.1,免费评估
20,埃克塞特大学University of Exeter,78.80%,82.90%,40.70%,444,,89.2,免费评估
21,邓迪大学University of Dundee,85.60%,91.50%,29.40%,366,92.00%,89.0,免费评估
22,巴斯大学University of Bath,77.20%,79.00%,33.30%,448,93.60%,88.8,免费评估
23,诺丁汉大学University of Nottingham,80.20%,86.90%,45.40%,386,84.50%,88.5,免费评估
24,赫瑞瓦特大学Heriot Watt University,80.40%,84.30%,39.50%,405,86.40%,88.4,免费评估
24,King's College London,75.50%,81.50%,47.60%,421,86.30%,88.4,免费评估
26,纽卡斯尔大学Newcastle University,74.70%,81.30%,49.70%,408,86.30%,88.1,免费评估
27,利物浦大学The University of Liverpool,80.10%,85.70%,40.50%,389,85.60%,88.0,免费评估
28,伦敦大学皇家霍洛威学院Royal Holloway University of London,81.70%,85.20%,35.10%,372,88.70%,87.7,免费评估
29,爱丁堡大学The University of Edinburgh,64.70%,77.90%,54.30%,482,82.10%,87.4,免费评估
30,阿斯顿大学Aston University,81.90%,83.50%,21.70%,364,94.00%,86.6,免费评估
31,肯特大学University of Kent,72.20%,83.50%,37.80%,360,91.80%,86.0,免费评估
32,亚伯大学Aberystwyth University,80.80%,84.60%,38.40%,295,89.90%,85.9,免费评估
33,东英吉利大学University of East Anglia,74.70%,81.50%,35.90%,370,88.70%,85.8,免费评估
34,卡迪夫大学Cardiff University,72.60%,80.70%,25.00%,405,90.70%,85.2,免费评估
35,英国女王大学Queen's University Belfast,76.20%,79.80%,29.50%,372,88.20%,85.0,免费评估
36,斯特林大学University of Stirling,76.40%,80.00%,14.00%,370,94.90%,84.4,免费评估
37,班戈大学Bangor University,83.60%,84.60%,17.60%,333,85.40%,84.2,免费评估
38,基尔大学Keele University,87.50%,90.80%,10.80%,330,80.60%,84.0,免费评估
38,莱斯特大学University of Leicester,68.20%,77.60%,30.20%,394,89.40%,84.0,免费评估
40,University of Strathclyde,63.60%,78.80%,21.10%,460,89.40%,83.8,免费评估
