Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,90.4,30.0,564,0.0,100.0,免费评估
2,爱丁堡大学The University of Edinburgh,84.4,40.0,496,76.9,96.7,免费评估
3,兰卡斯特大学Lancaster University,89.5,28.3,449,80.0,94.3,免费评估
4,卡迪夫大学Cardiff University,85.0,43.3,398,71.4,92.4,免费评估
5,牛津大学University of Oxford,82.0,20.0,572,74.0,91.7,免费评估
6,约克大学The University of York,87.1,35.0,437,57.7,89.0,免费评估
7,纽卡斯尔大学Newcastle University,84.6,23.3,385,77.6,86.9,免费评估
8,利兹大学University of Leeds,84.3,20.0,442,70.0,86.2,免费评估
9,伦敦大学学院University College London,78.1,30.0,454,66.7,85.8,免费评估
10,埃塞克斯大学University of Essex,86.0,36.7,406,45.2,84.4,免费评估
11,谢菲尔德大学The University of Sheffield,83.7,33.3,441,47.5,84.3,免费评估
12,伦敦大学玛丽女王学院Queen Mary University of London,76.3,43.3,380,54.9,83.0,免费评估
13,西英格兰大学University of the West of England,97.0,21.7,320,45.5,81.6,免费评估
14,肯特大学University of Kent,77.7,26.7,368,64.5,80.3,免费评估
15,阿尔斯特大学University of Ulster,84.0,23.3,293,0.0,77.2,免费评估
16,曼彻斯特大学The University of Manchester,72.6,25.0,421,52.6,76.4,免费评估
17,班戈大学Bangor University,75.4,15.0,327,71.7,75.6,免费评估
18,伦敦大学亚非学院SOAS University of London,71.8,18.3,406,0.0,73.4,免费评估
19,伦敦国王学院King's College London,72.5,,408,70.6,72.6,免费评估
20,赫特福德大学University of Hertfordshire,82.5,21.7,326,37.8,72.5,免费评估
21,约克圣约翰大学York St John University,86.8,,290,50.0,69.4,免费评估
22,索尔福德大学University of Salford,70.9,15.0,317,0.0,66.3,免费评估
23,威斯敏斯特大学University of Westminster,76.8,6.7,300,0.0,65.8,免费评估
24,布莱顿大学University of Brighton,75.8,3.3,332,0.0,65.5,免费评估
