Ranking,University Name,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,3.7,511,,0.94,免费评估
2,雷丁大学University of Reading,3.1,405,0.78,0.9,免费评估
3,威斯敏斯特大学University of Westminster,1.4,243,0.7,0.85,免费评估
4,阿尔斯特大学University of Ulster,,321,0.79,0.76,免费评估
5,伯明翰城市大学Birmingham City University,1.5,243,0.68,,免费评估
