Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,哈佛大学Harvard University,United States,97.7,98.2,99.3,95.8,97.7,免费评估
2,麻省理工学院Massachusetts Institute of Technology,United States,100.0,94.1,91.2,94.0,95.9,免费评估
3,牛津大学University of Oxford,United Kingdom,96.9,99.1,93.7,92.2,95.8,免费评估
4,"University of California, Berkeley",United States,98.0,88.3,94.1,95.8,94.8,免费评估
4,剑桥大学University of Cambridge,United Kingdom,98.9,100.0,89.2,87.1,94.8,免费评估
6,普林斯顿大学Princeton University,United States,96.6,84.2,93.8,100.0,94.2,免费评估
6,斯坦福大学Stanford University,United States,94.7,93.1,94.5,94.0,94.2,免费评估
8,"University of California, Los Angeles",United States,89.4,79.9,0.0,99.2,91.6,免费评估
9,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,90.4,87.1,89.0,88.2,89.0,免费评估
10,New York University,United States,94.4,90.5,86.6,77.7,88.8,免费评估
11,帝国理工学院Imperial College London,United Kingdom,88.8,91.4,87.6,86.0,88.5,免费评估
12,芝加哥大学The University of Chicago,United States,83.9,88.1,96.9,83.8,87.3,免费评估
13,National University of Singapore,Singapore,81.1,94.6,89.8,87.1,86.7,免费评估
14,加利福尼亚理工学院California Institute of Technology,United States,89.3,77.9,87.3,88.2,86.4,免费评估
15,多伦多大学University of Toronto,Canada,80.9,83.9,88.6,89.2,84.7,免费评估
16,卡内基梅隆大学Carnegie Mellon University,United States,77.7,79.5,96.7,83.8,83.2,免费评估
17,University of Texas at Austin,United States,75.7,82.5,91.7,88.2,82.8,免费评估
18,哥伦比亚大学Columbia University,United States,74.0,87.2,91.5,86.0,82.5,免费评估
19,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",United States,76.9,79.5,91.8,86.0,82.2,免费评估
20,澳大利亚国立大学The Australian National University,Australia,74.0,88.0,89.3,84.9,82.0,免费评估
21,Ecole Polytechnique,France,85.7,71.9,88.2,77.7,81.9,免费评估
22,耶鲁大学Yale University,United States,81.2,87.1,84.5,74.9,81.8,免费评估
23,The University of Tokyo,Japan,86.7,91.0,73.0,70.5,81.6,免费评估
24,滑铁卢大学University of Waterloo,Canada,77.2,80.2,86.9,83.8,81.1,免费评估
25,华威大学The University of Warwick,United Kingdom,84.8,78.3,82.5,73.5,80.9,免费评估
26,The Chinese University of Hong Kong,Hong Kong,75.3,85.0,87.9,79.0,80.6,免费评估
27,佐治亚理工学院Georgia Institute of Technology,United States,77.0,73.9,85.3,86.0,79.9,免费评估
28,英属哥伦比亚大学University of British Columbia,Canada,74.2,75.0,89.5,83.8,79.3,免费评估
29,Kyoto University,Japan,80.9,82.0,76.0,74.9,78.9,免费评估
30,Peking University,China,72.0,88.4,79.8,80.2,78.4,免费评估
31,爱丁堡大学The University of Edinburgh,United Kingdom,73.5,76.0,88.9,77.7,77.9,免费评估
31,悉尼大学The University of Sydney,Australia,67.4,95.5,84.6,74.9,77.9,免费评估
33,"University of California, San Diego",United States,67.1,67.7,94.7,91.2,77.5,免费评估
34,布里斯托大学University of Bristol,United Kingdom,69.3,74.2,91.8,82.6,77.4,免费评估
35,Tsinghua University,China,71.4,88.4,69.7,86.0,77.3,免费评估
36,伦敦大学学院University College London,United Kingdom,70.0,78.7,89.6,77.7,77.2,免费评估
36,Ecole Polytechnique Fédérale de Lausanne,Switzerland,74.7,79.2,82.5,74.9,77.2,免费评估
38,康奈尔大学Cornell University,United States,76.8,82.6,80.7,67.3,76.8,免费评估
39,Universidade de São Paulo,Brazil,77.5,73.8,76.1,77.7,76.6,免费评估
40,Rheinische Friedrich-Wilhelms-Universitt Bonn,Germany,86.0,70.6,75.1,63.9,76.4,免费评估
40,City University of Hong Kong,Hong Kong,63.5,77.3,91.5,86.0,76.4,免费评估
40,布朗大学Brown University,United States,73.9,81.2,82.0,70.5,76.4,免费评估
43,伊利诺伊大学香槟分校University of Illinois at Urbana-Champaign,United States,71.5,69.5,86.0,82.6,76.2,免费评估
44,Technical University Munich,Germany,76.5,79.2,74.6,73.5,76.1,免费评估
45,The Hong Kong University of Science and Technology,Hong Kong,66.8,89.1,88.6,69.0,76.0,免费评估
45,The University of Hong Kong,Hong Kong,65.9,95.5,85.6,67.3,76.0,免费评估
45,"Ecole normale supérieure, Paris",France,87.1,69.8,73.9,62.1,76.0,免费评估
48,"Nanyang Technological University, Singapore",Singapore,62.7,90.3,84.2,79.0,75.8,免费评估
49,Lomonosov Moscow State University,Russia,86.8,83.6,57.3,62.1,75.4,免费评估
50,曼彻斯特大学The University of Manchester,United Kingdom,66.7,78.9,85.4,79.0,75.3,免费评估
