Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,牛津大学University of Oxford,100.0,93,90,79,9.4,9,621,6.0,77.0,免费评估
2,兰卡斯特大学Lancaster University,96.5,96,96,91,7.6,9,440,8.0,66.0,免费评估
3,圣安德鲁斯大学University of St Andrews,92.1,99,96,72,9.8,8,563,3.0,81.0,免费评估
4,曼彻斯特大学The University of Manchester,90.0,96,96,74,11.1,9,495,7.0,70.0,免费评估
5,伯明翰大学University of Birmingham,89.9,94,89,72,10.0,8,503,6.0,75.0,免费评估
6,利物浦大学The University of Liverpool,88.2,96,96,75,8.8,10,401,6.0,73.0,免费评估
7,伦敦大学学院University College London,86.8,91,87,66,8.2,9,509,8.0,75.0,免费评估
8,萨塞克斯大学University of Sussex,84.8,96,95,87,8.9,3,409,9.0,65.0,免费评估
9,爱丁堡大学The University of Edinburgh,83.3,94,89,67,11.6,10,514,7.0,64.0,免费评估
10,杜伦大学Durham University,82.5,92,87,71,11.2,4,574,6.0,80.0,免费评估
11,利兹大学University of Leeds,82.3,93,90,77,12.3,4,435,4.0,89.0,免费评估
12,帝国理工学院Imperial College London,81.8,87,82,52,10.2,8,588,7.0,78.0,免费评估
13,伦敦大学皇家霍洛威学院Royal Holloway University of London,80.0,92,90,77,8.2,6,352,6.0,,免费评估
14,华威大学The University of Warwick,75.2,83,83,66,13.3,7,528,6.0,80.0,免费评估
15,基尔大学Keele University,74.8,95,97,78,8.9,4,310,,,免费评估
16,斯旺西大学Swansea University,73.5,92,92,67,8.3,3,343,8.0,,免费评估
17,伦敦大学玛丽女王学院Queen Mary University of London,72.4,89,87,76,10.9,5,356,8.0,,免费评估
18,思克莱德大学University of Strathclyde,70.8,97,93,76,9.3,5,393,6.0,65.0,免费评估
19,诺丁汉大学University of Nottingham,70.2,86,87,60,10.3,8,453,4.0,74.0,免费评估
20,赫特福德大学University of Hertfordshire,70.1,96,94,66,5.6,4,355,,,免费评估
21,埃克塞特大学University of Exeter,69.2,79,87,47,12.7,3,435,9.0,83.0,免费评估
22,巴斯大学University of Bath,68.4,93,91,65,11.7,3,465,4.0,80.0,免费评估
23,布里斯托大学University of Bristol,68.2,82,86,64,13.7,5,498,5.0,76.0,免费评估
24,格拉斯哥大学University of Glasgow,67.8,94,92,73,12.4,4,477,3.0,70.0,免费评估
25,莱斯特大学University of Leicester,67.3,94,87,62,7.6,9,384,3.0,66.0,免费评估
26,南安普顿大学University of Southampton,66.8,88,82,67,12.2,7,465,6.0,72.0,免费评估
27,伦敦国王学院King's College London,66.0,78,77,74,12.5,8,422,4.0,,免费评估
28,拉夫堡大学Loughborough University,64.8,90,86,77,11.5,3,384,7.0,,免费评估
29,西苏格兰大学University of the West of Scotland,64.1,87,87,71,6.2,3,286,,,免费评估
30,诺丁汉特伦特大学Nottingham Trent University,63.6,87,88,76,10.8,2,298,9.0,,免费评估
31,萨里大学University of Surrey,62.1,98,93,82,15.9,4,410,3.0,,免费评估
32,谢菲尔德大学The University of Sheffield,61.1,89,87,71,14.1,4,467,4.0,74.0,免费评估
33,索尔福德大学University of Salford,58.7,97,94,75,19.9,2,332,9.0,,免费评估
34,肯特大学University of Kent,53.3,85,89,69,13.4,3,346,6.0,,免费评估
35,赫瑞瓦特大学Heriot Watt University,51.8,73,78,63,10.0,9,382,1.0,,免费评估
36,约克大学The University of York,51.1,88,91,65,12.5,4,425,1.0,66.0,免费评估
37,中央兰开夏大学University of Central Lancashire,48.6,86,85,72,15.2,3,305,,,免费评估
38,英国女王大学Queen's University Belfast,47.7,83,84,61,9.4,5,424,4.0,56.0,免费评估
39,邓迪大学University of Dundee,45.7,72,85,53,15.9,3,380,,,免费评估
40,卡迪夫大学Cardiff University,45.4,88,84,57,13.1,5,430,2.0,61.0,免费评估
41,亚伯大学Aberystwyth University,38.0,72,79,66,17.1,3,310,,,免费评估
42,赫尔大学The University of Hull,34.8,100,95,65,23.5,2,334,3.0,,免费评估
