Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Harvard University,UnitedStates,100.0,100.0,75.1,100.0,45.6,360.7,免费评估
2,Massachusetts Institute of Technology (MIT),UnitedStates,57.2,100.0,74.4,73.0,70.7,315.8,免费评估
3,Stanford University,UnitedStates,60.7,100.0,69.9,57.0,73.6,305.3,免费评估
4,剑桥大学University of Cambridge,UnitedKingdom,62.8,97.0,85.4,37.4,70.7,284.9,免费评估
5,Rockefeller University,UnitedStates,29.3,100.0,72.7,52.2,86.6,282.6,免费评估
6,Columbia University,UnitedStates,49.0,98.0,71.4,44.1,73.6,279.0,免费评估
7,"University of California, San Francisco",UnitedStates,56.4,100.0,70.3,56.6,50.0,277.0,免费评估
8,University of Washington,UnitedStates,62.5,94.4,67.3,35.1,70.7,276.2,免费评估
9,伦敦大学学院University College London,UnitedKingdom,60.5,90.9,83.9,27.1,70.7,266.0,免费评估
10,Johns Hopkins University,UnitedStates,63.2,93.2,69.2,38.6,50.0,258.8,免费评估
11,Yale University,UnitedStates,53.7,89.1,70.9,41.0,57.7,255.7,免费评估
12,The University of Texas Southwestern Medical Center at Dallas,UnitedStates,39.8,91.9,66.1,38.6,70.7,254.3,免费评估
13,"University of California, Berkeley",UnitedStates,53.4,98.7,68.7,41.0,40.8,247.7,免费评估
14,University of North Carolina at Chapel Hill,UnitedStates,52.5,93.4,64.8,24.3,50.0,233.2,免费评估
15,Karolinska Institute,Sweden,50.6,94.1,89.3,26.2,40.8,229.6,免费评估
16,University of Massachusetts Medical School - Worcester,UnitedStates,31.3,92.4,67.5,31.2,61.2,229.5,免费评估
17,California Institute of Technology,UnitedStates,26.4,100.0,65.4,26.7,54.0,220.2,免费评估
18,Vanderbilt University,UnitedStates,46.5,90.6,63.3,28.4,35.4,213.4,免费评估
19,"University of California, San Diego",UnitedStates,60.4,92.3,72.9,43.0,0.0,210.2,免费评估
20,Tokyo Institute of Technology,Japan,22.9,67.8,57.9,6.9,100.0,209.2,免费评估
21,Norwegian University of Science and Technology - NTNU,Norway,25.4,87.7,82.4,8.4,70.7,208.7,免费评估
22,牛津大学University of Oxford,UnitedKingdom,65.4,95.4,86.2,27.5,0.0,205.6,免费评估
23,Cornell University,UnitedStates,60.4,91.1,69.2,40.1,0.0,205.4,免费评估
24,University of Toronto,Canada,64.7,89.1,80.6,33.7,0.0,203.7,免费评估
25,卡迪夫大学Cardiff University,UnitedKingdom,31.2,92.7,83.7,11.9,50.0,202.5,免费评估
26,University of Pennsylvania,UnitedStates,59.3,95.1,66.1,34.4,0.0,202.1,免费评估
27,Kyoto University,Japan,52.5,70.3,59.6,16.9,50.0,201.7,免费评估
28,Princeton University,UnitedStates,29.6,92.3,67.7,24.3,40.8,200.6,免费评估
29,"University of California, Los Angeles",UnitedStates,55.8,92.6,69.5,34.8,0.0,197.0,免费评估
30,University of Michigan-Ann Arbor,UnitedStates,59.1,92.2,65.4,31.5,0.0,196.0,免费评估
31,University of Gothenburg,Sweden,35.7,87.7,86.5,12.9,40.8,194.4,免费评估
32,University of Utah,UnitedStates,40.1,90.4,64.9,15.4,35.4,194.3,免费评估
33,University of Copenhagen,Denmark,62.9,89.7,85.8,24.3,0.0,194.1,免费评估
34,Washington University in St. Louis,UnitedStates,49.0,99.2,63.2,33.0,0.0,193.8,免费评估
35,The University of Western Australia,Australia,41.2,84.4,80.9,4.9,43.3,190.0,免费评估
36,Utrecht University,Netherlands,50.0,92.2,83.5,29.2,0.0,188.1,免费评估
37,Baylor College of Medicine,UnitedStates,46.5,95.0,68.5,31.5,0.0,186.8,免费评估
38,University of Chicago,UnitedStates,45.1,98.0,69.7,29.2,0.0,186.3,免费评估
39,Duke University,UnitedStates,53.7,88.6,67.1,29.2,0.0,184.9,免费评估
40,Icahn School of Medicine at Mount Sinai,UnitedStates,38.8,100.0,74.0,30.8,0.0,184.4,免费评估
41,Sorbonne University,France,62.9,81.5,82.9,21.8,0.0,182.7,免费评估
41,University of Munich,Germany,48.1,90.0,81.1,28.4,0.0,182.7,免费评估
43,帝国理工学院Imperial College London,UnitedKingdom,52.8,93.4,86.2,17.6,0.0,181.0,免费评估
44,爱丁堡大学The University of Edinburgh,UnitedKingdom,47.4,95.5,82.5,20.1,0.0,179.6,免费评估
45,New York University,UnitedStates,41.1,92.8,71.7,30.0,0.0,178.3,免费评估
46,University of Zurich,Switzerland,47.2,88.4,85.7,23.3,0.0,176.1,免费评估
47,伦敦国王学院King's College London,UnitedKingdom,41.0,96.0,85.9,21.8,0.0,176.0,免费评估
48,The University of Texas M. D. Anderson Cancer Center,UnitedStates,42.1,91.1,74.9,27.1,0.0,175.2,免费评估
49,Brandeis University,UnitedStates,16.4,78.6,57.1,10.9,57.7,175.0,免费评估
50,The University of Melbourne,Australia,54.4,86.9,76.9,18.2,0.0,174.9,免费评估
