Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,83.7%*,85.5%*,62.0%,237,86.2%,100.0,免费评估
2,帝国理工学院Imperial College London,82.3%,86.3%,59.6%,217,89.7%,99.2,免费评估
3,诺丁汉大学University of Nottingham,83.7%,87.1%,40.8%,171,90.7%,94.0,免费评估
4,巴斯大学University of Bath,81.0%,86.1%,37.4%,201,80.2%,91.7,免费评估
5,思克莱德大学University of Strathclyde,69.9%,75.1%,37.2%,214,87.0%,91.4,免费评估
5,伯明翰大学University of Birmingham,73.0%,73.4%,47.0%,181,88.5%,91.4,免费评估
7,斯旺西大学Swansea University,78.5%,81.6%,45.5%,139,90.0%,90.8,免费评估
8,兰卡斯特大学Lancaster University,71.6%,71.8%,41.6%,134,96.2%,89.4,免费评估
9,谢菲尔德大学The University of Sheffield,75.7%,83.4%,36.8%,153,86.2%,89.0,免费评估
9,赫瑞瓦特大学Heriot Watt University,79.4%,83.2%,47.8%,156,77.9%,89.0,免费评估
11,拉夫堡大学Loughborough University,75.5%,80.4%,41.8%,163,81.4%,88.6,免费评估
12,伦敦大学学院University College London,65.2%,70.0%,44.6%,183,84.5%,88.2,免费评估
13,曼彻斯特大学The University of Manchester,64.8%,69.8%,48.4%,178,82.2%,87.6,免费评估
14,伍尔弗汉普顿大学University of Wolverhampton,97.9%,94.9%,4.4%,104*,,86.4,免费评估
15,英国女王大学Queen's University Belfast,69.6%,72.6%,36.7%,152,81.0%,85.0,免费评估
16,朴茨茅斯大学University of Portsmouth,75.1%,78.2%,9.1%,125,94.4%,84.8,免费评估
17,利兹大学University of Leeds,56.3%,66.5%,30.7%,176,87.1%,84.4,免费评估
18,爱丁堡大学The University of Edinburgh,63.2%,66.2%,50.3%,191,69.3%,84.3,免费评估
19,伦敦南岸大学London South Bank University,84.7%,87.7%,19.6%,98,83.8%,84.2,免费评估
20,纽卡斯尔大学Newcastle University,64.9%,67.8%,30.2%,152,83.7%,83.5,免费评估
21,蒂赛德大学Teesside University,83.3%,82.7%,5.8%,110,86.3%,82.9,免费评估
22,阿伯丁大学University of Aberdeen,76.2%,78.5%,28.4%,159,69.6%,82.8,免费评估
23,切斯特大学University of Chester,90.0%,83.6%,7.1%,102,,82.5,免费评估
24,布拉德福德大学University of Bradford,80.4%,84.3%,7.7%,119,81.0%,81.9,免费评估
25,阿斯顿大学Aston University,78.2%,79.1%,20.6%,121,76.7%,81.6,免费评估
26,赫尔大学The University of Hull,67.1%,70.2%,16.5%,108,86.7%,80.1,免费评估
27,西苏格兰大学University of the West of Scotland,75.1%,81.2%,9.0%,133,75.0%,79.9,免费评估
28,萨里大学University of Surrey,71.9%,75.8%,30.8%,142,65.3%,79.6,免费评估
29,哈德斯菲尔德大学University of Huddersfield,91.4%,89.0%,10.2%,97*,60.6%,77.3,免费评估
