Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,87%,4.4/9,547.0,83.00%,100.0,免费评估
2,剑桥大学University of Cambridge,83%,4.1/9,530.0,64.00%,92.0,免费评估
3,伦敦政治经济学院The London School of Economics and Political Science,70%,4.4/9,530.0,86.00%,90.8,免费评估
4,圣安德鲁斯大学University of St Andrews,85%,4.9/9,461.0,58.00%,90.6,免费评估
5,伦敦大学学院University College London,79%,5.2/9,479.0,63.00%,90.1,免费评估
6,伦敦国王学院King's College London,82%,4.6/9,435.0,66.00%,89.3,免费评估
7,杜伦大学Durham University,79%,2.9/9,467.0,78.00%,88.3,免费评估
8,纽卡斯尔大学Newcastle University,87%,2.8/9,359.0,76.00%,88.0,免费评估
9,谢菲尔德大学The University of Sheffield,82%,4.5/9,422.0,63.00%,87.9,免费评估
10,布里斯托大学University of Bristol,75%,4.1/9,479.0,70.00%,86.7,免费评估
11,约克大学The University of York,81%,3.0/9,438.0,67.00%,85.5,免费评估
12,埃克塞特大学University of Exeter,85%,3.3/9,409.0,57.00%,84.8,免费评估
13,埃塞克斯大学University of Essex,87%,3.7/9,324.0,58.00%,84.2,免费评估
13,华威大学The University of Warwick,77%,3.0/9,474.0,66.00%,84.2,免费评估
15,斯特林大学University of Stirling,88%,3.9/9,304.0,53.00%,83.2,免费评估
16,邓迪大学University of Dundee,84%,2.5/9,341.0,67.00%,82.7,免费评估
17,萨塞克斯大学University of Sussex,84%,2.8/9,389.0,57.00%,82.1,免费评估
18,阿伯丁大学University of Aberdeen,91%,1.5/9,329.0,56.00%,80.7,免费评估
19,格拉斯哥大学University of Glasgow,83%,2.4/9,391.0,56.00%,80.6,免费评估
20,利兹大学University of Leeds,77%,3.5/9,400.0,57.00%,80.4,免费评估
20,诺丁汉大学University of Nottingham,72%,3.7/9,402.0,65.00%,80.4,免费评估
22,南安普顿大学University of Southampton,81%,2.1/9,412.0,56.00%,79.5,免费评估
23,爱丁堡大学The University of Edinburgh,70%,3.5/9,456.0,57.00%,78.7,免费评估
24,东英吉利大学University of East Anglia,81%,1.9/9,360.0,61.00%,78.6,免费评估
25,University College Plymouth St Mark and St John Marjon,79%,1.1/9,,71.00%,78.2,免费评估
26,卡迪夫大学Cardiff University,84%,1.8/9,382.0,50.00%,77.6,免费评估
26,雷丁大学University of Reading,77%,4.3/9,340.0,47.00%,77.6,免费评估
28,兰卡斯特大学Lancaster University,80%,2.4/9,375.0,51.00%,76.7,免费评估
29,赫尔大学The University of Hull,85%,1.8/9,302.0,50.00%,76.0,免费评估
30,利物浦大学The University of Liverpool,76%,1.4/9,377.0,63.00%,75.5,免费评估
31,肯特大学University of Kent,76%,2.2/9,314.0,62.00%,75.3,免费评估
32,伯明翰大学University of Birmingham,75%,2.1/9,373.0,54.00%,74.1,免费评估
33,西英格兰大学University of the West of England,83%,0.8/9,295.0,57.00%,73.3,免费评估
34,海斯罗珀学院Heythrop College of the University of London,74%,0.7/9,363.0,66.00%,72.9,免费评估
35,曼彻斯特大学The University of Manchester,65%,2.5/9,428.0,58.00%,72.7,免费评估
36,布莱顿大学University of Brighton,78%,4.3/9,250.0,36.00%,72.2,免费评估
37,格林威治大学The University of Greenwich,87%,,281.0,50.00%,72.1,免费评估
38,赫特福德大学University of Hertfordshire,82%,1.6/9,236.0,51.00%,71.5,免费评估
39,斯塔福德郡大学Staffordshire University,83%,1.2/9,249.0,50.00%,71.1,免费评估
40,The Queen's,74%,2.5/9,350.0,42.00%,70.8,免费评估
41,基尔大学Keele University,74%,2.0/9,278.0,55.00%,70.5,免费评估
42,曼彻斯特城市大学Manchester Metropolitan University,81%,2.1/9,266.0,41.00%,70.3,免费评估
43,Central Lancs,84%,,255.0,55.00%,70.2,免费评估
44,牛津布鲁克斯大学Oxford Brookes University,78%,0.8/9,310.0,48.00%,69.1,免费评估
45,Trinity St David,78%,0.9/9,,38.00%,65.0,免费评估
46,罗汉普顿大学Roehampton University,76%,,252.0,40.00%,62.2,免费评估
47,纽波特大学University of Wales Newport,78%,,232.0,30.00%,60.0,免费评估
