Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,牛津大学University of Oxford,100.0,98.0,97.2,77.8,14,10,538,8,81,免费评估
2,剑桥大学University of Cambridge,96.1,91.0,95.0,72.1,10.5,-,559,6,89,免费评估
3,杜伦大学Durham University,91.5,94.6,94.3,70.4,13,6,526,8,80,免费评估
4,伦敦政治经济学院The London School of Economics and Political Science,90.3,89.1,84.7,72.4,9.1,5,517,7,80,免费评估
5,兰卡斯特大学Lancaster University,88.9,92.4,93.1,72.4,12.2,10,423,6,85,免费评估
6,爱丁堡大学The University of Edinburgh,87.4,96.0,96.7,64.1,8.1,10,463,6,-,免费评估
7,圣安德鲁斯大学University of St Andrews,86.1,81.0,84.6,63.0,9.5,8,524,8,80,免费评估
8,基尔大学Keele University,82.9,95.9,94.3,85.1,11.5,8,343,7,68,免费评估
9,考文垂大学Coventry University,82.8,95.3,97.8,94.5,9.4,5,314,2,75,免费评估
10,格拉斯哥大学University of Glasgow,82.4,78.0,90.8,77.8,11.4,6,446,8,67,免费评估
11,埃克塞特大学University of Exeter,81.7,87.7,92.6,74.5,13.7,5,444,7,78,免费评估
12,布里斯托大学University of Bristol,81.0,86.1,92.8,59.3,13.1,7,488,8,79,免费评估
13,拉夫堡大学Loughborough University,80.7,91.5,93.7,78.1,15.3,5,376,8,86,免费评估
14,南安普顿大学University of Southampton,79.8,92.7,90.1,74.8,13.7,9,399,8,70,免费评估
15,伦敦大学皇家霍洛威学院Royal Holloway University of London,79.5,99.0,97.4,89.3,15.6,7,384,5,65,免费评估
16,利兹大学University of Leeds,78.6,92.1,91.8,66.9,11.9,5,427,8,79,免费评估
17,格林威治大学The University of Greenwich,78.3,85.1,92.5,72.3,10.7,6,327,-,-,免费评估
18,斯特林大学University of Stirling,77.8,95.0,89.5,68.3,10.7,10,403,3,72,免费评估
19,卡迪夫大学Cardiff University,76.7,94.0,88.1,73.7,11.5,6,386,8,-,免费评估
20,曼彻斯特大学The University of Manchester,76.4,88.4,92.5,84.2,14.7,6,436,5,68,免费评估
21,诺丁汉大学University of Nottingham,74.1,84.3,89.0,69.6,15,6,414,8,73,免费评估
22,伦敦大学玛丽女王学院Queen Mary University of London,73.8,93.4,93.8,78.0,12,7,373,3,69,免费评估
23,利物浦大学The University of Liverpool,73.1,93.0,91.4,79.8,17.7,4,369,9,81,免费评估
24,邓迪大学University of Dundee,72.6,91.2,91.3,74.0,12.5,4,357,8,62,免费评估
25,纽卡斯尔大学Newcastle University,70.7,96.1,93.7,77.3,17.6,4,406,8,75,免费评估
26,赫尔大学The University of Hull,69.8,94.0,92.4,77.0,15.3,5,321,9,59,免费评估
27,伯明翰大学University of Birmingham,69.1,83.5,92.7,62.5,17.1,5,393,8,83,免费评估
28,阿伯丁大学University of Aberdeen,68.3,87.5,89.0,69.3,13.3,5,427,6,69,免费评估
29,约克大学The University of York,68.0,84.0,88.0,74.5,14.2,7,383,7,62,免费评估
30,东英吉利大学University of East Anglia,67.9,91.1,93.9,59.1,10.3,2,421,7,60,免费评估
31,萨塞克斯大学University of Sussex,67.3,82.3,86.8,68.8,12.6,7,375,5,72,免费评估
32,格罗斯特大学University of Gloucestershire,66.4,91.0,92.4,85.5,11.2,3,280,7,51,免费评估
33,英国女王大学Queen's University Belfast,65.2,92.0,91.3,75.0,14.8,5,337,7,64,免费评估
34,谢菲尔德大学The University of Sheffield,65.0,89.9,91.9,60.1,18.4,5,419,8,71,免费评估
35,金斯顿大学Kingston University,64.3,88.0,91.3,74.7,15.5,7,247,8,69,免费评估
