Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,兰卡斯特大学Lancaster University,410.0,4.21,3.1,87.0,100.0,免费评估
2,伯明翰大学University of Birmingham,445.0,4.18,2.89,82.0,99.6,免费评估
3,埃克塞特大学University of Exeter,465.0,4.53,3.04,63.0,98.8,免费评估
4,龙比亚大学Napier University,460.0,4.18,2.87,72.0,98.7,免费评估
5,华威大学The University of Warwick,431.0,4.33,3.41,65.0,97.9,免费评估
6,埃塞克斯大学University of Essex,408.0,4.51,3.01,71.0,97.5,免费评估
7,萨里大学University of Surrey,445.0,4.26,2.84,68.0,97.1,免费评估
8,曼彻斯特大学The University of Manchester,454.0,4.13,3.42,59.0,96.9,免费评估
9,布里斯托大学University of Bristol,489.0,3.81,3.17,58.0,96.8,免费评估
10,东英吉利大学University of East Anglia,482.0,4.09,3.27,53.0,96.0,免费评估
11,伦敦大学玛丽女王学院Queen Mary University of London,408.0,4.34,3.62,57.0,95.8,免费评估
12,利兹大学University of Leeds,399.0,4.24,2.89,68.0,95.3,免费评估
13,格拉斯哥大学University of Glasgow,377.0,4.15,3.22,67.0,95.1,免费评估
14,"中央演讲与戏剧学院Central School of Speech & Drama, U of London",365.0,4.35,3.03,65.0,94.6,免费评估
15,萨塞克斯大学University of Sussex,363.0,4.43,3.28,,94.1,免费评估
16,爱丁堡大学The University of Edinburgh,441.0,3.86,2.96,58.0,94.1,免费评估
17,约克大学The University of York,421.0,4.03,2.86,58.0,93.8,免费评估
18,苏格兰皇家音乐学院Royal Conservatoire of Scotland,330.0,4.19,2.85,81.0,93.7,免费评估
19,肯特大学University of Kent,357.0,4.17,3.2,64.0,93.6,免费评估
20,伦敦大学皇家霍洛威学院Royal Holloway University of London,407.0,3.94,3.22,54.0,93.4,免费评估
21,King's College London,406.0,3.8,3.3,55.0,93.3,免费评估
22,考文垂大学Coventry University,343.0,4.26,2.98,70.0,93.1,免费评估
23,拉夫堡大学Loughborough University,378.0,4.22,2.8,55.0,92.3,免费评估
24,"伦敦大学伯克贝克学院Birkbeck, University Of London",,4.09,2.91,,92.1,免费评估
25,米德塞斯大学Middlesex University,334.0,4.23,2.5,71.0,92.1,免费评估
26,Trinity Laban,358.0,3.8,2.78,66.0,92.0,免费评估
27,雷丁大学University of Reading,380.0,4.05,2.94,54.0,91.9,免费评估
28,诺丁汉大学University of Nottingham,363.0,4.13,3.23,51.0,91.5,免费评估
29,市政厅音乐及戏剧学院Guildhall School of Music and Drama,355.0,4.01,2.44,68.0,91.3,免费评估
30,牛津布鲁克斯大学Oxford Brookes University,331.0,4.28,3.05,,90.9,免费评估
31,东伦敦大学University of East London,361.0,4.61,2.47,53.0,90.7,免费评估
32,法尔茅斯大学Falmouth University,328.0,3.94,2.14,74.0,90.3,免费评估
33,德蒙福特大学De Montfort University,306.0,4.1,2.84,67.0,90.2,免费评估
34,赫特福德大学University of Hertfordshire,337.0,3.91,2.55,68.0,90.2,免费评估
35,罗汉普顿大学Roehampton University,319.0,4.13,3.3,51.0,89.8,免费评估
36,诺丁汉特伦特大学Nottingham Trent University,401.0,4.3,,59.0,89.7,免费评估
37,中央兰开夏大学University of Central Lancashire,355.0,4.26,2.27,58.0,89.6,免费评估
38,罗伯特高登大学The Robert Gordon University,,4.24,,70.0,89.4,免费评估
39,布鲁内尔大学Brunel University,346.0,4.11,2.75,47.0,89.1,免费评估
40,伯恩茅斯大学Bournemouth University,361.0,3.72,3.1,53.0,89.1,免费评估
41,英国女王大学Queen's University Belfast,360.0,4.13,2.83,41.0,89.0,免费评估
42,伦敦艺术大学University of the Arts London,310.0,3.95,3.12,51.0,88.9,免费评估
43,诺里奇艺术大学Norwich University of the Arts,331.0,4.12,2.69,58.0,88.9,免费评估
44,伦敦大学金史密斯学院Goldsmiths University of London,346.0,3.62,2.66,53.0,88.7,免费评估
45,曼彻斯特城市大学Manchester Metropolitan University,364.0,4.27,2.36,48.0,88.7,免费评估
46,伯恩茅斯艺术大学Arts University Bournemouth,376.0,3.96,,65.0,88.7,免费评估
47,格林威治大学The University of Greenwich,368.0,4.04,2.48,46.0,88.6,免费评估
48,利物浦霍普大学Liverpool Hope University,315.0,4.24,1.79,58.0,88.6,免费评估
49,诺桑比亚大学Northumbria University,367.0,4.16,2.78,44.0,88.5,免费评估
50,阿伯丁大学University of Aberdeen,386.0,4.17,3.24,28.0,88.5,免费评估
51,Lincoln,335.0,4.15,2.02,57.0,88.4,免费评估
52,赫尔大学The University of Hull,342.0,4.28,2.47,48.0,88.4,免费评估
53,威斯敏斯特大学University of Westminster,310.0,4.02,3.36,51.0,88.3,免费评估
54,德比大学University of Derby,310.0,4.07,2.63,57.0,88.3,免费评估
55,奇切斯特大学University of Chichester,331.0,4.2,2.41,53.0,88.0,免费评估
56,巴斯斯巴大学Bath Spa University,334.0,3.85,2.69,55.0,87.9,免费评估
57,阿尔斯特大学University of Ulster,320.0,4.13,2.91,42.0,87.9,免费评估
58,玛格丽特女王大学Queen Margaret University,395.0,3.93,2.59,38.0,87.7,免费评估
59,亚伯大学Aberystwyth University,293.0,4.14,2.81,47.0,87.2,免费评估
60,哈德斯菲尔德大学University of Huddersfield,315.0,4.3,,63.0,87.0,免费评估
61,金斯顿大学Kingston University,330.0,3.91,2.84,46.0,86.9,免费评估
62,伯明翰城市大学Birmingham City University,346.0,4.31,,55.0,86.8,免费评估
63,桑德兰大学University of Sunderland,299.0,4.07,1.88,60.0,86.7,免费评估
64,西苏格兰大学University of the West of Scotland,343.0,4.17,,56.0,86.5,免费评估
65,布莱顿大学University of Brighton,312.0,3.74,2.95,50.0,86.4,免费评估
66,创意艺术大学University for the Creative Arts,321.0,4.25,2.72,44.0,86.4,免费评估
67,Plymouth,332.0,3.98,2.76,40.0,86.3,免费评估
68,切斯特大学University of Chester,320.0,4.03,1.81,53.0,86.1,免费评估
69,伦敦南岸大学London South Bank University,286.0,4.15,2.42,49.0,86.1,免费评估
70,南威尔士大学The University of South Wales,343.0,3.99,2.7,41.0,86.0,免费评估
71,格罗斯特大学University of Gloucestershire,316.0,4.16,2.61,44.0,86.0,免费评估
72,利物浦约翰摩尔斯大学Liverpool John Moores University,344.0,4.3,,50.0,85.8,免费评估
73,朴茨茅斯大学University of Portsmouth,332.0,4.06,,56.0,85.7,免费评估
74,西英格兰大学University of the West of England,331.0,4.11,,55.0,85.6,免费评估
75,温切斯特大学University of Winchester,296.0,4.2,2.4,42.0,85.1,免费评估
76,蒂赛德大学Teesside University,316.0,4.33,1.95,44.0,85.1,免费评估
77,约克圣约翰大学York St John University,302.0,4.05,2.29,44.0,85.0,免费评估
78,艾芝西尔大学Edge Hill University,343.0,3.9,1.72,43.0,84.9,免费评估
79,Plymouth Marjon,298.0,4.58,,,84.4,免费评估
80,斯塔福德郡大学Staffordshire University,288.0,4.26,1.86,44.0,84.3,免费评估
81,索尔福德大学University of Salford,321.0,3.76,2.28,42.0,84.1,免费评估
82,"特威克南圣玛丽大学St Mary's, Twickenham",319.0,4.15,,48.0,84.0,免费评估
83,坎特伯雷大学Canterbury Christ Church University,293.0,4.08,2.39,37.0,83.9,免费评估
84,谢菲尔德哈莱姆大学Sheffield Hallam University,285.0,3.77,2.72,43.0,83.9,免费评估
85,利兹艺术学院Leeds College of Art,334.0,4.37,,38.0,83.5,免费评估
86,泰晤士河谷大学Thames Valley University,295.0,3.73,1.88,49.0,83.1,免费评估
87,卡迪夫都市大学Cardiff Metropolitan University,313.0,4.11,,44.0,83.0,免费评估
88,伦敦都市大学London Metropolitan University,269.0,4.23,,48.0,82.3,免费评估
89,北安普顿大学The University of Northampton,306.0,3.92,,45.0,82.3,免费评估
90,波尔顿大学University of Bolton,296.0,4.36,,39.0,82.2,免费评估
91,圣大卫三一学院University of Wales Trinity Saint David,307.0,3.86,,44.0,82.0,免费评估
92,高地与群岛大学University of the Highlands and Islands,,3.83,,44.0,81.6,免费评估
93,剑桥安鲁大学Anglia Ruskin University,256.0,3.96,2.33,33.0,81.5,免费评估
94,利兹贝克特大学Leeds Beckett University,310.0,4.0,1.41,35.0,81.4,免费评估
95,贝德福德大学University of Bedfordshire,245.0,4.04,1.8,43.0,81.3,免费评估
96,纽曼大学Newman University,280.0,4.25,,39.0,81.2,免费评估
97,新白金汉大学Buckinghamshire New University,285.0,4.05,,41.0,81.2,免费评估
98,南安普顿索伦特大学Southampton Solent University,287.0,3.76,,43.0,80.7,免费评估
99,伍斯特大学University of Worcester,283.0,4.1,2.05,27.0,80.5,免费评估
100,哥比亚大学University of Cumbria,289.0,3.86,,39.0,80.4,免费评估
101,Suffolk,286.0,3.93,,37.0,80.1,免费评估
102,格罗斯泰斯特主教大学Bishop Grosseteste University,241.0,4.02,,45.0,80.1,免费评估
103,Wrexham Glyndwr,221.0,3.0,,51.0,77.2,免费评估
