Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,牛津大学University of Oxford,,,61.3%,219,84.4%,100.0,免费评估
2,剑桥大学University of Cambridge,,,51.6%,210,83.3%,99.1,免费评估
3,圣安德鲁斯大学University of St Andrews,85.5%,86.6%,52.7%,201,68.5%,97.8,免费评估
4,伦敦大学学院University College London,76.2%,73.2%,55.6%,189,81.4%,95.9,免费评估
4,伯明翰大学University of Birmingham,83.0%,72.6%,52.8%,160,85.7%,95.9,免费评估
6,埃克塞特大学University of Exeter,78.0%,76.4%,41.0%,179,84.4%,94.3,免费评估
7,纽卡斯尔大学Newcastle University,78.3%,71.3%,54.3%,155,84.8%,94.2,免费评估
8,伦敦政治经济学院The London School of Economics and Political Science,70.6%,69.4%,48.6%,178,90.5%,93.8,免费评估
9,华威大学The University of Warwick,80.7%,76.9%,47.7%,175,73.2%,93.6,免费评估
10,谢菲尔德大学The University of Sheffield,81.2%,81.2%,48.3%,154,72.8%,92.9,免费评估
11,兰卡斯特大学Lancaster University,78.0%,75.4%,53.0%,150,78.2%,92.7,免费评估
11,杜伦大学Durham University,79.4%,72.4%,30.1%,191,80.6%,92.7,免费评估
13,南安普顿大学University of Southampton,86.8%,83.8%,31.7%,144,75.1%,91.7,免费评估
14,伦敦大学皇家霍洛威学院Royal Holloway University of London,82.2%,82.7%,30.5%,138,84.7%,91.6,免费评估
15,阿伯丁大学University of Aberdeen,85.7%,82.6%,39.1%,156*,62.4%,90.9,免费评估
16,伦敦国王学院King's College London,78.1%,73.0%,53.9%,173,57.6%,90.4,免费评估
17,约克大学The University of York,81.4%,76.2%,30.7%,148,78.5%,90.2,免费评估
17,爱丁堡大学The University of Edinburgh,74.3%,70.3%,49.7%,168,68.9%,90.2,免费评估
19,布里斯托大学University of Bristol,75.3%,69.3%,40.9%,177,71.1%,90.1,免费评估
20,萨塞克斯大学University of Sussex,76.8%,74.0%,34.2%,146,82.9%,90.0,免费评估
21,利物浦大学The University of Liverpool,83.2%,77.4%,28.4%,134,78.2%,89.4,免费评估
21,利兹大学University of Leeds,78.8%,76.5%,39.5%,159,66.3%,89.4,免费评估
23,诺丁汉大学University of Nottingham,83.0%,77.1%,28.2%,145,73.0%,89.0,免费评估
24,曼彻斯特大学The University of Manchester,75.6%,71.7%,31.9%,165,74.3%,88.7,免费评估
25,利物浦大学The University of Liverpool,94.2%,91.8%,,109,77.3%,87.6,免费评估
26,赫特福德大学University of Hertfordshire,81.6%,76.0%,32.9%,110,76.4%,87.4,免费评估
27,肯特大学University of Kent,80.4%,75.7%,31.0%,122,72.7%,86.9,免费评估
28,班戈大学Bangor University,97.5%,96.2%,,128,59.2%,86.8,免费评估
29,基尔大学Keele University,86.5%,83.1%,23.7%,117,65.0%,86.4,免费评估
30,英国女王大学Queen's University Belfast,77.5%,77.0%,40.3%,149,53.1%,86.0,免费评估
31,埃塞克斯大学University of Essex,78.9%,76.4%,44.0%,101,65.3%,85.7,免费评估
32,中央兰开夏大学University of Central Lancashire,96.6%,90.4%,8.3%,101*,60.9%,85.6,免费评估
33,巴斯斯巴大学Bath Spa University,88.5%,80.0%,,112,80.0%,85.4,免费评估
34,邓迪大学University of Dundee,81.4%,81.1%,27.7%,166,41.5%,84.5,免费评估
35,斯特林大学University of Stirling,76.7%,70.6%,22.7%,147,64.7%,84.3,免费评估
36,布莱顿大学University of Brighton,90.9%,85.0%,13.1%,103,59.7%,84.0,免费评估
37,东英吉利大学University of East Anglia,79.1%,75.0%,28.6%,133,56.8%,83.8,免费评估
38,牛津布鲁克斯大学Oxford Brookes University,91.1%,86.4%,8.4%,107,58.9%,83.7,免费评估
39,卡迪夫大学Cardiff University,69.3%,65.3%,36.3%,143,64.5%,83.6,免费评估
40,雷丁大学University of Reading,80.0%,76.2%,28.6%,118,55.8%,83.0,免费评估
40,格拉斯哥大学University of Glasgow,71.0%,69.0%,18.9%,167,62.2%,83.0,免费评估
42,剑桥安鲁大学Anglia Ruskin University,89.5%,79.9%,,84,72.7%,82.2,免费评估
43,诺丁汉特伦特大学Nottingham Trent University,89.0%,78.1%,10.0%,116,53.1%,82.0,免费评估
43,曼彻斯特城市大学Manchester Metropolitan University,82.8%,77.4%,12.5%,121,58.1%,82.0,免费评估
45,罗汉普顿大学Roehampton University,83.3%,76.3%,,92,77.6%,81.7,免费评估
46,"特威克南圣玛丽大学St Mary's, Twickenham",84.3%,80.5%,7.0%,94,64.0%,81.1,免费评估
47,格罗斯特大学University of Gloucestershire,82.4%,81.4%,6.9%,107,58.3%,80.5,免费评估
48,西英格兰大学University of the West of England,86.7%,87.9%,18.6%,107,36.9%,80.1,免费评估
49,赫尔大学The University of Hull,83.4%,78.9%,10.5%,112,48.8%,79.6,免费评估
50,利兹圣三一大学Leeds Trinity University,74.3%,62.2%,,104,48.0%,72.9,免费评估
