Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,University of British Columbia,Canada,74.6,82.6,81.8,100.0,93.9,免费评估
2,谢菲尔德大学The University of Sheffield,United Kingdom,78.2,91.7,91.1,96.3,93.5,免费评估
3,University of Toronto,Canada,81.3,90.5,88.6,93.4,91.3,免费评估
4,"University of North Carolina, Chapel Hill",United States,60.6,89.3,85.5,95.6,90.3,免费评估
5,University of Illinois at Urbana-Champaign,United States,56.1,100.0,82.6,91.6,87.1,免费评估
6,University of Washington,United States,66.6,90.5,85.7,87.5,85.3,免费评估
7,Syracuse University,United States,57.3,77.9,80.1,89.6,84.4,免费评估
8,Indiana University Bloomington,United States,51.8,95.0,92.1,84.3,82.8,免费评估
9,McGill University,Canada,73.1,82.6,81.6,84.0,82.5,免费评估
10,拉夫堡大学Loughborough University,United Kingdom,83.9,82.6,70.8,83.4,81.5,免费评估
11,"University of California, Berkeley (UCB)",United States,74.7,88.1,86.8,79.1,80.3,免费评估
12,"University of California, Los Angeles (UCLA)",United States,86.2,86.8,80.9,77.1,79.1,免费评估
13,University of Michigan-Ann Arbor,United States,67.7,88.1,89.1,76.7,78.2,免费评估
14,"Nanyang Technological University, Singapore (NTU)",Singapore,81.1,86.8,87.0,74.8,77.9,免费评估
14,Rutgers University–New Brunswick,United States,50.5,74.4,74.2,82.8,77.9,免费评估
16,Western University,Canada,60.6,85.4,81.8,78.0,77.2,免费评估
17,University of Pittsburgh,United States,54.1,89.3,84.7,77.8,77.0,免费评估
18,University of Texas at Austin,United States,66.7,89.3,94.7,72.6,76.2,免费评估
19,University of Amsterdam,Netherlands,64.1,82.6,88.2,74.1,75.6,免费评估
20,Victoria University of Wellington,New Zealand,73.8,68.5,51.0,81.1,75.2,免费评估
21,University at Buffalo SUNY,United States,50.3,76.2,79.0,75.9,73.8,免费评估
22,University of Wisconsin-Madison,United States,57.0,89.3,92.4,70.7,73.5,免费评估
23,University of Southern California,United States,60.9,89.3,100.0,68.1,73.2,免费评估
24,Sungkyunkwan University(SKKU),South Korea,69.1,66.3,59.2,76.2,72.4,免费评估
25,Tampere University,Finland,39.9,74.4,78.9,74.3,71.6,免费评估
26,University College of Boras,Sweden,,70.6,67.3,81.2,70.5,免费评估
27,伦敦大学学院University College London,United Kingdom,86.9,74.4,76.4,66.2,70.2,免费评估
28,Yonsei University,South Korea,76.0,70.6,75.4,67.8,69.9,免费评估
29,University of Wisconsin Milwaukee,United States,46.6,76.2,72.4,71.8,69.6,免费评估
30,The University of Arizona,United States,58.9,85.4,86.9,66.0,69.4,免费评估
31,Humboldt-Universität zu Berlin,Germany,58.5,58.9,50.6,74.6,68.6,免费评估
32,University of Technology Sydney,Australia,80.8,72.5,62.0,67.5,68.3,免费评估
33,University of Tsukuba,Japan,51.6,56.1,46.7,76.0,68.2,免费评估
34,McMaster University,Canada,56.5,68.5,58.1,71.3,67.7,免费评估
35,Monash University,Australia,88.6,70.6,66.2,64.4,67.4,免费评估
35,University College Dublin,Ireland,81.0,68.5,68.5,65.2,67.4,免费评估
35,Wuhan University,China (Mainland),62.9,81.1,83.5,63.6,67.4,免费评估
38,Cornell University,United States,77.9,76.2,74.5,63.4,67.2,免费评估
38,Universiti Malaya (UM),Malaysia,70.5,86.8,84.4,61.6,67.2,免费评估
40,Nanjing University,China (Mainland),61.3,76.2,77.5,64.8,66.9,免费评估
41,格拉斯哥大学University of Glasgow,United Kingdom,77.6,64.0,59.1,66.9,66.7,免费评估
42,Peking University,China (Mainland),87.1,74.4,73.9,61.5,66.6,免费评估
43,Universitat de Barcelona,Spain,66.2,68.5,63.3,66.7,66.2,免费评估
44,KU Leuven,Belgium,65.4,77.9,76.1,63.1,66.0,免费评估
45,Drexel University,United States,44.0,74.4,70.7,67.3,65.8,免费评估
45,Erasmus University Rotterdam,Netherlands,67.1,49.7,59.6,68.1,65.8,免费评估
47,New York University (NYU),United States,74.7,82.6,88.3,58.4,65.7,免费评估
48,伦敦城市大学City University London,United Kingdom,63.5,61.5,58.2,67.3,65.3,免费评估
49,RMIT University,Australia,79.2,72.5,68.6,62.0,65.2,免费评估
50,National Taiwan Normal University,Taiwan,60.1,46.0,37.0,73.1,65.0,免费评估
