Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,牛津大学University of Oxford,United Kingdom,,78.0,100.0,98.3,97.6,免费评估
2,剑桥大学University of Cambridge,United Kingdom,,74.5,99.3,97.1,96.6,免费评估
3,Harvard University,United States,,82.6,97.4,100.0,96.2,免费评估
4,"University of California, Berkeley (UCB)",United States,,91.7,95.0,85.3,93.7,免费评估
5,Yale University,United States,,79.0,94.0,90.6,92.2,免费评估
6,Stanford University,United States,,92.5,91.8,91.1,91.8,免费评估
7,Princeton University,United States,,84.4,91.7,85.0,90.3,免费评估
7,爱丁堡大学The University of Edinburgh,United Kingdom,,83.0,92.2,82.3,90.3,免费评估
9,"University of California, Los Angeles (UCLA)",United States,,88.9,90.2,86.0,89.7,免费评估
10,Columbia University,United States,,84.2,90.8,81.5,89.2,免费评估
11,University of Toronto,Canada,,79.0,90.2,81.2,88.2,免费评估
12,University of Chicago,United States,,86.8,89.0,78.7,87.8,免费评估
13,伦敦大学学院University College London,United Kingdom,,71.0,88.7,83.6,86.4,免费评估
14,伦敦国王学院King's College London,United Kingdom,,85.0,87.3,78.8,86.2,免费评估
15,New York University (NYU),United States,,79.8,86.9,82.4,85.7,免费评估
16,University of British Columbia,Canada,,77.7,85.9,79.7,84.5,免费评估
17,Duke University,United States,,100.0,84.2,70.6,84.4,免费评估
18,The University of Sydney,Australia,,77.9,84.3,81.9,83.4,免费评估
19,曼彻斯特大学The University of Manchester,United Kingdom,,80.5,83.8,80.6,83.2,免费评估
20,The University of Melbourne,Australia,,68.6,84.7,84.6,83.1,免费评估
21,Cornell University,United States,,75.3,84.8,76.7,83.0,免费评估
22,华威大学The University of Warwick,United Kingdom,,81.5,83.1,80.1,82.6,免费评估
22,University of Pennsylvania,United States,,81.8,83.2,78.4,82.6,免费评估
22,约克大学The University of York,United Kingdom,,93.4,82.4,73.6,82.6,免费评估
25,"Trinity College Dublin, The University of Dublin",Ireland,,71.9,84.7,74.8,82.4,免费评估
26,Massachusetts Institute of Technology (MIT),United States,,77.4,81.2,91.4,81.8,免费评估
27,McGill University,Canada,,84.7,81.4,79.6,81.6,免费评估
28,The University of Hong Kong,Hong Kong SAR,,75.6,82.6,79.0,81.5,免费评估
29,National University of Singapore (NUS),Singapore,,67.2,82.0,85.9,80.9,免费评估
29,University of Michigan-Ann Arbor,United States,,82.5,81.4,75.3,80.9,免费评估
31,格拉斯哥大学University of Glasgow,United Kingdom,,70.6,83.1,72.8,80.8,免费评估
31,利兹大学University of Leeds,United Kingdom,,85.3,80.3,80.6,80.8,免费评估
33,University of Texas at Austin,United States,,76.4,82.3,63.8,79.9,免费评估
34,伦敦大学玛丽女王学院Queen Mary University of London,United Kingdom,,81.8,80.2,72.1,79.6,免费评估
35,伯明翰大学University of Birmingham,United Kingdom,,76.8,80.4,74.1,79.4,免费评估
36,Freie Universitaet Berlin,Germany,,62.2,82.2,73.6,79.3,免费评估
37,The University of Tokyo,Japan,,47.3,82.0,87.6,79.1,免费评估
38,The University of Auckland,New Zealand,,72.6,80.0,73.2,78.6,免费评估
39,Brown University,United States,,79.8,78.9,73.5,78.5,免费评估
40,Humboldt-Universität zu Berlin,Germany,,66.2,80.5,71.7,78.2,免费评估
41,University of Amsterdam,Netherlands,,87.4,78.1,69.0,78.1,免费评估
42,布里斯托大学University of Bristol,United Kingdom,,81.6,77.2,80.9,78.0,免费评估
43,The Australian National University,Australia,,79.9,77.4,75.6,77.5,免费评估
44,杜伦大学Durham University,United Kingdom,,73.9,77.5,79.0,77.3,免费评估
44,Sorbonne University,France,,56.5,80.2,74.8,77.3,免费评估
44,圣安德鲁斯大学University of St Andrews,United Kingdom,,73.5,78.1,75.1,77.3,免费评估
47,Monash University,Australia,,88.7,75.5,77.3,77.0,免费评估
48,The University of New South Wales (UNSW Sydney),Australia,,91.6,74.7,79.4,76.9,免费评估
49,Peking University,China (Mainland),,64.0,76.5,90.1,76.6,免费评估
50,The University of Queensland,Australia,,83.0,75.8,73.2,76.3,免费评估
51,兰卡斯特大学Lancaster University,United Kingdom,,80.8,76.6,67.3,76.1,免费评估
52,University College Dublin,Ireland,,69.7,77.6,68.7,75.9,免费评估
53,Northwestern University,United States,,83.0,74.9,74.8,75.7,免费评估
54,Ludwig-Maximilians-Universität München,Germany,,66.9,77.7,67.3,75.6,免费评估
55,埃克塞特大学University of Exeter,United Kingdom,,81.2,74.8,74.3,75.4,免费评估
56,University of Wisconsin-Madison,United States,,79.2,76.1,62.8,75.1,免费评估
57,University of Virginia,United States,,76.2,76.1,61.9,74.7,免费评估
58,Ruprecht-Karls-Universität Heidelberg,Germany,,79.7,75.4,63.4,74.6,免费评估
59,Leiden University,Netherlands,,71.2,75.4,66.8,74.1,免费评估
60,Albert-Ludwigs-Universitaet Freiburg,Germany,,93.0,73.3,61.0,74.0,免费评估
61,诺丁汉大学University of Nottingham,United Kingdom,,81.6,72.8,75.3,73.9,免费评估
62,Universiti Malaya (UM),Malaysia,,77.4,73.8,70.1,73.8,免费评估
63,卡迪夫大学Cardiff University,United Kingdom,,72.9,75.7,58.4,73.7,免费评估
63,The Chinese University of Hong Kong (CUHK),Hong Kong SAR,,46.1,76.9,76.0,73.7,免费评估
65,萨塞克斯大学University of Sussex,United Kingdom,,87.8,74.0,55.7,73.6,免费评估
66,"University of California, Irvine",United States,,89.4,73.4,58.0,73.5,免费评估
66,"University of North Carolina, Chapel Hill",United States,,68.9,75.1,64.8,73.5,免费评估
68,University of Illinois at Urbana-Champaign,United States,,93.4,72.2,62.2,73.3,免费评估
69,"Nanyang Technological University, Singapore (NTU)",Singapore,,72.9,72.3,80.9,73.2,免费评估
70,KU Leuven,Belgium,,80.5,73.6,61.5,73.1,免费评估
70,Victoria University of Wellington,New Zealand,,58.2,75.5,68.9,73.1,免费评估
72,Johns Hopkins University,United States,,87.6,72.5,61.8,72.9,免费评估
