Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,84,1.8,596.0,83.0,100.0,免费评估
2,伦敦政治经济学院The London School of Economics and Political Science,76,2.2,578.0,90.0,98.9,免费评估
3,华威大学The University of Warwick,76,1.8,551.0,89.0,95.0,免费评估
4,伦敦大学学院University College London,75,2.1,546.0,84.0,94.9,免费评估
5,剑桥大学University of Cambridge,73,1.4,616.0,94.0,94.0,免费评估
6,布里斯托大学University of Bristol,80,1.5,491.0,85.0,93.0,免费评估
7,杜伦大学Durham University,82,0.9,533.0,85.0,91.3,免费评估
8,诺丁汉大学University of Nottingham,77,1.5,484.0,84.0,90.6,免费评估
9,格拉斯哥大学University of Glasgow,82,1.3,466.0,78.0,90.3,免费评估
10,爱丁堡大学The University of Edinburgh,79,1.2,472.0,84.0,90.2,免费评估
10,埃克塞特大学University of Exeter,80,1.2,492.0,82.0,90.2,免费评估
12,思克莱德大学University of Strathclyde,86,1.2,444.0,69.0,89.2,免费评估
13,肯特大学University of Kent,87,1.1,376.0,75.0,88.9,免费评估
13,萨里大学University of Surrey,87,1.0,440.0,69.0,88.9,免费评估
15,巴斯大学University of Bath,77,1.3,490.0,80.0,88.7,免费评估
16,圣安德鲁斯大学University of St Andrews,76,0.9,513.0,87.0,87.8,免费评估
17,兰卡斯特大学Lancaster University,81,1.3,430.0,71.0,87.2,免费评估
18,伦敦大学玛丽女王学院Queen Mary University of London,84,1.5,428.0,58.0,86.6,免费评估
19,纽卡斯尔大学Newcastle University,84,0.7,431.0,77.0,86.5,免费评估
20,埃塞克斯大学University of Essex,85,1.8,353.0,56.0,86.4,免费评估
21,约克大学The University of York,75,1.1,474.0,81.0,86.1,免费评估
22,谢菲尔德大学The University of Sheffield,83,1.0,427.0,64.0,84.7,免费评估
23,东英吉利大学University of East Anglia,84,1.0,398.0,65.0,84.6,免费评估
24,卡迪夫大学Cardiff University,74,1.4,453.0,69.0,83.8,免费评估
25,南安普顿大学University of Southampton,72,1.2,444.0,77.0,83.0,免费评估
26,赫瑞瓦特大学Heriot Watt University,82,0.7,370.0,74.0,82.9,免费评估
27,利兹大学University of Leeds,74,1.1,439.0,71.0,82.3,免费评估
28,伦敦大学皇家霍洛威学院Royal Holloway University of London,74,1.2,412.0,72.0,82.0,免费评估
29,伯明翰大学University of Birmingham,75,1.0,458.0,67.0,81.5,免费评估
30,英国女王大学Queen's University Belfast,78,0.9,377.0,71.0,81.2,免费评估
31,莱斯特大学University of Leicester,77,1.1,402.0,64.0,81.1,免费评估
32,萨塞克斯大学University of Sussex,77,0.8,381.0,74.0,81.0,免费评估
33,曼彻斯特大学The University of Manchester,72,1.3,424.0,66.0,80.6,免费评估
33,斯特林大学University of Stirling,82,0.9,367.0,60.0,80.6,免费评估
35,拉夫堡大学Loughborough University,79,0.6,410.0,68.0,80.2,免费评估
36,阿伯丁大学University of Aberdeen,78,1.1,356.0,60.0,78.8,免费评估
36,邓迪大学University of Dundee,83,0.6,378.0,58.0,78.8,免费评估
38,雷丁大学University of Reading,76,0.7,387.0,66.0,78.2,免费评估
39,斯旺西大学Swansea University,78,0.9,337.0,58.0,77.0,免费评估
40,基尔大学Keele University,78,0.7,345.0,64.0,76.9,免费评估
41,赫尔大学The University of Hull,77,0.6,326.0,70.0,76.7,免费评估
42,利物浦大学The University of Liverpool,76,0.7,383.0,62.0,76.6,免费评估
43,普利茅斯大学University of Plymouth,85,0.4,298.0,57.0,76.5,免费评估
44,伦敦大学亚非学院SOAS University of London,71,0.6,436.0,69.0,76.4,免费评估
45,索尔福德大学University of Salford,78,0.4,,67.0,76.0,免费评估
46,格林威治大学The University of Greenwich,86,0.3,250.0,57.0,75.1,免费评估
47,布莱顿大学University of Brighton,76,0.9,284.0,,74.6,免费评估
48,牛津布鲁克斯大学Oxford Brookes University,80,,333.0,66.0,74.0,免费评估
49,朴茨茅斯大学University of Portsmouth,82,0.5,304.0,51.0,73.8,免费评估
50,中央兰开夏大学University of Central Lancashire,80,0.4,294.0,56.0,73.6,免费评估
51,亚伯大学Aberystwyth University,80,0.4,321.0,52.0,73.1,免费评估
52,诺丁汉特伦特大学Nottingham Trent University,78,0.4,307.0,57.0,72.7,免费评估
53,考文垂大学Coventry University,81,,297.0,60.0,72.5,免费评估
54,赫特福德大学University of Hertfordshire,79,0.5,299.0,50.0,71.7,免费评估
55,西英格兰大学University of the West of England,79,0.3,293.0,53.0,71.3,免费评估
56,布鲁内尔大学Brunel University,73,0.8,322.0,50.0,71.2,免费评估
57,布拉德福德大学University of Bradford,81,0.7,255.0,40.0,70.8,免费评估
58,阿尔斯特大学University of Ulster,80,,276.0,56.0,70.1,免费评估
59,伦敦城市大学City University London,66,0.8,406.0,52.0,69.5,免费评估
60,斯塔福德郡大学Staffordshire University,76,0.5,228.0,54.0,68.6,免费评估
61,伯明翰城市大学Birmingham City University,75,0.4,262.0,,68.4,免费评估
62,伦敦都市大学London Metropolitan University,72,0.4,245.0,52.0,65.5,免费评估
63,米德塞斯大学Middlesex University,69,,192.0,73.0,65.2,免费评估
64,金斯顿大学Kingston University,70,0.3,266.0,48.0,63.8,免费评估
65,利物浦约翰摩尔斯大学Liverpool John Moores University,74,0.1,265.0,42.0,63.5,免费评估
66,曼彻斯特城市大学Manchester Metropolitan University,66,0.1,284.0,55.0,62.6,免费评估
67,东伦敦大学University of East London,72,,201.0,51.0,61.7,免费评估
68,利兹都会大学Leeds Metropolitan University,67,,266.0,53.0,61.4,免费评估
