Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,拉夫堡大学Loughborough University,United Kingdom,100.0,92.9,85.1,93.4,96.0,免费评估
2,The University of Queensland,Australia,86.0,96.1,100.0,89.3,89.9,免费评估
3,University of British Columbia,Canada,86.6,92.7,93.7,92.2,89.1,免费评估
4,The University of Sydney,Australia,82.7,95.3,100.0,96.3,88.5,免费评估
5,University of Toronto,Canada,84.3,91.2,96.1,80.4,86.7,免费评估
6,伯明翰大学University of Birmingham,United Kingdom,85.1,93.0,85.8,85.7,86.5,免费评估
7,University of Florida,United States,82.6,93.3,90.9,83.1,85.5,免费评估
8,The Ohio State University,United States,78.3,98.2,99.2,71.6,83.8,免费评估
9,University of Alberta,Canada,77.6,97.2,96.6,78.9,83.5,免费评估
10,巴斯大学University of Bath,United Kingdom,83.1,89.9,76.3,84.6,83.3,免费评估
11,KU Leuven,Belgium,81.4,94.6,92.6,61.3,83.1,免费评估
12,Seoul National University,South Korea,82.6,87.8,75.2,88.7,82.9,免费评估
12,埃克塞特大学University of Exeter,United Kingdom,81.3,92.9,80.2,81.2,82.9,免费评估
12,University of Michigan,United States,80.4,91.5,90.3,73.9,82.9,免费评估
15,Deakin University,Australia,75.4,95.5,84.3,99.4,82.2,免费评估
16,Pennsylvania State University,United States,86.1,85.5,68.9,72.2,82.0,免费评估
16,The University of Hong Kong,Hong Kong,80.4,89.1,76.3,89.8,82.0,免费评估
18,University of Copenhagen,Denmark,81.6,90.9,81.1,62.9,81.1,免费评估
19,National Taiwan University (NTU),Taiwan,75.7,96.3,87.8,78.9,80.9,免费评估
20,University of Otago,New Zealand,76.2,93.6,95.2,66.7,80.7,免费评估
21,伦敦大学学院University College London,United Kingdom,76.7,93.0,81.9,79.4,80.2,免费评估
22,Massachusetts Institute of Technology (MIT),United States,83.8,74.9,56.0,100.0,79.9,免费评估
23,McMaster University,Canada,76.8,93.4,94.2,53.4,79.6,免费评估
24,The University of Western Australia,Australia,76.2,91.9,85.1,71.4,79.4,免费评估
24,University of Technology Sydney,Australia,73.0,94.9,76.3,99.3,79.4,免费评估
24,Vrije Universiteit Amsterdam,Netherlands,79.5,89.9,82.7,57.6,79.4,免费评估
27,Universidade de São Paulo,Brazil,72.5,85.7,91.5,84.7,78.6,免费评估
28,McGill University,Canada,74.5,88.5,82.7,78.0,78.2,免费评估
29,利物浦约翰摩尔斯大学Liverpool John Moores University,United Kingdom,78.9,90.0,78.3,54.7,78.1,免费评估
30,Auckland University of Technology (AUT),New Zealand,72.2,92.9,85.8,77.8,77.9,免费评估
30,University of Calgary,Canada,72.1,92.4,84.3,81.8,77.9,免费评估
32,曼彻斯特大学The University of Manchester,United Kingdom,73.0,92.8,79.3,81.3,77.7,免费评估
33,Griffith University,Australia,74.9,91.2,87.2,59.4,77.6,免费评估
34,Kyoto University,Japan,76.7,78.1,71.6,87.9,77.3,免费评估
35,University of Illinois at Urbana-Champaign,United States,78.2,89.9,76.3,52.0,77.1,免费评估
35,"University of North Carolina, Chapel Hill",United States,69.4,94.7,91.5,75.5,77.1,免费评估
37,爱丁堡大学The University of Edinburgh,United Kingdom,72.4,92.3,79.3,77.8,77.0,免费评估
37,The University of Western Ontario,Canada,72.5,92.8,87.8,63.6,77.0,免费评估
39,La Trobe University,Australia,66.1,97.2,95.2,83.9,76.9,免费评估
40,National University of Singapore (NUS),Singapore,80.0,68.7,58.3,95.0,76.6,免费评估
41,The University of Auckland,New Zealand,74.9,86.8,68.9,82.2,76.5,免费评估
42,Ghent University,Belgium,67.3,96.1,92.1,76.5,76.3,免费评估
42,Waseda University,Japan,77.6,76.7,64.2,85.7,76.3,免费评估
44,The Chinese University of Hong Kong (CUHK),Hong Kong,75.1,83.7,70.3,80.6,76.2,免费评估
44,University of Ottawa,Canada,74.9,87.6,81.1,59.9,76.2,免费评估
46,University of Massachusetts Amherst,United States,73.9,95.5,76.3,59.5,76.1,免费评估
47,"Nanyang Technological University, Singapore (NTU)",Singapore,73.7,81.3,67.4,93.4,75.9,免费评估
48,University of Groningen,Netherlands,66.2,92.7,92.1,79.0,75.3,免费评估
49,University of Tsukuba,Japan,77.7,75.6,68.9,68.1,75.1,免费评估
50,University College Dublin,Ireland,63.4,96.5,87.8,89.5,74.6,免费评估
