Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology (MIT),United States,93.2,82.7,92.2,100.0,98.1,免费评估
2,University of Massachusetts Amherst,United States,62.7,80.1,78.7,96.4,91.3,免费评估
3,爱丁堡大学The University of Edinburgh,United Kingdom,79.8,94.3,85.3,90.9,89.7,免费评估
4,剑桥大学University of Cambridge,United Kingdom,95.7,86.1,75.5,88.3,88.3,免费评估
5,Harvard University,United States,100.0,89.2,80.7,86.4,87.6,免费评估
5,牛津大学University of Oxford,United Kingdom,95.6,86.1,78.0,87.3,87.6,免费评估
7,"University of California, Berkeley (UCB)",United States,88.4,90.1,81.4,87.3,87.3,免费评估
8,Stanford University,United States,91.6,100.0,88.6,85.8,87.2,免费评估
9,"University of Maryland, College Park",United States,72.5,95.1,82.4,88.5,86.9,免费评估
10,"University of California, Los Angeles (UCLA)",United States,89.3,87.2,79.3,86.5,86.5,免费评估
11,The University of Hong Kong,Hong Kong SAR,82.6,77.3,75.5,86.2,84.9,免费评估
12,兰卡斯特大学Lancaster University,United Kingdom,66.6,82.7,79.4,85.4,83.1,免费评估
13,University of Toronto,Canada,79.8,83.9,75.3,83.6,82.8,免费评估
14,伦敦大学学院University College London,United Kingdom,75.4,91.9,81.1,82.1,81.9,免费评估
15,The Australian National University,Australia,74.8,70.6,71.3,83.7,81.5,免费评估
16,Peking University,China (Mainland),86.4,74.2,80.6,81.1,81.3,免费评估
16,University of Amsterdam,Netherlands,63.9,89.2,78.8,83.1,81.3,免费评估
18,University of Pennsylvania,United States,70.5,91.9,83.2,80.3,80.0,免费评估
19,McGill University,Canada,75.6,81.5,78.8,80.3,79.8,免费评估
19,University of British Columbia,Canada,81.1,83.9,80.6,79.3,79.8,免费评估
21,University of Chicago,United States,76.2,77.3,75.5,80.5,79.7,免费评估
22,The University of Tokyo,Japan,83.6,66.5,71.6,80.3,79.5,免费评估
23,The University of Melbourne,Australia,79.9,85.0,77.0,78.3,78.7,免费评估
24,Lomonosov Moscow State University,Russia,91.9,58.8,60.8,78.9,78.3,免费评估
25,University of Connecticut,United States,43.0,77.3,78.1,82.7,78.2,免费评估
26,National University of Singapore (NUS),Singapore,80.2,72.5,76.2,77.4,77.4,免费评估
27,Leiden University,Netherlands,65.5,61.6,65.9,80.4,77.2,免费评估
28,Macquarie University,Australia,81.4,80.1,76.3,75.9,76.7,免费评估
29,The Ohio State University,United States,68.2,94.3,80.2,76.3,76.6,免费评估
30,Humboldt-Universität zu Berlin,Germany,78.0,74.2,70.0,76.6,76.3,免费评估
30,University of Illinois at Urbana-Champaign,United States,65.4,87.2,80.0,76.8,76.3,免费评估
32,"University of California, San Diego (UCSD)",United States,65.7,88.2,93.3,75.5,76.0,免费评估
33,University of Vienna,Austria,79.0,74.2,73.1,75.3,75.5,免费评估
34,Seoul National University,South Korea,83.1,55.6,68.3,75.4,74.8,免费评估
35,Georgetown University,United States,61.5,86.1,80.1,74.8,74.3,免费评估
35,New York University (NYU),United States,81.7,89.2,79.4,72.1,74.3,免费评估
37,University of Zurich,Switzerland,75.2,81.5,75.9,73.5,74.2,免费评估
37,Utrecht University,Netherlands,51.8,77.3,75.6,76.7,74.2,免费评估
39,City University of Hong Kong,Hong Kong SAR,70.8,75.8,74.0,74.4,74.1,免费评估
39,The Chinese University of Hong Kong (CUHK),Hong Kong SAR,74.0,78.8,72.3,73.9,74.1,免费评估
41,Stockholm University,Sweden,71.0,72.5,69.4,74.8,74.0,免费评估
41,The University of Sydney,Australia,82.3,86.1,78.8,71.9,74.0,免费评估
43,University of Hawaiʻi at Mānoa,United States,74.2,77.3,73.5,73.6,73.8,免费评估
44,曼彻斯特大学The University of Manchester,United Kingdom,84.5,78.8,78.4,71.3,73.4,免费评估
45,Radboud University,Netherlands,34.7,92.7,75.7,76.6,73.2,免费评估
45,The Hong Kong Polytechnic University,Hong Kong SAR,73.4,72.5,68.1,73.5,73.2,免费评估
47,National Taiwan University (NTU),Taiwan,78.3,55.6,68.1,73.8,73.1,免费评估
48,University of Texas at Austin,United States,68.7,88.2,80.5,72.1,73.0,免费评估
49,University of Michigan-Ann Arbor,United States,76.2,87.2,79.7,71.1,72.8,免费评估
50,"Nanyang Technological University, Singapore (NTU)",Singapore,78.4,80.1,78.8,71.2,72.7,免费评估
50,University of Helsinki,Finland,70.8,77.3,72.0,72.7,72.7,免费评估
