Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,帝国理工学院Imperial College London,99.90%,99.60%,59.60%,526,89.60%,100.0,免费评估
2,剑桥大学University of Cambridge,86.60%,86.90%,58.00%,636,87.50%,97.9,免费评估
3,牛津大学University of Oxford,82.60%,94.10%,52.10%,592,90.20%,96.6,免费评估
4,圣安德鲁斯大学University of St Andrews,90.30%,93.20%,44.20%,490,95.00%,95.5,免费评估
5,杜伦大学Durham University,85.50%,92.80%,42.20%,491,82.50%,91.3,免费评估
6,布里斯托大学University of Bristol,84.50%,89.00%,55.80%,423,77.60%,89.9,免费评估
7,埃克塞特大学University of Exeter,74.30%,83.80%,45.70%,433,86.70%,88.2,免费评估
8,爱丁堡大学The University of Edinburgh,84.00%,90.20%,38.20%,481,75.60%,88.1,免费评估
9,利物浦大学The University of Liverpool,91.40%,91.20%,30.30%,393,81.80%,87.9,免费评估
10,利兹大学University of Leeds,79.00%,83.80%,41.90%,430,82.40%,87.4,免费评估
10,格拉斯哥大学University of Glasgow,82.90%,87.70%,38.50%,470,75.40%,87.4,免费评估
12,伦敦大学皇家霍洛威学院Royal Holloway University of London,80.80%,81.00%,43.40%,387,80.40%,86.2,免费评估
13,南安普顿大学University of Southampton,74.10%,84.60%,58.30%,396,71.10%,85.5,免费评估
14,伦敦大学学院University College London,75.60%,79.30%,47.90%,460,71.40%,85.3,免费评估
15,莱斯特大学University of Leicester,87.50%,91.70%,37.20%,397,68.80%,85.2,免费评估
16,亚伯大学Aberystwyth University,87.10%,91.10%,34.90%,288,78.10%,84.3,免费评估
17,东英吉利大学University of East Anglia,75.50%,85.90%,47.40%,393,70.70%,84.1,免费评估
18,伯明翰大学University of Birmingham,83.10%,85.10%,38.60%,380,71.40%,84.0,免费评估
19,曼彻斯特大学The University of Manchester,68.60%,75.40%,44.50%,395,72.20%,81.6,免费评估
20,班戈大学Bangor University,80.20%,92.30%,31.50%,310,70.60%,81.3,免费评估
21,阿伯丁大学University of Aberdeen,67.10%,77.20%,38.20%,426,65.10%,79.5,免费评估
22,普利茅斯大学University of Plymouth,85.30%,88.20%,25.30%,305,61.50%,78.6,免费评估
23,卡迪夫大学Cardiff University,75.40%,86.70%,21.30%,367,62.70%,77.6,免费评估
24,基尔大学Keele University,88.60%,91.20%,12.20%,328,58.10%,77.3,免费评估
25,德比大学University of Derby,90.80%,93.80%,3.60%,278,63.10%,76.7,免费评估
26,朴茨茅斯大学University of Portsmouth,78.70%,79.70%,19.80%,293,65.90%,76.3,免费评估
27,布莱顿大学University of Brighton,76.70%,80.80%,5.10%,283,72.20%,75.1,免费评估
28,艾芝西尔大学Edge Hill University,86.40%,88.80%,,292,57.40%,73.8,免费评估
29,赫尔大学The University of Hull,69.10%,66.80%,31.70%,296,,73.5,免费评估
30,南威尔士大学The University of South Wales,81.40%,85.30%,,250,65.20%,73.2,免费评估
31,金斯顿大学Kingston University,63.70%,66.60%,6.90%,226,66.70%,68.6,免费评估
