Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,萨里大学University of Surrey,100.0,91.0,86.5,77.6,20.7,10.0,155.0,9,59.0,免费评估
2,考文垂大学Coventry University,99.7,92.0,94.5,86.5,18.1,8.0,142.0,7,72.0,免费评估
3,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,96.7,79.5,82.0,72.2,12.4,6.0,177.0,9,,免费评估
4,桑德兰大学University of Sunderland,93.8,93.9,95.5,94.4,21.3,,126.0,4,60.0,免费评估
5,牛津布鲁克斯大学Oxford Brookes University,88.9,98.0,90.5,80.6,14.5,,125.0,7,56.0,免费评估
6,伯恩茅斯艺术大学Arts University Bournemouth,87.6,95.0,92.3,79.2,18.3,6.0,125.0,4,,免费评估
7,温切斯特大学University of Winchester,87.4,100.0,95.0,80.8,19.4,2.0,,9,,免费评估
8,德蒙福特大学De Montfort University,84.5,93.5,87.9,84.1,17.4,5.0,,6,,免费评估
9,曼彻斯特城市大学Manchester Metropolitan University,84.2,82.0,80.3,75.9,11.0,,132.0,3,63.0,免费评估
10,伯恩茅斯大学Bournemouth University,83.5,76.8,76.2,71.5,15.9,10.0,119.0,9,61.0,免费评估
11,阿尔斯特大学University of Ulster,83.4,94.0,90.7,85.0,23.4,6.0,131.0,9,45.0,免费评估
12,Lincoln,82.6,86.6,89.1,87.4,23.7,3.0,119.0,4,76.0,免费评估
13,德比大学University of Derby,80.6,79.0,87.3,77.4,11.2,,121.0,5,50.0,免费评估
14,Plymouth,78.2,87.1,82.2,78.9,19.5,7.0,123.0,4,64.0,免费评估
15,卡迪夫都市大学Cardiff Metropolitan University,77.5,80.0,77.0,65.6,16.7,7.0,114.0,8,62.0,免费评估
16,龙比亚大学Napier University,77.0,82.2,88.7,73.7,21.6,5.0,152.0,9,47.0,免费评估
17,切斯特大学University of Chester,76.9,85.0,81.5,75.9,15.2,6.0,118.0,4,57.0,免费评估
18,赫特福德大学University of Hertfordshire,76.3,89.0,91.7,85.1,18.8,4.0,125.0,3,55.0,免费评估
19,谢菲尔德哈莱姆大学Sheffield Hallam University,75.8,88.0,88.3,71.7,18.7,8.0,122.0,6,55.0,免费评估
20,利兹贝克特大学Leeds Beckett University,74.8,87.0,84.0,76.9,15.1,4.0,114.0,3,65.0,免费评估
21,布莱顿大学University of Brighton,74.5,92.8,90.0,74.4,16.5,7.0,113.0,4,50.0,免费评估
22,伯明翰大学University of Birmingham,74.4,83.0,79.4,61.4,22.1,10.0,156.0,3,,免费评估
23,玛格丽特女王大学Queen Margaret University,73.6,89.9,91.2,76.7,17.3,5.0,116.0,6,46.0,免费评估
24,中央兰开夏大学University of Central Lancashire,73.0,82.0,84.5,82.2,23.5,5.0,131.0,6,52.0,免费评估
25,哈德斯菲尔德大学University of Huddersfield,72.1,87.0,81.0,76.0,22.7,4.0,131.0,5,61.0,免费评估
26,南威尔士大学The University of South Wales,71.7,69.3,76.8,70.1,23.7,3.0,,5,76.0,免费评估
27,格林威治大学The University of Greenwich,71.0,78.2,79.1,73.6,21.1,4.0,126.0,5,65.0,免费评估
28,利物浦约翰摩尔斯大学Liverpool John Moores University,70.8,79.5,84.6,77.9,21.2,4.0,143.0,3,60.0,免费评估
29,"特威克南圣玛丽大学St Mary's, Twickenham",70.0,91.9,91.5,76.9,16.6,5.0,109.0,4,,免费评估
30,朴茨茅斯大学University of Portsmouth,69.9,80.8,75.8,65.3,21.5,4.0,122.0,8,,免费评估
31,米德塞斯大学Middlesex University,69.7,82.0,76.1,69.5,18.1,8.0,132.0,3,,免费评估
32,奇切斯特大学University of Chichester,67.2,97.0,85.4,57.2,19.3,2.0,113.0,10,,免费评估
33,罗伯特高登大学The Robert Gordon University,64.9,87.5,81.5,69.2,20.9,2.0,148.0,6,49.0,免费评估
34,威斯敏斯特大学University of Westminster,64.8,80.0,79.1,68.6,23.1,6.0,117.0,3,,免费评估
35,泰晤士河谷大学Thames Valley University,63.7,78.0,77.0,67.2,18.4,8.0,114.0,5,50.0,免费评估
36,伦敦南岸大学London South Bank University,63.3,78.6,84.3,76.7,20.7,5.0,108.0,7,46.0,免费评估
37,伦敦都市大学London Metropolitan University,62.4,70.0,80.3,68.3,20.3,2.0,102.0,8,51.0,免费评估
38,北安普顿大学The University of Northampton,58.6,81.8,79.3,75.9,22.9,5.0,108.0,8,34.0,免费评估
39,西苏格兰大学University of the West of Scotland,58.1,80.0,83.4,67.6,30.6,3.0,141.0,6,57.0,免费评估
40,东伦敦大学University of East London,56.7,52.0,62.5,64.0,19.0,4.0,110.0,9,48.0,免费评估
41,索尔福德大学University of Salford,54.3,74.3,69.7,67.3,25.0,4.0,131.0,3,,免费评估
42,贝德福德大学University of Bedfordshire,50.0,82.1,80.1,75.2,21.7,7.0,73.0,4,44.0,免费评估
43,坎特伯雷大学Canterbury Christ Church University,47.3,76.0,69.4,61.1,26.7,7.0,106.0,5,47.0,免费评估
44,新白金汉大学Buckinghamshire New University,39.0,67.7,74.0,62.5,25.4,9.0,105.0,1,44.0,免费评估
45,圣大卫三一学院University of Wales Trinity Saint David,36.1,63.0,69.9,71.0,19.7,2.0,92.0,1,28.0,免费评估
