Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,伯明翰大学University of Birmingham,100.0,94.0,97.2,72.4,10.4,9,401,7,-,免费评估
2,萨塞克斯大学University of Sussex,94.6,89.0,94.3,72.9,16.6,8,363,8,81,免费评估
3,东英吉利大学University of East Anglia,88.3,96.0,95.6,66.5,11.2,9,393,7,66,免费评估
4,斯旺西大学Swansea University,60.3,87.9,85.5,68.4,18.7,10,301,10,64,免费评估
5,诺丁汉大学University of Nottingham,57.5,95.0,93.5,78.2,17.3,3,370,3,74,免费评估
6,基尔大学Keele University,53.6,96.0,94.5,78.8,15.0,3,316,7,64,免费评估
7,温切斯特大学University of Winchester,51.9,93.9,93.2,72.7,14.8,3,245,-,-,免费评估
8,埃塞克斯大学University of Essex,49.9,100.0,91.8,85.8,21.7,4,304,-,-,免费评估
9,利物浦大学The University of Liverpool,47.8,52.0,75.2,67.6,8.9,8,-,6,-,免费评估
10,肯特大学University of Kent,44.5,92.0,91.0,79.4,14.6,4,310,3,-,免费评估
11,莱斯特大学University of Leicester,43.8,91.1,92.5,75.4,19.6,7,381,4,60,免费评估
12,曼彻斯特大学The University of Manchester,43.6,88.0,89.9,63.1,24.3,4,395,7,68,免费评估
13,坎特伯雷大学Canterbury Christ Church University,43.2,91.0,97.5,84.8,19.1,2,258,5,-,免费评估
14,朴茨茅斯大学University of Portsmouth,38.7,97.1,93.5,81.6,20.1,4,280,2,-,免费评估
15,赫尔大学The University of Hull,38.6,91.0,94.0,88.4,30.5,3,314,3,-,免费评估
16,德比大学University of Derby,27.6,89.9,89.0,77.3,19.5,5,255,-,-,免费评估
