Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,牛津大学University of Oxford,100.0,92.9,93.2,64.3,14.5,-,598,8,85,免费评估
2,华威大学The University of Warwick,96.7,95.0,94.2,69.2,17.3,9,548,6,87,免费评估
3,剑桥大学University of Cambridge,95.8,85.1,79.4,66.9,16.9,10,622,6,93,免费评估
4,萨里大学University of Surrey,88.2,94.0,88.7,80.8,18.7,6,439,7,75,免费评估
5,赫瑞瓦特大学Heriot Watt University,88.0,96.0,94.8,88.4,32.1,7,391,9,-,免费评估
6,利兹大学University of Leeds,87.4,89.1,85.5,65.5,19.3,10,448,9,82,免费评估
7,考文垂大学Coventry University,87.1,99.0,98.7,94.8,17.9,3,301,7,67,免费评估
8,伦敦大学学院University College London,84.4,85.0,84.8,63.4,17.9,9,542,5,82,免费评估
9,肯特大学University of Kent,84.3,94.1,92.0,76.9,14.6,3,393,6,86,免费评估
10,杜伦大学Durham University,82.3,82.0,78.2,64.9,20.6,9,559,7,87,免费评估
11,朴茨茅斯大学University of Portsmouth,81.0,88.9,83.8,63.4,15.6,6,298,10,78,免费评估
12,东英吉利大学University of East Anglia,80.4,98.0,93.7,76.8,16.7,3,377,7,75,免费评估
13,伦敦政治经济学院The London School of Economics and Political Science,80.0,84.0,82.5,63.0,13.6,7,561,3,82,免费评估
14,布里斯托大学University of Bristol,79.0,79.2,84.2,64.2,16.2,6,522,6,81,免费评估
15,阿斯顿大学Aston University,76.3,93.9,91.8,75.9,27.2,9,420,-,-,免费评估
16,思克莱德大学University of Strathclyde,76.1,96.0,92.2,69.2,19.8,8,504,2,-,免费评估
17,牛津布鲁克斯大学Oxford Brookes University,74.8,88.9,82.7,72.1,8.7,6,313,5,-,免费评估
18,诺丁汉大学University of Nottingham,74.2,84.0,82.2,64.5,18.6,6,482,3,84,免费评估
19,兰卡斯特大学Lancaster University,73.8,89.0,83.8,67.0,19.1,10,428,3,81,免费评估
20,伦敦大学玛丽女王学院Queen Mary University of London,73.7,84.2,79.2,70.0,21.1,10,422,3,76,免费评估
21,卡迪夫都市大学Cardiff Metropolitan University,73.6,80.0,85.2,78.0,11.1,6,264,6,-,免费评估
22,斯特林大学University of Stirling,73.2,91.0,88.8,73.1,11.0,6,375,3,-,免费评估
23,阿伯丁大学University of Aberdeen,73.1,82.8,77.3,60.6,15.2,7,402,6,73,免费评估
24,邓迪大学University of Dundee,73.0,71.0,72.9,72.0,18.9,8,-,9,-,免费评估
25,索尔福德大学University of Salford,72.7,96.0,87.5,81.5,24.7,4,314,-,-,免费评估
26,爱丁堡大学The University of Edinburgh,72.5,76.2,82.5,59.9,24.6,8,467,6,81,免费评估
27,约克大学The University of York,72.3,78.1,75.5,61.0,16.0,7,441,4,85,免费评估
28,埃克塞特大学University of Exeter,71.7,87.0,80.2,72.8,34.2,6,482,8,86,免费评估
29,拉夫堡大学Loughborough University,71.6,86.0,84.2,62.5,20.6,5,408,6,74,免费评估
30,巴斯大学University of Bath,71.5,81.0,78.8,50.5,21.2,5,497,5,92,免费评估
31,伯明翰大学University of Birmingham,71.2,87.0,78.8,60.6,24.8,8,415,8,83,免费评估
32,阿尔斯特大学University of Ulster,71.1,97.0,80.7,76.8,14.5,2,296,7,-,免费评估
33,埃塞克斯大学University of Essex,70.3,92.9,86.2,77.7,15.9,3,308,5,69,免费评估
33,萨塞克斯大学University of Sussex,70.3,82.0,83.5,54.0,20.2,8,368,4,86,免费评估
35,东伦敦大学University of East London,70.2,77.2,85.0,75.4,16.1,2,252,8,-,免费评估
36,伦敦大学亚非学院SOAS University of London,69.3,75.0,76.2,55.3,13.8,4,414,8,66,免费评估
37,谢菲尔德大学The University of Sheffield,69.2,87.9,84.2,70.7,24.4,4,419,3,82,免费评估
38,米德塞斯大学Middlesex University,68.1,85.0,78.5,74.5,11.0,5,239,9,41,免费评估
39,南安普顿大学University of Southampton,67.9,76.0,73.4,66.3,17.7,6,421,7,67,免费评估
40,莱斯特大学University of Leicester,67.1,89.0,85.3,71.0,25.3,7,349,6,68,免费评估
41,格拉斯哥大学University of Glasgow,66.7,73.0,70.5,50.2,22.3,7,428,10,-,免费评估
42,伦敦大学皇家霍洛威学院Royal Holloway University of London,65.6,91.0,85.7,58.4,19.0,3,388,8,55,免费评估
43,雷丁大学University of Reading,64.9,84.0,85.3,63.7,19.5,4,360,4,76,免费评估
44,圣安德鲁斯大学University of St Andrews,64.1,69.3,73.4,55.8,17.1,6,524,3,-,免费评估
45,伦敦城市大学City University London,63.8,80.8,80.2,67.5,15.8,3,371,2,69,免费评估
46,中央兰开夏大学University of Central Lancashire,63.4,90.0,78.5,77.4,19.1,4,295,4,-,免费评估
46,赫特福德大学University of Hertfordshire,63.4,87.0,78.2,60.3,19.7,4,290,8,-,免费评估
48,卡迪夫大学Cardiff University,62.9,83.8,76.1,57.1,20.2,7,407,5,71,免费评估
49,赫尔大学The University of Hull,62.6,86.1,82.8,70.5,19.5,3,318,4,72,免费评估
50,德蒙福特大学De Montfort University,62.4,88.0,86.0,70.7,33.0,3,264,10,-,免费评估
51,利物浦大学The University of Liverpool,62.1,81.0,74.2,69.3,24.8,6,382,5,76,免费评估
52,斯旺西大学Swansea University,61.0,78.0,80.8,69.9,17.9,2,294,4,80,免费评估
53,诺丁汉特伦特大学Nottingham Trent University,60.7,89.0,87.0,81.8,20.0,4,298,2,68,免费评估
54,曼彻斯特大学The University of Manchester,58.8,72.7,71.2,53.3,16.8,5,427,3,72,免费评估
55,布鲁内尔大学Brunel University,58.7,90.0,84.7,67.9,22.7,3,318,6,58,免费评估
56,西英格兰大学University of the West of England,56.8,85.0,82.8,65.0,22.9,2,305,7,60,免费评估
57,基尔大学Keele University,56.4,91.0,84.0,67.9,18.5,3,317,2,-,免费评估
58,布拉德福德大学University of Bradford,56.3,91.1,86.2,77.6,20.7,3,254,4,54,免费评估
59,格林威治大学The University of Greenwich,56.2,91.5,87.4,80.9,28.3,3,307,7,45,免费评估
60,纽卡斯尔大学Newcastle University,56.0,91.0,84.8,62.5,33.5,4,421,3,76,免费评估
61,白金汉大学The University of Buckingham,55.5,87.0,92.5,72.6,24.4,6,319,1,-,免费评估
62,普利茅斯大学University of Plymouth,54.5,86.9,83.0,69.8,19.9,6,285,3,52,免费评估
63,伦敦都市大学London Metropolitan University,53.0,88.0,84.3,65.2,22.0,2,217,7,57,免费评估
64,英国女王大学Queen's University Belfast,52.9,83.8,80.0,69.1,22.1,4,364,2,63,免费评估
65,亚伯大学Aberystwyth University,52.6,81.0,77.1,57.0,25.1,2,285,7,-,免费评估
66,曼彻斯特城市大学Manchester Metropolitan University,50.3,73.3,82.1,66.5,22.7,3,326,3,63,免费评估
67,利兹贝克特大学Leeds Beckett University,47.6,83.2,79.2,52.9,15.1,3,239,4,59,免费评估
68,金斯顿大学Kingston University,34.6,75.2,74.5,62.7,24.9,3,247,5,30,免费评估
