Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,巴斯大学University of Bath,199.0,4.35,3.2,,100.0,免费评估
2,杜伦大学Durham University,173.0,4.17,3.05,,96.1,免费评估
3,思克莱德大学University of Strathclyde,203.0,4.04,3.17,70.0,95.9,免费评估
4,埃克塞特大学University of Exeter,175.0,3.94,2.85,,95.4,免费评估
5,利兹大学University of Leeds,159.0,4.04,3.18,86.0,95.4,免费评估
6,兰卡斯特大学Lancaster University,147.0,4.09,3.16,90.0,95.3,免费评估
7,南安普顿大学University of Southampton,155.0,3.92,2.9,94.0,95.3,免费评估
8,斯特林大学University of Stirling,171.0,4.12,2.97,78.0,94.5,免费评估
9,肯特大学University of Kent,144.0,3.95,2.84,92.0,94.4,免费评估
10,纽卡斯尔大学Newcastle University,151.0,3.8,2.72,90.0,93.9,免费评估
11,利物浦大学The University of Liverpool,145.0,3.98,2.92,86.0,93.4,免费评估
12,曼彻斯特大学The University of Manchester,161.0,3.93,3.07,76.0,93.3,免费评估
13,"Aston University, Birmingham",135.0,4.13,3.07,82.0,92.5,免费评估
14,University of East Anglia UEA,137.0,3.91,3.09,82.0,92.4,免费评估
15,雷丁大学University of Reading,128.0,3.46,3.24,84.0,91.8,免费评估
16,斯旺西大学Swansea University,131.0,3.99,2.93,,91.4,免费评估
17,诺丁汉特伦特大学Nottingham Trent University,125.0,4.01,2.65,88.0,91.3,免费评估
18,萨塞克斯大学University of Sussex,150.0,3.84,2.87,72.0,91.3,免费评估
19,牛津布鲁克斯大学Oxford Brookes University,126.0,4.07,2.65,86.0,91.2,免费评估
20,普利茅斯大学University of Plymouth,118.0,4.33,2.48,82.0,91.2,免费评估
21,朴茨茅斯大学University of Portsmouth,117.0,3.86,2.74,90.0,91.1,免费评估
22,"Teesside University, Middlesbrough",133.0,4.14,2.23,86.0,91.0,免费评估
23,莱斯特大学University of Leicester,139.0,3.6,2.66,,90.9,免费评估
24,亚伯大学Aberystwyth University,,4.22,2.52,74.0,90.8,免费评估
25,龙比亚大学Napier University,162.0,3.98,2.47,72.0,90.8,免费评估
26,University of Lincoln,118.0,4.1,2.65,84.0,90.4,免费评估
27,赫尔大学The University of Hull,131.0,4.08,2.54,76.0,90.3,免费评估
28,"Bristol, University of the West of England",117.0,4.06,2.59,84.0,90.2,免费评估
29,埃塞克斯大学University of Essex,109.0,3.83,2.86,82.0,90.1,免费评估
30,阿尔斯特大学University of Ulster,129.0,4.14,2.97,64.0,90.1,免费评估
31,伦敦大学皇家霍洛威学院Royal Holloway University of London,141.0,3.87,2.96,66.0,90.0,免费评估
32,德蒙福特大学De Montfort University,105.0,4.03,2.74,84.0,89.8,免费评估
33,考文垂大学Coventry University,122.0,3.91,2.5,82.0,89.4,免费评估
34,哈德斯菲尔德大学University of Huddersfield,118.0,3.97,2.44,80.0,89.1,免费评估
35,利物浦约翰摩尔斯大学Liverpool John Moores University,147.0,4.36,,74.0,89.0,免费评估
36,阿伯泰邓迪大学University of Abertay Dundee,128.0,4.1,,86.0,88.9,免费评估
37,法尔茅斯大学Falmouth University,119.0,4.09,,90.0,88.9,免费评估
38,伯恩茅斯大学Bournemouth University,113.0,4.03,2.65,76.0,88.9,免费评估
39,曼彻斯特城市大学Manchester Metropolitan University,129.0,3.81,2.6,74.0,88.8,免费评估
40,基尔大学Keele University,124.0,3.76,2.4,74.0,88.7,免费评估
41,布莱顿大学University of Brighton,112.0,4.07,2.84,72.0,88.3,免费评估
42,伯明翰城市大学Birmingham City University,119.0,4.21,2.42,72.0,88.2,免费评估
43,约克大学The University of York,146.0,4.07,,,88.1,免费评估
44,中央兰开夏大学University of Central Lancashire,117.0,3.86,2.4,76.0,88.1,免费评估
45,格林威治大学The University of Greenwich,122.0,3.97,2.21,74.0,88.0,免费评估
