Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,诺丁汉大学University of Nottingham,89.7%,91.2%,36.4%,151,68.8%,100.0,免费评估
2,英国女王大学Queen's University Belfast,69.2%,68.1%,56.3%,146,78.9%,97.5,免费评估
3,雷丁大学University of Reading,80.0%,79.3%,50.7%,134,75.9%,96.4,免费评估
4,诺丁汉特伦特大学Nottingham Trent University,95.5%,94.0%,4.1%,147,69.8%,96.3,免费评估
5,纽卡斯尔大学Newcastle University,77.4%,79.4%,28.4%,138,80.8%,94.8,免费评估
6,亚伯大学Aberystwyth University,87.3%,87.7%,38.2%,134,63.7%,94.5,免费评估
7,班戈大学Bangor University,85.6%,81.8%,29.7%,125,77.1%,92.9,免费评估
8,哈珀亚当斯大学Harper Adams University,82.7%,81.7%,5.7%,136,74.5%,91.4,免费评估
9,肯特大学University of Kent,65.9%,62.8%,,140,80.5%,88.2,免费评估
10,皇家农学院Royal Agricultural University,82.0%,82.8%,2.1%,122,54.1%,83.7,免费评估
11,格林威治大学The University of Greenwich,,,19.5%,132,43.1%,83.5,免费评估
12,哥比亚大学University of Cumbria,93.2%,86.8%,,116,48.6%,83.4,免费评估
