Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,牛津大学University of Oxford,,,39.7%,238.0,70.0%,100.0,免费评估
2,拉夫堡大学Loughborough University,84.2%,81.4%,35.3%,184.0,76.0%,99.7,免费评估
3,兰卡斯特大学Lancaster University,76.8%,77.7%,48.0%,165.0,81.4%,99.5,免费评估
4,埃塞克斯大学University of Essex,94.2%,91.0%,46.9%,,56.5%,97.3,免费评估
5,伦敦大学学院University College London,84.8%,80.2%,44.7%,193.0,55.9%,96.9,免费评估
6,纽卡斯尔大学Newcastle University,71.5%,69.7%,37.3%,206.0,70.8%,96.6,免费评估
7,格拉斯哥大学University of Glasgow,68.5%,68.2%,37.2%,211.0,,95.8,免费评估
8,亚伯大学Aberystwyth University,93.4%,87.5%,21.6%,133.0,76.0%,95.2,免费评估
9,利兹大学University of Leeds,74.4%,71.4%,33.6%,172.0,74.8%,94.7,免费评估
10,伦敦大学金史密斯学院Goldsmiths University of London,84.5%,82.9%,25.9%,188.0,59.8%,94.4,免费评估
11,University of Wales Trinity St David,88.7%,82.1%,39.2%,118.0,70.4%,93.8,免费评估
12,朴茨茅斯大学University of Portsmouth,92.0%,87.4%,,124.0,88.3%,93.5,免费评估
13,阿尔斯特大学University of Ulster,75.7%,67.8%,57.2%,138.0,66.5%,93.2,免费评估
14,曼彻斯特城市大学Manchester Metropolitan University,84.7%,78.8%,9.7%,174.0,71.6%,92.9,免费评估
15,伯恩茅斯艺术大学Arts University Bournemouth,84.2%,80.9%,2.4%,160.0,80.4%,92.7,免费评估
16,邓迪大学University of Dundee,82.9%,81.7%,39.9%,160.0,56.0%,92.6,免费评估
17,南安普顿大学University of Southampton,79.1%,74.0%,35.4%,168.0,60.9%,92.2,免费评估
18,诺丁汉特伦特大学Nottingham Trent University,82.8%,80.9%,4.7%,156.0,79.1%,92.1,免费评估
19,爱丁堡大学The University of Edinburgh,77.7%,67.8%,27.9%,182.0,64.0%,92.0,免费评估
20,布鲁内尔大学Brunel University,74.9%,70.7%,32.8%,139.0,76.8%,91.8,免费评估
21,威斯敏斯特大学University of Westminster,82.8%,73.6%,22.5%,154.0,68.9%,91.5,免费评估
21,罗伯特高登大学The Robert Gordon University,89.0%,81.6%,11.5%,158.0,66.2%,91.5,免费评估
23,班戈大学Bangor University,91.2%,83.8%,,139.0,75.0%,90.8,免费评估
23,金斯顿大学Kingston University,85.2%,77.7%,10.1%,182.0,60.7%,90.8,免费评估
23,考文垂大学Coventry University,82.9%,80.9%,18.1%,132.0,73.9%,90.8,免费评估
26,肯特大学University of Kent,64.2%,60.4%,44.3%,137.0,78.8%,90.6,免费评估
27,德蒙福特大学De Montfort University,86.1%,85.0%,10.2%,123.0,75.2%,90.0,免费评估
27,奇切斯特大学University of Chichester,93.8%,84.5%,,138.0,70.0%,90.0,免费评估
29,西英格兰大学University of the West of England,89.0%,83.1%,15.0%,150.0,60.3%,89.9,免费评估
30,诺桑比亚大学Northumbria University,83.9%,81.0%,13.3%,158.0,63.4%,89.8,免费评估
31,利物浦约翰摩尔斯大学Liverpool John Moores University,83.2%,77.5%,7.2%,170.0,62.5%,89.1,免费评估
32,法尔茅斯大学Falmouth University,79.5%,75.3%,3.0%,149.0,76.5%,89.0,免费评估
33,谢菲尔德哈莱姆大学Sheffield Hallam University,89.7%,85.4%,15.5%,128.0,62.1%,88.8,免费评估
34,伯恩茅斯大学Bournemouth University,81.1%,76.9%,15.0%,118.0,76.1%,88.6,免费评估
35,赫瑞瓦特大学Heriot Watt University,66.7%,62.7%,31.1%,165.0,66.1%,88.4,免费评估
35,中央兰开夏大学University of Central Lancashire,87.4%,81.6%,3.9%,143.0,66.1%,88.4,免费评估
37,伦敦南岸大学London South Bank University,82.1%,76.8%,12.8%,108.0,78.5%,88.1,免费评估
38,University of Lincoln,78.2%,76.2%,7.1%,143.0,72.8%,88.0,免费评估
39,斯塔福德郡大学Staffordshire University,79.6%,74.6%,2.3%,116.0,85.1%,87.9,免费评估
40,蒂赛德大学Teesside University,84.1%,80.6%,2.9%,126.0,74.3%,87.8,免费评估
41,索尔福德大学University of Salford,90.6%,85.9%,8.0%,140.0,57.4%,87.6,免费评估
42,创意艺术大学University for the Creative Arts,83.4%,76.2%,3.4%,150.0,65.8%,87.4,免费评估
43,哈德斯菲尔德大学University of Huddersfield,80.8%,75.9%,4.8%,135.0,71.8%,87.1,免费评估
44,普利茅斯大学University of Plymouth,85.1%,82.7%,14.7%,148.0,53.8%,87.0,免费评估
45,雷丁大学University of Reading,64.4%,61.7%,38.9%,144.0,64.8%,86.8,免费评估
46,巴斯斯巴大学Bath Spa University,73.3%,66.5%,9.6%,160.0,66.1%,86.1,免费评估
