Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,谢菲尔德大学The University of Sheffield,93.0%,94.3%,60.0%,443,57.4%,100.0,免费评估
1,伯明翰大学University of Birmingham,91.2%,93.2%,36.9%,413,82.0%,100.0,免费评估
3,华威大学The University of Warwick,79.0%,81.4%,61.7%,441,68.5%,98.1,免费评估
4,埃克塞特大学University of Exeter,90.0%,93.0%,46.3%,452,57.5%,97.8,免费评估
5,布拉德福德大学University of Bradford,82.7%,77.0%,48.7%,481,62.1%,97.3,免费评估
6,格拉斯哥大学University of Glasgow,84.0%,85.0%,53.9%,447,59.9%,96.9,免费评估
7,伦敦大学玛丽女王学院Queen Mary University of London,86.8%,87.3%,68.4%,421,51.7%,96.7,免费评估
8,萨里大学University of Surrey,89.9%,88.0%,27.2%,419,71.1%,95.8,免费评估
9,曼彻斯特大学The University of Manchester,88.7%,88.3%,58.6%,393,50.6%,94.2,免费评估
10,兰卡斯特大学Lancaster University,70.9%,77.0%,48.0%,399,78.3%,93.9,免费评估
11,埃塞克斯大学University of Essex,93.3%,94.2%,37.7%,324,68.6%,93.2,免费评估
12,东英吉利大学University of East Anglia,77.3%,90.3%,43.8%,464,48.2%,93.0,免费评估
13,埃塞克斯大学University of Essex,65.4%,72.3%,45.6%,385,86.2%,92.8,免费评估
14,利兹大学University of Leeds,85.1%,86.7%,28.0%,403,65.4%,92.7,免费评估
15,雷丁大学University of Reading,87.5%,88.6%,34.8%,391,58.9%,92.3,免费评估
16,肯特大学University of Kent,81.4%,85.0%,44.3%,365,64.9%,91.9,免费评估
17,伦敦大学皇家霍洛威学院Royal Holloway University of London,75.7%,75.2%,50.6%,418,56.7%,91.4,免费评估
18,龙比亚大学Napier University,79.7%,73.4%,37.9%,422,60.4%,91.3,免费评估
19,约克大学The University of York,81.0%,78.8%,26.0%,428,60.4%,90.8,免费评估
20,罗伯特高登大学The Robert Gordon University,83.8%,81.4%,11.5%,,72.4%,90.5,免费评估
21,爱丁堡大学The University of Edinburgh,70.9%,66.5%,48.0%,412,61.8%,89.8,免费评估
22,Coventry University,90.8%,92.4%,18.1%,341,62.9%,89.4,免费评估
23,"中央演讲与戏剧学院Central School of Speech & Drama, U of London",74.3%,75.5%,47.7%,355,64.3%,89.1,免费评估
24,罗汉普顿大学Roehampton University,82.2%,80.8%,46.6%,326,57.1%,88.3,免费评估
25,牛津布鲁克斯大学Oxford Brookes University,93.6%,79.9%,27.8%,358,47.9%,87.7,免费评估
26,苏格兰皇家音乐学院Royal Conservatoire of Scotland,79.0%,82.0%,11.3%,348,74.5%,87.6,免费评估
27,拉夫堡大学Loughborough University,76.7%,78.0%,32.4%,371,57.5%,87.1,免费评估
28,哈德斯菲尔德大学University of Huddersfield,82.0%,81.0%,28.0%,335,59.2%,86.6,免费评估
29,德蒙福特大学De Montfort University,83.8%,82.9%,14.5%,332,64.0%,86.1,免费评估
30,诺丁汉大学University of Nottingham,82.0%,77.8%,45.8%,326,48.7%,85.9,免费评估
31,奇切斯特大学University of Chichester,89.3%,91.6%,9.7%,349,51.0%,85.7,免费评估
32,米德塞斯大学Middlesex University,83.0%,86.2%,16.1%,307,62.3%,84.9,免费评估
33,北安普顿大学The University of Northampton,95.3%,92.8%,,329,51.2%,84.8,免费评估
33,University of Lincoln,83.6%,78.4%,6.5%,335,64.9%,84.8,免费评估
35,卡迪夫都市大学Cardiff Metropolitan University,93.5%,91.7%,,327,51.3%,84.2,免费评估
36,布鲁内尔大学Brunel University,83.0%,85.2%,32.6%,349,38.3%,84.1,免费评估
36,巴斯斯巴大学Bath Spa University,87.1%,84.2%,10.7%,345,50.0%,84.1,免费评估
38,利物浦约翰摩尔斯大学Liverpool John Moores University,88.4%,88.4%,,357,48.8%,83.7,免费评估
