Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,思克莱德大学University of Strathclyde,475.0,4.28,3.28,98.0,100.0,免费评估
2,埃克塞特大学University of Exeter,415.0,4.47,3.12,98.0,97.7,免费评估
3,利兹大学University of Leeds,412.0,4.43,3.27,98.0,97.2,免费评估
4,班戈大学Bangor University,393.0,4.48,3.29,100.0,97.2,免费评估
5,萨里大学University of Surrey,,4.16,3.37,,96.7,免费评估
6,邓迪大学University of Dundee,,4.05,3.31,,95.8,免费评估
7,斯旺西大学Swansea University,364.0,3.9,3.49,100.0,95.4,免费评估
8,布拉德福德大学University of Bradford,383.0,4.15,3.22,98.0,94.7,免费评估
9,罗伯特高登大学The Robert Gordon University,431.0,4.45,,96.0,94.4,免费评估
10,赫尔大学The University of Hull,,4.38,2.82,,94.3,免费评估
11,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,422.0,3.73,3.11,94.0,94.3,免费评估
12,西英格兰大学University of the West of England,358.0,4.35,3.06,100.0,94.1,免费评估
13,利物浦大学The University of Liverpool,364.0,3.94,3.09,98.0,94.0,免费评估
14,Cardiff,348.0,3.86,3.42,98.0,94.0,免费评估
15,伦敦城市大学City University London,338.0,4.77,3.06,94.0,93.5,免费评估
16,蒂赛德大学Teesside University,362.0,4.34,2.77,100.0,93.3,免费评估
17,谢菲尔德哈莱姆大学Sheffield Hallam University,350.0,4.25,2.81,98.0,92.4,免费评估
18,哥比亚大学University of Cumbria,370.0,4.04,2.5,100.0,92.2,免费评估
19,阿尔斯特大学University of Ulster,342.0,4.29,3.24,86.0,92.2,免费评估
20,赫特福德大学University of Hertfordshire,340.0,4.05,2.99,98.0,92.0,免费评估
21,索尔福德大学University of Salford,368.0,4.05,2.63,94.0,91.5,免费评估
22,德比大学University of Derby,350.0,4.19,,100.0,91.5,免费评估
23,朴茨茅斯大学University of Portsmouth,373.0,4.03,,96.0,91.3,免费评估
24,玛格丽特女王大学Queen Margaret University,377.0,4.23,2.41,90.0,90.8,免费评估
25,"Kingston/St George's, University of London",324.0,3.84,2.82,98.0,90.5,免费评估
26,坎特伯雷大学Canterbury Christ Church University,323.0,4.29,2.56,96.0,90.4,免费评估
27,伯明翰城市大学Birmingham City University,329.0,4.26,,96.0,90.0,免费评估
28,卡迪夫都市大学Cardiff Metropolitan University,,4.32,,86.0,88.8,免费评估
29,Suffolk,301.0,4.11,,96.0,88.6,免费评估
30,曼彻斯特城市大学Manchester Metropolitan University,379.0,3.98,2.88,60.0,86.3,免费评估
