Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,伦敦政治经济学院The London School of Economics and Political Science,163.0,3.85,3.67,85.0,100.0,免费评估
2,巴斯大学University of Bath,153.0,3.92,3.23,90.0,98.6,免费评估
3,思克莱德大学University of Strathclyde,176.0,4.14,2.94,,98.2,免费评估
4,伯明翰大学University of Birmingham,147.0,4.02,2.95,85.0,97.5,免费评估
5,布里斯托大学University of Bristol,154.0,3.77,3.16,80.0,96.8,免费评估
6,爱丁堡大学The University of Edinburgh,191.0,3.88,3.19,55.0,96.7,免费评估
7,诺丁汉大学University of Nottingham,149.0,3.93,3.13,80.0,96.5,免费评估
8,利兹大学University of Leeds,157.0,4.08,3.12,70.0,96.4,免费评估
9,拉夫堡大学Loughborough University,153.0,3.94,2.96,75.0,96.0,免费评估
10,格拉斯哥大学University of Glasgow,180.0,3.8,3.2,60.0,95.6,免费评估
11,斯特林大学University of Stirling,165.0,4.05,3.01,65.0,95.5,免费评估
12,肯特大学University of Kent,121.0,3.95,3.37,70.0,93.2,免费评估
13,约克大学The University of York,123.0,3.75,3.39,75.0,93.0,免费评估
14,阿斯顿大学Aston University,124.0,3.74,3.08,75.0,92.7,免费评估
15,利物浦霍普大学Liverpool Hope University,121.0,4.27,2.13,85.0,92.5,免费评估
16,斯旺西大学Swansea University,118.0,4.16,3.07,75.0,92.4,免费评估
17,谢菲尔德大学The University of Sheffield,,3.58,3.04,75.0,92.3,免费评估
18,索尔福德大学University of Salford,128.0,4.19,2.65,65.0,92.3,免费评估
19,卡迪夫大学Cardiff University,135.0,3.91,3.22,65.0,92.2,免费评估
20,班戈大学Bangor University,105.0,4.41,3.13,70.0,92.1,免费评估
21,英国女王大学Queen's University Belfast,129.0,3.87,2.59,70.0,91.8,免费评估
22,基尔大学Keele University,,4.01,2.86,60.0,90.8,免费评估
23,考文垂大学Coventry University,110.0,4.6,2.01,70.0,89.9,免费评估
24,林肯大学University of Lincoln,,4.14,2.45,65.0,89.6,免费评估
25,中央兰开夏大学University of Central Lancashire,126.0,3.75,2.58,65.0,89.0,免费评估
26,西苏格兰大学University of the West of Scotland,,4.25,2.23,55.0,88.6,免费评估
27,艾芝西尔大学Edge Hill University,133.0,4.08,2.03,,88.4,免费评估
28,米德塞斯大学Middlesex University,121.0,3.86,2.58,55.0,87.4,免费评估
29,斯塔福德郡大学Staffordshire University,102.0,4.71,,70.0,86.9,免费评估
30,剑桥安鲁大学Anglia Ruskin University,107.0,4.24,2.16,60.0,86.7,免费评估
31,伦敦都市大学London Metropolitan University,90.0,3.74,2.82,65.0,85.5,免费评估
32,阿尔斯特大学University of Ulster,115.0,4.0,2.94,30.0,85.3,免费评估
33,贝德福德大学University of Bedfordshire,101.0,4.06,3.05,45.0,85.1,免费评估
34,伯明翰城市大学Birmingham City University,,3.81,2.02,55.0,84.8,免费评估
35,普利茅斯大学University of Plymouth,,4.06,2.77,35.0,84.3,免费评估
36,切斯特大学University of Chester,115.0,3.99,1.25,60.0,84.0,免费评估
37,伍尔弗汉普顿大学University of Wolverhampton,111.0,4.22,,55.0,83.7,免费评估
38,圣大卫三一学院University of Wales Trinity Saint David,108.0,4.11,,50.0,82.2,免费评估
39,布莱顿大学University of Brighton,105.0,3.75,2.6,35.0,81.9,免费评估
40,北安普顿大学The University of Northampton,103.0,4.02,,50.0,81.4,免费评估
