Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,拉夫堡大学Loughborough University,United Kingdom,100.0,64.7,88.1,81.1,91.9,免费评估
1,The University of Sydney,Australia,91.0,83.6,93.2,100.0,91.9,免费评估
3,The University of Queensland,Australia,92.5,71.0,91.6,98.0,91.0,免费评估
4,University of British Columbia,Canada,92.4,75.2,87.1,88.8,89.3,免费评估
5,伯明翰大学University of Birmingham,United Kingdom,91.7,71.5,89.8,84.8,88.4,免费评估
6,University of Toronto,Canada,89.3,82.2,85.8,90.3,88.2,免费评估
7,University of Otago,New Zealand,83.0,67.9,93.9,95.9,85.1,免费评估
8,Pennsylvania State University,United States,92.6,65.8,83.2,66.5,84.6,免费评估
8,University of Florida,United States,85.9,53.1,90.8,94.1,84.6,免费评估
10,University of Alberta,Canada,83.7,73.3,91.1,88.8,84.5,免费评估
11,The University of Hong Kong,Hong Kong,86.2,85.5,90.2,69.8,84.3,免费评估
11,University of Michigan,United States,84.6,72.7,87.9,87.3,84.3,免费评估
13,爱丁堡大学The University of Edinburgh,United Kingdom,87.4,75.3,86.7,74.2,84.1,免费评估
14,McMaster University,Canada,82.5,67.0,90.3,93.5,83.8,免费评估
15,National Taiwan University (NTU),Taiwan,79.4,74.9,97.3,90.3,83.3,免费评估
16,McGill University,Canada,84.7,73.7,83.7,75.5,82.1,免费评估
17,University of Illinois at Urbana-Champaign,United States,83.3,71.3,87.7,77.9,82.0,免费评估
18,University of Copenhagen,Denmark,86.2,49.1,85.6,80.0,81.5,免费评估
19,Waseda University,Japan,85.2,96.5,74.8,62.6,81.4,免费评估
20,Massachusetts Institute of Technology (MIT),United States,89.7,93.6,71.0,49.0,81.2,免费评估
21,Michigan State University,United States,79.4,77.0,95.7,75.5,81.0,免费评估
22,巴斯大学University of Bath,United Kingdom,82.7,71.9,88.1,71.4,80.7,免费评估
23,The Ohio State University,United States,79.3,57.0,91.8,89.5,80.5,免费评估
23,The University of New South Wales (UNSW Australia),Australia,79.3,73.4,92.5,77.9,80.5,免费评估
25,埃克塞特大学University of Exeter,United Kingdom,81.2,67.7,89.1,75.5,80.2,免费评估
26,The Chinese University of Hong Kong (CUHK),Hong Kong,81.5,79.7,84.6,69.8,80.0,免费评估
26,University of Tsukuba,Japan,88.8,66.0,71.6,62.6,80.0,免费评估
26,Vrije Universiteit Amsterdam,Netherlands,81.4,73.3,82.4,76.7,80.0,免费评估
29,伦敦大学学院University College London,United Kingdom,79.9,73.4,87.7,75.5,79.8,免费评估
30,The University of Western Ontario,Canada,78.1,62.5,89.9,85.7,79.5,免费评估
31,Universidade de S?o Paulo,Brazil,77.9,70.6,80.4,90.3,79.4,免费评估
31,"University of Maryland, College Park",United States,84.4,59.6,84.0,68.2,79.4,免费评估
33,Kyoto University,Japan,82.0,100.0,68.7,64.6,79.2,免费评估
34,Boston University,United States,72.3,68.8,98.5,93.5,79.1,免费评估
35,Deakin University,Australia,78.0,71.5,88.4,77.9,78.9,免费评估
36,University of Calgary,Canada,77.7,70.8,85.9,80.0,78.6,免费评估
37,University of Massachusetts Amherst,United States,80.5,48.2,95.0,69.8,77.8,免费评估
38,Northwestern University,United States,74.7,69.8,87.1,85.7,77.7,免费评估
39,Yonsei University,South Korea,74.8,84.0,84.5,77.9,77.6,免费评估
40,University of Pittsburgh,United States,72.6,52.8,92.8,98.0,77.5,免费评估
41,Ghent University,Belgium,73.7,63.1,92.7,86.5,77.4,免费评估
41,University of Technology Sydney,Australia,77.7,72.5,88.7,68.2,77.4,免费评估
43,曼彻斯特大学The University of Manchester,United Kingdom,77.6,71.1,83.1,72.8,77.1,免费评估
44,Cornell University,United States,76.1,72.4,88.1,71.4,76.8,免费评估
45,Universidade Federal de Minas Gerais,Brazil,77.1,52.7,83.4,83.9,76.6,免费评估
46,National University of Singapore (NUS),Singapore,86.7,85.9,56.5,49.0,76.4,免费评估
47,University of Colorado Boulder,United States,74.8,62.4,91.2,76.7,76.3,免费评估
48,University of Porto,Portugal,78.4,62.3,81.6,71.4,76.2,免费评估
49,Erasmus University Rotterdam,Netherlands,71.8,49.3,95.5,89.5,75.8,免费评估
49,利兹大学University of Leeds,United Kingdom,74.5,81.2,86.9,66.5,75.8,免费评估
